,index,chembl_id,pubchem_cid,smiles,parent_smiles,chembl_tox,withdrawn,standardized_smiles,scaffolds
1463,7515,CHEMBL1232801,135548,Nc1nc(=O)c2c([nH]1)NC[C@@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2C=O,Nc1nc(=O)c2c([nH]1)NC[C@@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2C=O,Safe,0,Nc1nc2c(c(=O)[nH]1)N(C=O)[C@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CN2,CCC1C(CCC2CCC(C(C)CC(CCC(C)C)C(C)C)CC2)CCC2CC(C)CC(C)C21
1572,7920,CHEMBL211456,9294,CN[C@@H](C)[C@H](O)c1ccccc1,CN[C@@H](C)[C@H](O)c1ccccc1,Safe,0,CN[C@@H](C)[C@H](O)c1ccccc1,CCC(C)C(C)C1CCCCC1
1819,9093,CHEMBL2028019,missing,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,Safe,0,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,CC(C)C(C)CC1CCC(CCC2CCC(C3CCCC(C)C3C)CC2)CC1
1874,9352,CHEMBL46399,14707,CC1C2Cc3ccc(O)cc3C1(C)CCN2CCc1ccccc1,CC1C2Cc3ccc(O)cc3C1(C)CCN2CCc1ccccc1,Safe,0,CC1C2Cc3ccc(O)cc3C1(C)CCN2CCc1ccccc1,CC1CCC2CC3C(CCC4CCCCC4)CCC(C)(C3C)C2C1
1812,9060,CHEMBL1525826,9047,COc1nccnc1NS(=O)(=O)c1ccc(N)cc1,COc1nccnc1NS(=O)(=O)c1ccc(N)cc1,Safe,0,COc1nccnc1NS(=O)(=O)c1ccc(N)cc1,CCC1CCCCC1CC(C)(C)C1CCC(C)CC1
103,929,CHEMBL980,3516,COc1ccccc1OCC(O)CO,COc1ccccc1OCC(O)CO,Safe,0,COc1ccccc1OCC(O)CO,CCC(C)CCC1CCCCC1CC
1239,6437,CHEMBL484785,44591583,N#Cc1ccc(Oc2ccc3c(c2)COB3O)cc1,N#Cc1ccc(Oc2ccc3c(c2)COB3O)cc1,Safe,0,N#Cc1ccc(Oc2ccc3c(c2)COB3O)cc1,CCCC(C)C(C)CC1CCCCC1
645,3536,CHEMBL1201231,72078,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COP(=O)(O)O,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COP(=O)(O)O,Safe,0,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COP(=O)(O)O,CC1CCC2(C)C(CCC3C2C(C)CC2(C)C3CCC2(C)C(C)CCC(C)(C)C)C1
304,1883,CHEMBL1098659,962,O,O,Safe,0,O,CC(C)C1C(C)C(C(C)C)C2C(C)C3C(C)C4CCCC(C)C4C(C)C3C(C)C2(C)C1C
1623,8121,CHEMBL1410743,31264,CC1OC(C)OC(C)O1,CC1OC(C)OC(C)O1,Safe,0,CC1OC(C)OC(C)O1,CC1CC(C)CC(C)C1
147,1145,CHEMBL548,5280360,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,Safe,0,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,CCCCCC(C)CCC1C(C)CC(C)C1CCCCCCC(C)C
629,3444,CHEMBL946,19861,CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1,CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1,Safe,0,CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1,CC1CCC(C2C3CCCCC3CCC3CCCCC32)CC1
2080,10294,CHEMBL573,938,O=C(O)c1cccnc1,O=C(O)c1cccnc1,Safe,0,O=C(O)c1cccnc1,CC(C)C1CCC(C2C(C)CC(C)(C)C2C)CC1C(C)(C)C
211,1438,CHEMBL989,6215,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,Safe,0,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,CCC(C)C12CC(C)(C)CC1CC1C3CC(C)C4CC(C)CCC4(C)C3(C)C(C)CC12C
1984,9821,CHEMBL455,5320,CC(=O)NS(=O)(=O)c1ccc(N)cc1,CC(=O)NS(=O)(=O)c1ccc(N)cc1,Safe,0,CC(=O)NS(=O)(=O)c1ccc(N)cc1,CC(C)CC(C)(C)C1CCC(C)CC1
522,2914,CHEMBL1451116,6374,IC(I)I,IC(I)I,Safe,0,IC(I)I,CC(C)C
542,3041,CHEMBL70246,69550,Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O,Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O,Safe,0,Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O,CC(C)CC1CCC2C(C)C(C)C(C)C(C)C12
1031,5441,CHEMBL1201798,3085017,C=CCN.ClCC1CO1,C=CCN.ClCC1CO1,Safe,0,C=CCN.ClCC1CO1,CC(C)CCCC(C)C(C)C
303,1880,CHEMBL1201058,31371,CC(=O)[O-].[K+],CC(=O)[O-].[K+],Safe,0,CC(=O)[O-].[K+],CC(C)C1C(C)C(C(C)C)C2C(C)C3C(C)C4CCCC(C)C4C(C)C3C(C)C2(C)C1C
1609,8063,CHEMBL1615350,21382,CN(C)CCCC1c2ccccc2Nc2ccc(Cl)cc21,CN(C)CCCC1c2ccccc2Nc2ccc(Cl)cc21,Safe,1,CN(C)CCCC1c2ccccc2Nc2ccc(Cl)cc21,CC(C)CCCC1C2CCCCC2CC2CCC(C)CC21
1153,6036,CHEMBL516,2913,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,Safe,0,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,CC1CCC(C2C3CCCCC3CCC3CCCCC32)CC1
1335,6963,CHEMBL1356,10759,O=C([O-])c1ccccc1.[Na+],O=C([O-])c1ccccc1.[Na+],Safe,0,O=C([O-])c1ccccc1.[Na+],CCC(C(C)CCC)C1CCCCC1C
887,4614,CHEMBL1201863,9578005,Cc1c(OCC(F)(F)F)ccnc1C[S@@+]([O-])c1nc2ccccc2[nH]1,Cc1c(OCC(F)(F)F)ccnc1C[S@@+]([O-])c1nc2ccccc2[nH]1,Safe,0,Cc1c(OCC(F)(F)F)ccnc1C[S@@+]([O-])c1nc2ccccc2[nH]1,CC(CC1CCCC(CCC(C)(C)C)C1C)C1CC2CCCCC2C1
592,3315,CHEMBL1201139,11683,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,Safe,0,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,CC(C)CC1(C(C)C)CCC2C3CC(C)C4CC(C)CCC4(C)C3CCC21C
2050,10149,CHEMBL9,4539,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,Safe,0,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,CCC1CC(C(C)C)C(C)C2CC(C)C(C3CCCCC3)CC12
484,2724,CHEMBL1790041,5039,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,Safe,0,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,CCC(CCCCCC1CCC(CC(C)C)C1)CC(C)C
567,3191,CHEMBL942,2391,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,Safe,0,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,CC(C)CC1CCC(C(C2CCCCC2)C2CCC(CC(C)C)CC2)CC1
17,350,CHEMBL1152,5834,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,Safe,0,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,CC(C)CCC(C)C1(C)CCC2C3CCC4CC(C)CCC4(C)C3C(C)CC21C
1432,7368,CHEMBL2364612,11156438,O=C(CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1CC[C@@H](O)CCc1ccccc1)OCCCCO[N+](=O)[O-],O=C(CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1CC[C@@H](O)CCc1ccccc1)OCCCCO[N+](=O)[O-],Safe,0,O=C(CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1CC[C@@H](O)CCc1ccccc1)OCCCCO[N+](=O)[O-],CC(C)CCCCCCC(C)CCCCCCC1C(C)CC(C)C1CCC(C)CCC1CCCCC1
2028,10016,CHEMBL611,5401,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,Safe,0,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,CCC1CC2CC(C3CCC(C(C)C4CCCC4)CC3)CC(C)C2CC1CC
199,1376,CHEMBL2106975,61102,O=C([O-])O.[K+],O=C([O-])O.[K+],Safe,0,O=C([O-])O.[K+],CCC(CCC1CCC(C(C)C)(C2CCCCC2)CC1)(C1CCCCC1)C1CCCCC1
1798,8979,CHEMBL1201291,3742,CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I,CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I,Safe,0,CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I,CCCCC(C)C1C(C)C(CC(C)CCC(C)C2C(C)C(C(C)CC)C(C)C(C(C)C(C)C)C2C)C(C)C(C(C)C)C1C
1712,8488,CHEMBL1512,82153,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,Safe,0,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,CCC(C)C12CC(C)(C)CC1CC1C3CC(C)C4CC(C)CCC4(C)C3C(C)CC12C
310,1903,CHEMBL1221,5318,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,Safe,0,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,CC1CCC(CCC(CC2CCCC2)C2CCC(C)CC2C)CC1
80,820,CHEMBL338802,5324,NC(N)=NS(=O)(=O)c1ccc(N)cc1,NC(N)=NS(=O)(=O)c1ccc(N)cc1,Safe,0,NC(N)=NS(=O)(=O)c1ccc(N)cc1,CC(C)CC(C)(C)C1CCC(C)CC1
997,5225,CHEMBL515914,16574,CC(=O)OC[C@H]1O[C@@H](n2ncc(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,CC(=O)OC[C@H]1O[C@@H](n2ncc(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,Safe,1,CC(=O)OC[C@H]1O[C@@H](n2ncc(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,CC(C)CCC1CC(C2CCC(C)CC2C)C(CC(C)C)C1CC(C)C
420,2381,CHEMBL1509,68873,C[C@]12CC[C@H]3[C@H]([C@@H]1[C@@H]1C[C@@H]1[C@@]21CCC(=O)O1)[C@H]1C[C@H]1C1=CC(=O)CC[C@@]13C,C[C@]12CC[C@H]3[C@H]([C@@H]1[C@@H]1C[C@@H]1[C@@]21CCC(=O)O1)[C@H]1C[C@H]1C1=CC(=O)CC[C@@]13C,Safe,0,C[C@]12CC[C@H]3[C@H]([C@@H]1[C@@H]1C[C@@H]1[C@@]21CCC(=O)O1)[C@H]1C[C@H]1C1=CC(=O)CC[C@@]13C,CC1CCC2(C)C(C1)C1CC1C1C2CCC2(C)C1C1CC1C21CCC(C)C1
721,3883,CHEMBL859,4644,O=c1[nH]c(=O)c2c[nH]nc2[nH]1,O=c1[nH]c(=O)c2c[nH]nc2[nH]1,Safe,0,O=c1[nH]c(=O)c2c[nH]nc2[nH]1,CC1CC(C)C2CCCC2C1
910,4743,CHEMBL1479848,11310,CC(=O)Oc1cc(C)c(OC(C)=O)c2ccccc12,CC(=O)Oc1cc(C)c(OC(C)=O)c2ccccc12,Safe,0,CC(=O)Oc1cc(C)c(OC(C)=O)c2ccccc12,CC(C)CC1CC(C)C(CC(C)C)C2CCCCC12
1349,7034,CHEMBL499808,2826718,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](NCCN)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](NCCN)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,Safe,0,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](NCCN)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,CCCCC1CC(C)C2C(C)CCC2C(C)C(C(C)CCC)CC(C)C(C(C)C(C)C2CCC(C)CC2)CC(C)C2CC(C)CC2C(C)C(C(C)C)CC(C)C(CC(C)CCCCCCCCC(C)CC(C)CC)CC1C
