chembl_id,drugbank_id,canonical_smiles_ap,canonical_smiles_ap_nonstereo,orginal_smiles,mw_ap,rule_of_5,rule_of_5_label,in_drugbank,in_chembl,wd_drugbank,wd_chembl,wd_withdrawn,drugbank_three_class,sum,wd_consensus_1,wd_consensus_2,wd_consensus_3,standardized_smiles,scaffolds
CHEMBL1639,DB09026,C(C(CNC(=O)[C@H](C(C)C)C[C@@H]([C@H](C[C@@H](C(C)C)Cc1cc(OCCCOC)c(OC)cc1)N)O)(C)C)(=O)N,C(C(CNC(=O)C(C(C)C)CC(C(CC(C(C)C)Cc1cc(OCCCOC)c(OC)cc1)N)O)(C)C)(=O)N,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,551.77191,2,Hb; Mw,yes,yes,0,0,,AD,0,0,0,0,COCCCOc1cc(CC(CC(N)C(O)CC(C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,CCCCCCC1CC(CC(CC(C)C(C)CC(C(C)C)C(C)CCC(C)(C)C(C)C)C(C)C)CCC1CC
CHEMBL41286,DB11994,C(=O)(c1cc(OC(=O)C)c2C(=O)c3c(OC(=O)C)cccc3C(=O)c2c1)O,C(=O)(c1cc(OC(=O)C)c2C(=O)c3c(OC(=O)C)cccc3C(=O)c2c1)O,CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O,368.30174,0,,yes,yes,0,0,,AD,0,0,0,0,CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O,CC(C)CC1CCCC2C(C)C3CC(C(C)C)CC(CC(C)C)C3C(C)C12
CHEMBL259209,DB04896,C(N(CC)CC)(=O)C1(c2ccccc2)C(CN)C1,C(N(CC)CC)(=O)C1(c2ccccc2)C(CN)C1,CCN(CC)C(=O)C1(c2ccccc2)CC1CN,246.35464,0,,yes,yes,0,0,,AD,0,0,0,0,CCN(CC)C(=O)C1(c2ccccc2)CC1CN,CCC(CC)C(C)C1(C2CCCCC2)CC1CC
CHEMBL1983350,DB09118,C(C(/C=C/c1cc2c(OCO2)cc1)O)(C)(C)C,C(C(C=Cc1cc2c(OCO2)cc1)O)(C)(C)C,CC(C)(C)C(O)/C=C/c1ccc2c(c1)OCO2,234.29706,0,,yes,yes,0,0,,AD,0,0,0,0,CC(C)(C)C(O)C=Cc1ccc2c(c1)OCO2,CC(CCC1CCC2CCCC2C1)C(C)(C)C
CHEMBL218490,DB00869,O=S(=O)(c1sc2c(c1)[C@@H](NCC)C[C@@H](S2(=O)=O)C)N,O=S(=O)(c1sc2c(c1)C(NCC)CC(S2(=O)=O)C)N,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,324.44152,0,,yes,yes,0,0,,AD,0,0,0,0,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,CCCC1CC(C)C(C)(C)C2CC(C(C)(C)C)CC12
CHEMBL404849,DB13340,S(c1ccc(C(C(NCCCCCCCC)C)O)cc1)C(C)C,S(c1ccc(C(C(NCCCCCCCC)C)O)cc1)C(C)C,CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,337.57105,1,LP,yes,yes,experimental,1,,,1,1,0,0,CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,CCCCCCCCCC(C)C(C)C1CCC(CC(C)C)CC1
CHEMBL601719,DB08865,O(c1c(ncc(-c2cnn(c2)C3CCNCC3)c1)N)[C@@H](c4c(Cl)c(F)ccc4Cl)C,O(c1c(ncc(-c2cnn(c2)C3CCNCC3)c1)N)C(c4c(Cl)c(F)ccc4Cl)C,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,450.34574,0,,yes,yes,0,0,,AD,0,0,0,0,CC(Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,CC1CCC(C2CCC(C3CCCCC3)C2)CC1CC(C)C1C(C)CCC(C)C1C
CHEMBL1200866,,C(C(C(C(C(F)(F)Br)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,C(C(C(C(C(F)(F)Br)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,498.9706,1,LP,no,yes,,0,,,0,0,0,0,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,CC(C)(C)C(C)(C)C(C)(C)C(C)(C)C(C)(C)C(C)(C)C(C)(C)C(C)(C)C
CHEMBL465,DB00470,c12c(OC([C@H]3[C@H]1C=C(CC3)C)(C)C)cc(cc2O)CCCCC,c12c(OC(C3C1C=C(CC3)C)(C)C)cc(cc2O)CCCCC,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,314.471,1,LP,yes,yes,0,0,,AD,0,0,0,0,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,CCCCCC1CC(C)C2C(C1)CC(C)(C)C1CCC(C)CC21
CHEMBL1681,,C(=O)(c1c(I)cccc1)NCC(=O)O,C(=O)(c1c(I)cccc1)NCC(=O)O,O=C(O)CNC(=O)c1ccccc1I,305.07256,0,,no,yes,,0,,,0,0,0,0,O=C(O)CNC(=O)c1ccccc1I,CC(C)CCC(C)C1CCCCC1C
CHEMBL404108,DB01283,C(=O)(O)Cc1c(Nc2c(F)cccc2Cl)ccc(c1)C,C(=O)(O)Cc1c(Nc2c(F)cccc2Cl)ccc(c1)C,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,293.72701,0,,yes,yes,0,1,1,WD,2,1,1,0,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,CC(C)CC1CC(C)CCC1CC1C(C)CCCC1C
CHEMBL409,DB01128,C(#N)c1c(C(F)(F)F)cc(NC(C(O)(CS(=O)(=O)c2ccc(F)cc2)C)=O)cc1,C(#N)c1c(C(F)(F)F)cc(NC(C(O)(CS(=O)(=O)c2ccc(F)cc2)C)=O)cc1,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,430.37998,0,,yes,yes,0,0,1,AD,1,1,0,0,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,CCC1CCC(CC(C)C(C)(C)CC(C)(C)C2CCC(C)CC2)CC1C(C)(C)C
CHEMBL1378024,DB12667,C(=S)(c1cc(ncc1)CCC)N,C(=S)(c1cc(ncc1)CCC)N,CCCc1cc(C(N)=S)ccn1,180.27294,0,,yes,yes,0,0,,AD,0,0,0,0,CCCc1cc(C(N)=S)ccn1,CCCC1CCCC(C(C)C)C1
CHEMBL41,DB00472,C(F)(F)(F)c1ccc(OC(c2ccccc2)CCNC)cc1,C(F)(F)(F)c1ccc(OC(c2ccccc2)CCNC)cc1,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,309.33346,1,LP,yes,yes,0,0,,AD,0,0,0,0,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,CCCCC(CC1CCC(C(C)(C)C)CC1)C1CCCCC1
CHEMBL348000,DB13551,C(=O)(c1c2c(nc(-c3ccccc3)c1)cccc2)O,C(=O)(c1c2c(nc(-c3ccccc3)c1)cccc2)O,OC(=O)C1=CC(=NC2=CC=CC=C12)C1=CC=CC=C1,249.27077,0,,yes,yes,experimental,,1,,1,1,0,0,O=C(O)c1cc(-c2ccccc2)nc2ccccc12,CC(C)C1CC(C2CCCCC2)CC2CCCCC21
CHEMBL14376,DB04946,C(=O)(c1cc(OC)c(OCCCN2CCC(c3c4c(on3)cc(F)cc4)CC2)cc1)C,C(=O)(c1cc(OC)c(OCCCN2CCC(c3c4c(on3)cc(F)cc4)CC2)cc1)C,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,426.49099,0,,yes,yes,0,0,,AD,0,0,0,0,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,CCC1CC(C(C)C)CCC1CCCCC1CCC(C2CCC3CC(C)CCC32)CC1
CHEMBL46399,,c12c(ccc(O)c1)CC3N(CCc4ccccc4)CCC2(C3C)C,c12c(ccc(O)c1)CC3N(CCc4ccccc4)CCC2(C3C)C,CC1C2Cc3ccc(O)cc3C1(C)CCN2CCc1ccccc1,321.46549,1,LP,no,yes,,0,,,0,0,0,0,CC1C2Cc3ccc(O)cc3C1(C)CCN2CCc1ccccc1,CC1CCC2CC3C(CCC4CCCCC4)CCC(C)(C3C)C2C1
CHEMBL2105717,DB08875,C(=O)(C1(C(=O)Nc2ccc(F)cc2)CC1)Nc3ccc(Oc4c5c(ncc4)cc(OC)c(OC)c5)cc3,C(=O)(C1(C(=O)Nc2ccc(F)cc2)CC1)Nc3ccc(Oc4c5c(ncc4)cc(OC)c(OC)c5)cc3,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,501.51758,1,Mw,yes,yes,0,0,,AD,0,0,0,0,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,CCC1CC2CCCC(CC3CCC(CC(C)C4(C(C)CC5CCC(C)CC5)CC4)CC3)C2CC1CC
CHEMBL1615438,DB01106,C(#N)C1(c2ccc(F)cc2)CCC(N3C[C@H]([C@@](C(=O)O)(c4ccccc4)CC3)C)CC1,C(#N)C1(c2ccc(F)cc2)CCC(N3CC(C(C(=O)O)(c4ccccc4)CC3)C)CC1,C[C@@H]1CN([C@H]2CC[C@](C#N)(c3ccc(F)cc3)CC2)CC[C@]1(C(=O)O)c1ccccc1,420.53033,0,,yes,yes,0,0,,AD,0,0,0,0,CC1CN(C2CCC(C#N)(c3ccc(F)cc3)CC2)CCC1(C(=O)O)c1ccccc1,CCC1(C2CCC(C)CC2)CCC(C2CCC(C(C)C)(C3CCCCC3)C(C)C2)CC1
CHEMBL1201010,,C(=O)(OCC(=O)[C@@]1([C@@]2([C@H]([C@H]3[C@@](F)([C@@]4(C(=CC(=O)CC4)CC3)C)[C@@H](O)C2)CC1)C)O)C,C(=O)(OCC(=O)C1(C2(C(C3C(F)(C4(C(=CC(=O)CC4)CC3)C)C(O)C2)CC1)C)O)C,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,422.49717,0,,no,yes,,0,,,0,0,0,0,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3(F)C(O)CC21C,CC(C)CCC(C)C1(C)CCC2C3CCC4CC(C)CCC4(C)C3(C)C(C)CC21C
CHEMBL1593874,DB15480,C(=O)(Oc1cc(O)ccc1)C,C(=O)(Oc1cc(O)ccc1)C,CC(=O)OC1=CC(O)=CC=C1,152.15076,0,,yes,yes,0,,,AD,0,0,0,0,CC(=O)Oc1cccc(O)c1,CC(C)CC1CCCC(C)C1
CHEMBL1651998,DB13163,C(O)(C1CCC(O)(CC1)C)(C)C,C(O)(C1CCC(O)(CC1)C)(C)C,CC1(O)CCC(C(C)(C)O)CC1,172.2692,0,,yes,yes,0,0,,AD,0,0,0,0,CC1(O)CCC(C(C)(C)O)CC1,CC1(C)CCC(C(C)(C)C)CC1
CHEMBL1472,DB09421,C(=O)(N1[C@H](C(=O)N)CCC1)[C@@H](NC(=O)[C@H]2NC(=O)CC2)Cc3cnc[nH]3,C(=O)(N1C(C(=O)N)CCC1)C(NC(=O)C2NC(=O)CC2)Cc3cnc[nH]3,[H][C@@](CC1=CN=CN1)(NC(=O)[C@]1([H])CCC(=O)N1)C(=O)N1CCC[C@@]1([H])C(N)=O,362.39074,0,,yes,yes,0,0,,AD,0,0,0,0,NC(=O)C1CCCN1C(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1,CC1CCC(C(C)CC(CC2CCCC2)C(C)C2CCCC2C(C)C)C1
CHEMBL1201219,DB01339,C(=O)(O[C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4([C@H](C[C@H](OC(=O)C)[C@@H](N5CCCCC5)C4)CC3)C)CC2)C[C@@H]1[N+]6(CCCCC6)C)C)C,C(=O)(OC1C2(C(C3C(C4(C(CC(OC(=O)C)C(N5CCCCC5)C4)CC3)C)CC2)CC1[N+]6(CCCCC6)C)C)C,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1,557.84269,1,Mw,yes,yes,0,0,,AD,0,0,0,0,CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1N1CCCCC1,CC(C)CC1CC2CCC3C(CCC4(C)C3CC(C3(C)CCCCC3)C4CC(C)C)C2(C)CC1C1CCCCC1
CHEMBL9967,DB00670,C(=O)(N1c2c(cccn2)NC(=O)c3c1cccc3)CN4CCN(CC4)C,C(=O)(N1c2c(cccn2)NC(=O)c3c1cccc3)CN4CCN(CC4)C,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,351.41057,0,,yes,yes,0,0,,AD,0,0,0,0,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,CC1CCC(CC(C)C2C3CCCCC3CC(C)C3CCCCC32)CC1
CHEMBL1201197,DB09335,C(=O)(C1C(=O)c2c(nc(c(F)c2)N3C[C@@H]4[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](N)C)C)[C@@H]4C3)N(c5c(F)cc(F)cc5)C=1)O,C(=O)(C1C(=O)c2c(nc(c(F)c2)N3CC4C(NC(=O)C(NC(=O)C(N)C)C)C4C3)N(c5c(F)cc(F)cc5)C=1)O,C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@H]1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]21,558.52025,2,Mw; NO,yes,yes,1,1,1,WD,3,1,1,1,CC(N)C(=O)NC(C)C(=O)NC1C2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)CC21,CC1CCC(C2CC(C(C)C)C(C)C3CC(C)C(C4CC5C(CC(C)C(C)CC(C)C(C)C)C5C4)CC32)C(C)C1
CHEMBL3833389,,C(C(c1ccccc1)(c2ccccc2)C[C@@H](N3CCOCC3)C)(=O)N4CCCC4,C(C(c1ccccc1)(c2ccccc2)CC(N3CCOCC3)C)(=O)N4CCCC4,C[C@@H](CC(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1)N1CCOCC1,392.54474,0,,no,yes,,0,,,0,0,0,0,CC(CC(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1)N1CCOCC1,CC(CC(C1CCCCC1)(C1CCCCC1)C(C)C1CCCC1)C1CCCCC1
CHEMBL128,DB00669,N(CCc1c2c(ccc(c2)CS(=O)(=O)NC)[nH]c1)(C)C,N(CCc1c2c(ccc(c2)CS(=O)(=O)NC)[nH]c1)(C)C,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,295.40567,0,,yes,yes,0,0,,AD,0,0,0,0,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,CCC(C)(C)CC1CCC2CCC(CCC(C)C)C2C1
CHEMBL1436,DB01112,C(/C(=N\OC)/c1occc1)(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(COC(=O)N)CS[C@@H]32,C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(=O)N)CSC21)(=NOC)c3occc3,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1,424.39112,1,NO,yes,yes,0,0,,AD,0,0,0,0,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1ccco1,CCCC(C(C)CC1C(C)C2C1CCC(CCC(C)C)C2C(C)C)C1CCCC1
CHEMBL1095,DB00754,O=C1N(C(=O)NC1c2ccccc2)CC,O=C1N(C(=O)NC1c2ccccc2)CC,CCN1C(=O)NC(c2ccccc2)C1=O,204.22994,0,,yes,yes,0,0,,AD,0,0,0,0,CCN1C(=O)NC(c2ccccc2)C1=O,CCC1C(C)CC(C2CCCCC2)C1C
CHEMBL127,DB00760,C(N(C)C)(=O)[C@H]1NC[C@@H](SC2=C(C(=O)O)N3C(=O)[C@H]([C@H](O)C)[C@H]3[C@H]2C)C1,C(N(C)C)(=O)C1NCC(SC2=C(C(=O)O)N3C(=O)C(C(O)C)C3C2C)C1,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,383.46905,0,,yes,yes,0,0,,AD,0,0,0,0,CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(C(=O)N(C)C)C3)C(C)C12,CC(C)C(C)C1CCC(CC2C(C)C3C(C(C)C)C(C)C3C2C(C)C)C1
CHEMBL1193,DB01620,N(CCC(c1ncccc1)c2ccccc2)(C)C,N(CCC(c1ncccc1)c2ccccc2)(C)C,CN(C)CCC(c1ccccc1)c1ccccn1,240.3504,0,,yes,yes,0,0,,AD,0,0,0,0,CN(C)CCC(c1ccccc1)c1ccccn1,CC(C)CCC(C1CCCCC1)C1CCCCC1
CHEMBL1738,DB00380,O=C1NC(=O)CN([C@H](CN2CC(=O)NC(=O)C2)C)C1,O=C1NC(=O)CN(C(CN2CC(=O)NC(=O)C2)C)C1,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,268.27402,0,,yes,yes,1,0,,DISCONT,0,0,0,0,CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,CC1CC(C)CC(CC(C)C2CC(C)CC(C)C2)C1
CHEMBL1577,DB00232,O=S(=O)(c1c(Cl)cc2c(S(=O)(=O)N(C(N2)CCl)C)c1)N,O=S(=O)(c1c(Cl)cc2c(S(=O)(=O)N(C(N2)CCl)C)c1)N,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,360.23927,0,,yes,yes,1,0,,DISCONT,0,0,0,0,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,CCC1CC2CC(C)C(C(C)(C)C)CC2C(C)(C)C1C
CHEMBL968,DB00690,N(CCN1C(=O)CN=C(c2c(F)cccc2)c3c1ccc(Cl)c3)(CC)CC,N(CCN1C(=O)CN=C(c2c(F)cccc2)c3c1ccc(Cl)c3)(CC)CC,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,387.88731,0,,yes,yes,0,0,,AD,0,0,0,0,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CCC(CC)CCC1C(C)CCC(C2CCCCC2C)C2CC(C)CCC12
CHEMBL1170,DB01420,C(=O)(O[C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)CC4)CC3)C)CC2)CC1)C)CC,C(=O)(OC1C2(C(C3C(C4(C(=CC(=O)CC4)CC3)C)CC2)CC1)C)CC,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,344.49744,0,,yes,yes,1,0,,DISCONT,0,0,0,0,CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,CCC(C)CC1CCC2C3CCC4CC(C)CCC4(C)C3CCC12C
CHEMBL698,DB09085,C(=O)(OCCN(C)C)c1ccc(NCCCC)cc1,C(=O)(OCCN(C)C)c1ccc(NCCCC)cc1,CCCCNc1ccc(C(=O)OCCN(C)C)cc1,264.36998,0,,yes,yes,0,0,,AD,0,0,0,0,CCCCNc1ccc(C(=O)OCCN(C)C)cc1,CCCCCC1CCC(C(C)CCCC(C)C)CC1
CHEMBL1660,DB01201,C(=O)(O[C@H]1[C@@H]([C@H](O)[C@@H]([C@@H](O)[C@H](/C=C/C=C(\C(=O)Nc2c(c(c3c4C(=O)[C@](Oc4c(c(c3c2O)O)C)(O/C=C/[C@H](OC)[C@H]1C)C)O)/C=N/N5CCN(C6CCCC6)CC5)/C)C)C)C)C,C(=O)(OC1C(C(O)C(C(O)C(C=CC=C(C(=O)Nc2c(c(c3c4C(=O)C(Oc4c(c(c3c2O)O)C)(OC=CC(OC)C1C)C)O)C=NN5CCN(C6CCCC6)CC5)C)C)C)C)C,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,877.05138,3,Hb; Mw; NO,yes,yes,0,0,,AD,0,0,0,0,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,CCC1CCCC2(C)CC3C(C)C(C)C4C(C)C(CC(C)C(C)CCCC(C)C(C)C(C)C(C)C(C)C(CC(C)C)C1C)C(CCC1CCC(C5CCCC5)CC1)C(C)C4C3C2C
CHEMBL1621,DB01267,O=C1C(=C(N=C2N1CCCC2O)C)CCN3CCC(c4c5c(on4)cc(F)cc5)CC3,O=C1C(=C(N=C2N1CCCC2O)C)CCN3CCC(c4c5c(on4)cc(F)cc5)CC3,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,426.49389,0,,yes,yes,0,0,,AD,0,0,0,0,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,CC1CCC2C(CCC2C2CCC(CCC3C(C)CC4C(C)CCCC4C3C)CC2)C1
CHEMBL2106227,DB08986,Clc1cc2c(N=C(OC2(c3ccccc3)C)NCC)cc1,Clc1cc2c(N=C(OC2(c3ccccc3)C)NCC)cc1,CCNC1=NC2=CC=C(Cl)C=C2C(C)(O1)C1=CC=CC=C1,300.78999,0,,yes,yes,1,,1,WD,2,1,1,0,CCNC1=Nc2ccc(Cl)cc2C(C)(c2ccccc2)O1,CCCC1CC2CCC(C)CC2C(C)(C2CCCCC2)C1
CHEMBL1946170,DB08896,C(=O)(c1nccc(Oc2cc(F)c(NC(=O)Nc3cc(C(F)(F)F)c(Cl)cc3)cc2)c1)NC,C(=O)(c1nccc(Oc2cc(F)c(NC(=O)Nc3cc(C(F)(F)F)c(Cl)cc3)cc2)c1)NC,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,482.82425,0,,yes,yes,0,0,,AD,0,0,0,0,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,CCC(C)C1CCCC(CC2CCC(CC(C)CC3CCC(C)C(C(C)(C)C)C3)C(C)C2)C1
CHEMBL1474889,DB09004,C(C(CN(C)C)C)(O)(Cc1ccc(Cl)cc1)C,C(C(CN(C)C)C)(O)(Cc1ccc(Cl)cc1)C,CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,255.78984,0,,yes,yes,1,1,1,WD,3,1,1,1,CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,CC(C)CC(C)C(C)(C)CC1CCC(C)CC1
CHEMBL329522,,C(=O)(c1c(c(c(O)cc1)O)O)c2cc(c(c(O)c2)O)O,C(=O)(c1c(c(c(O)cc1)O)O)c2cc(c(c(O)c2)O)O,O=C(c1cc(O)c(O)c(O)c1)c1ccc(O)c(O)c1O,278.2198,1,Hb,no,yes,,1,1,WD,2,1,1,0,O=C(c1cc(O)c(O)c(O)c1)c1ccc(O)c(O)c1O,CC1CC(C(C)C2CCC(C)C(C)C2C)CC(C)C1C
CHEMBL460287,,O(CC1OC1)CCOCCOCCOCC2OC2,O(CC1OC1)CCOCCOCCOCC2OC2,C(COCCOCC1CO1)OCCOCC1CO1,262.30494,0,,no,yes,,0,,,0,0,0,0,C(COCCOCC1CO1)OCCOCC1CO1,C(CCCCCCC1CC1)CCCCCC1CC1
CHEMBL682,DB00613,N(Cc1c(O)ccc(Nc2c3c(ncc2)cc(Cl)cc3)c1)(CC)CC,N(Cc1c(O)ccc(Nc2c3c(ncc2)cc(Cl)cc3)c1)(CC)CC,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,355.86984,0,,yes,yes,0,0,,AD,0,0,0,0,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,CCC(CC)CC1CC(CC2CCCC3CC(C)CCC32)CCC1C
CHEMBL1201064,,C(=O)(O[C@@]1(C(=O)C)[C@@]2([C@H]([C@H]3[C@@](F)([C@@]4(C(=CC(=O)C=C4)[C@H](C3)C)C)[C@@H](O)C2)CC1)C)C,C(=O)(OC1(C(=O)C)C2(C(C3C(F)(C4(C(=CC(=O)C=C4)C(C3)C)C)C(O)C2)CC1)C)C,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,418.50887,0,,no,yes,,0,,,0,0,0,0,CC(=O)OC1(C(C)=O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,CC(C)CC1(C(C)C)CCC2C3CC(C)C4CC(C)CCC4(C)C3(C)C(C)CC21C
CHEMBL1597,DB06782,C(S)(CO)CS,C(S)(CO)CS,OCC(S)CS,124.22446,0,,yes,yes,0,0,,AD,0,0,0,0,OCC(S)CS,CCC(C)CC
CHEMBL561,DB00978,C(=O)(C1C(=O)c2c(c(F)c(c(F)c2)N3CC(NCC3)C)N(C=1)CC)O,C(=O)(C1C(=O)c2c(c(F)c(c(F)c2)N3CC(NCC3)C)N(C=1)CC)O,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,351.35523,0,,yes,yes,0,0,,AD,0,0,0,0,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,CCC1CC(C(C)C)C(C)C2CC(C)C(C3CCCC(C)C3)C(C)C12
CHEMBL1103,,N(/N1C(=O)OCC1)=C\c2oc([N+](=O)[O-])cc2,N(N1C(=O)OCC1)=Cc2oc([N+](=O)[O-])cc2,O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1,225.16169,0,,no,yes,,0,,,0,0,0,0,O=C1OCCN1N=Cc1ccc([N+](=O)[O-])o1,CC(C)C1CCC(CCC2CCCC2C)C1
CHEMBL1329455,DB09282,C(=O)(OCC)[N-]c1on[n+](N2CCOCC2)c1,C(=O)(OCC)[N-]c1on[n+](N2CCOCC2)c1,CCOC(=O)[N-]c1c[n+](N2CCOCC2)no1,242.23588,0,,yes,yes,0,0,,AD,0,0,0,0,CCOC(=O)[N-]c1c[n+](N2CCOCC2)no1,CCCC(C)CC1CCC(C2CCCCC2)C1
