,index,chembl_id,Phase,Smiles,market,standardized_smiles,scaffolds
8846,8846,CHEMBL2105550,0,CCC1(O)CCN2CCc3ccc(C)cc3C2C1,0,CCC1(O)CCN2CCc3ccc(C)cc3C2C1,CCC1(C)CCC2CCC3CCC(C)CC3C2C1
9506,9506,CHEMBL1200878,4,CC(C)(C)CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,1,CC(C)(C)CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,CC1CCC2(C)C(CCC3C4CC5CC(C)(C)CC5(C(C)CCC(C)CC(C)(C)C)C4(C)CC(C)C32C)C1
1568,1568,CHEMBL3183409,4,CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,1,CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,CCC(C)C1CCC(C2C(C)C(C3CCC(CC)C(C(C)(C)C)C3)C(C)C23CCC3)CC1C
6503,6503,CHEMBL3544977,2,COC(=O)N[C@H](C(=O)N1[C@H](c2nc3cc(-c4cc5ccc4CCc4ccc(c(-c6ccc7[nH]c([C@@H]8C[C@@H]9CCCC[C@@H]9N8C(=O)[C@@H](NC(=O)OC)C(C)C)nc7c6)c4)CC5)ccc3[nH]2)C[C@@H]2CCCC[C@@H]21)C(C)C,0,COC(=O)N[C@H](C(=O)N1[C@H](c2nc3cc(-c4cc5ccc4CCc4ccc(c(-c6ccc7[nH]c([C@@H]8C[C@@H]9CCCC[C@@H]9N8C(=O)[C@@H](NC(=O)OC)C(C)C)nc7c6)c4)CC5)ccc3[nH]2)C[C@@H]2CCCC[C@@H]21)C(C)C,CCC(C)CC(C(C)C)C(C)C1C2CCCCC2CC1C1CC2CCC(C3CC4CCC3CCC3CCC(CC4)C(C4CCC5CC(C6CC7CCCCC7C6C(C)C(CC(C)CC)C(C)C)CC5C4)C3)CC2C1
4883,4883,CHEMBL2111085,0,O=S(=O)(O)c1cc(S(=O)(=O)O)c2nc(-c3ccc(-c4nc5c(S(=O)(=O)O)cc(S(=O)(=O)O)cc5[nH]4)cc3)[nH]c2c1,0,O=S(=O)(O)c1cc(S(=O)(=O)O)c2nc(-c3ccc(-c4nc5c(S(=O)(=O)O)cc(S(=O)(=O)O)cc5[nH]4)cc3)[nH]c2c1,CC(C)(C)C1CC2CC(C3CCC(C4CC5CC(C(C)(C)C)CC(C(C)(C)C)C5C4)CC3)CC2C(C(C)(C)C)C1
3000,3000,CHEMBL3586404,2,CO[C@H]1CC[C@H](N2C(=O)CNc3ncc(-c4ccc(C(C)(C)O)nc4)nc32)CC1,0,CO[C@H]1CC[C@H](N2C(=O)CNc3ncc(-c4ccc(C(C)(C)O)nc4)nc32)CC1,CCC1CCC(C2C(C)CCC3CCC(C4CCC(C(C)(C)C)CC4)CC32)CC1
6334,6334,CHEMBL4297068,0,CC(CCC/C=C/CCCN(C)C(=N)N)CC(C)C1OC(=O)C(C)C(O)/C=C/C(C)C(O)C(C)C(O)C(C)C(O)CCCC(O)CC2(O)OC(CC(OC(=O)CC(=O)O)CC(O)CC(O)C(C)C(O)/C=C/C=C/C1C)CC(O)C2O,0,CC(CCC/C=C/CCCN(C)C(=N)N)CC(C)C1OC(=O)C(C)C(O)/C=C/C(C)C(O)C(C)C(O)C(C)C(O)CCCC(O)CC2(O)OC(CC(OC(=O)CC(=O)O)CC(O)CC(O)C(C)C(O)/C=C/C=C/C1C)CC(O)C2O,CC(C)CC(C)CC1CC(C)CC(C)C(C)C(C)CCCCC(C)C(C(C)CC(C)CCCCCCCCC(C)C(C)C)CC(C)C(C)C(C)CCC(C)C(C)C(C)C(C)C(C)C(C)CCCC(C)CC2(C)CC(C1)CC(C)C2C
3233,3233,CHEMBL1651913,0,COc1cccc(C(=O)CCN[C@@H](C)[C@H](O)c2ccccc2)c1,0,COc1cccc(C(=O)CCN[C@@H](C)[C@H](O)c2ccccc2)c1,CCC1CCCC(C(C)CCCC(C)C(C)C2CCCCC2)C1
1726,1726,CHEMBL3545011,1,O[C@@H]1[C@@H](CSc2ccccc2F)O[C@@H](n2cnc3c(N[C@@H]4CCC[C@H]4O)ncnc32)[C@@H]1O,0,O[C@@H]1[C@@H](CSc2ccccc2F)O[C@@H](n2cnc3c(N[C@@H]4CCC[C@H]4O)ncnc32)[C@@H]1O,CC1CCCCC1CCC1CC(C2CCC3C(CC4CCCC4C)CCCC32)C(C)C1C
5920,5920,CHEMBL1020,4,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,1,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,CC(C)CC1CCC(C(C)C2CCC(C)CC2)C1C
6556,6556,CHEMBL2106533,0,C/C(=C(/CCOC(=O)c1ccccc1)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,0,C/C(=C(/CCOC(=O)c1ccccc1)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,CCC(CC1CCC(C)CC1C)C(C)C(CCCC(C)C1CCCCC1)CC(C)C1CCCCC1
5919,5919,CHEMBL82301,3,COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,0,COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,CCCC(C1CCC(C(C)(C)C)CC1)C1CCC(C2(C)CCC(C(C)C3C(C)CCCC3C)CC2)CC1C
3464,3464,CHEMBL13134,0,CC(C)[C@H](NC(=O)c1ccc2ccccc2n1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1CC[C@@H](OCc2ccncc2)C[C@H]1C(=O)NC(C)(C)C,0,CC(C)[C@H](NC(=O)c1ccc2ccccc2n1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1CC[C@@H](OCc2ccncc2)C[C@H]1C(=O)NC(C)(C)C,CC(C)C(CC(C)C1CCC2CCCCC2C1)C(C)CC(CC1CCCCC1)C(C)CC1CCC(CCC2CCCCC2)CC1C(C)CC(C)(C)C
3569,3569,CHEMBL1082508,2,NC(=O)NC[C@@H]1CCCc2cc(S(=O)(=O)c3cccc(F)c3)ccc21,0,NC(=O)NC[C@@H]1CCCc2cc(S(=O)(=O)c3cccc(F)c3)ccc21,CC(C)CCC1CCCC2CC(C(C)(C)C3CCCC(C)C3)CCC12
5886,5886,CHEMBL1557889,0,COc1cc2c(cc1OC)C(C(C(=O)N(CCc1ccc(OC)c(OC)c1OC)CCc1ccc(OC)c(OC)c1OC)c1ccccc1)=NCC2,0,COc1cc2c(cc1OC)C(C(C(=O)N(CCc1ccc(OC)c(OC)c1OC)CCc1ccc(OC)c(OC)c1OC)c1ccccc1)=NCC2,CCC1CC2CCCC(C(C3CCCCC3)C(C)C(CCC3CCC(CC)C(CC)C3CC)CCC3CCC(CC)C(CC)C3CC)C2CC1CC
2396,2396,CHEMBL4297618,2,CCOC(=O)C(COC(=O)Cc1ccc(NC(=O)c2ccccc2-c2ccc(C(F)(F)F)cc2)c(C(=O)N(C)C)c1)(C(=O)OCC)c1ccccc1,0,CCOC(=O)C(COC(=O)Cc1ccc(NC(=O)c2ccccc2-c2ccc(C(F)(F)F)cc2)c(C(=O)N(C)C)c1)(C(=O)OCC)c1ccccc1,CCCC(C)C(CCC(C)CC1CCC(CC(C)C2CCCCC2C2CCC(C(C)(C)C)CC2)C(C(C)C(C)C)C1)(C(C)CCC)C1CCCCC1
1165,1165,CHEMBL59990,1,O=P1(N(CCCl)CCCl)NC(SCCS(=O)(=O)O)CCO1,0,O=P1(N(CCCl)CCCl)NC(SCCS(=O)(=O)O)CCO1,CCCC(CCC)C1(C)CCCC(CCCC(C)(C)C)C1
3620,3620,CHEMBL1200374,4,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,1,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,CC1CCC2(C)C(C1)C(C)CC1C3CCC(C)C3(C)CCC12
1454,1454,CHEMBL72115,0,O=C1NCCCC1N1C(=O)c2ccccc2S1(=O)=O,0,O=C1NCCCC1N1C(=O)c2ccccc2S1(=O)=O,CC1CCCCC1C1C(C)C2CCCCC2C1(C)C
4759,4759,CHEMBL1673408,2,CN1CCN(c2ccc(N3C[C@H](CO)OC3=O)cc2F)C=N1,0,CN1CCN(c2ccc(N3C[C@H](CO)OC3=O)cc2F)C=N1,CCC1CC(C)C(C2CCC(C3CCC(C)CC3)C(C)C2)C1
1776,1776,CHEMBL4594417,1,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2F)C(=S)N1c1ccc(CCCc2ncco2)nc1,0,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2F)C(=S)N1c1ccc(CCCc2ncco2)nc1,CCC1CCC(C2C(C)C(C3CCC(CCCC4CCCC4)CC3)C(C)(C)C2C)C(C)C1C(C)(C)C
285,285,CHEMBL4297588,3,CCCCC1(CCCC)CN(c2ccccc2)c2cc(SC)c(OCC(=O)N[C@@H](C(=O)N[C@@H](CC)C(=O)O)c3ccc(O)cc3)cc2S(=O)(=O)N1,0,CCCCC1(CCCC)CN(c2ccccc2)c2cc(SC)c(OCC(=O)N[C@@H](C(=O)N[C@@H](CC)C(=O)O)c3ccc(O)cc3)cc2S(=O)(=O)N1,CCCCC1(CCCC)CC(C2CCCCC2)C2CC(CC)C(CCC(C)CC(C(C)CC(CC)C(C)C)C3CCC(C)CC3)CC2C(C)(C)C1
8824,8824,CHEMBL1201165,4,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C,1,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C,CCC1(C)CCC2C3CCC4CC(CC5CCCC5)CCC4C3CCC21C
577,577,CHEMBL2105947,0,COc1ccc(-c2nnc(C)nc2-c2ccc(OC)cc2)cc1,0,COc1ccc(-c2nnc(C)nc2-c2ccc(OC)cc2)cc1,CCC1CCC(C2CCC(C)CC2C2CCC(CC)CC2)CC1
8413,8413,CHEMBL1585,4,O=C(CCBr)N1CCN(C(=O)CCBr)CC1,1,O=C(CCBr)N1CCN(C(=O)CCBr)CC1,CCCC(C)C1CCC(C(C)CCC)CC1
5881,5881,CHEMBL4297264,3,C1=Cc2ccccc2NN=C1,0,C1=Cc2ccccc2NN=C1,C1CCC2CCCCC2CC1
4690,4690,CHEMBL296419,4,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,1,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,CCC1CCC(CCC2CCC(CC3CC4CCCCC4C3CC3CCC(C)CC3)CC2)CC1
6185,6185,CHEMBL2364628,2,O=C(CCCCCCNC(=O)c1cnc(N(c2ccccc2)c2ccccc2)nc1)NO,0,O=C(CCCCCCNC(=O)c1cnc(N(c2ccccc2)c2ccccc2)nc1)NO,CCC(C)CCCCCCCC(C)C1CCC(C(C2CCCCC2)C2CCCCC2)CC1
2881,2881,CHEMBL1163,4,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,1,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,CCC(C)CC(C(C)CC(CC1CCC(C2CCCCC2)CC1)CC(C)C(CC1CCCCC1)CC(C)C(CC(C)CC)C(C)(C)C)C(C)(C)C
3631,3631,CHEMBL2104359,0,O=C(CN1CCCC1=O)NNC(=O)CN1CCCC1=O,0,O=C(CN1CCCC1=O)NNC(=O)CN1CCCC1=O,CC(CCC(C)CC1CCCC1C)CC1CCCC1C
3009,3009,CHEMBL659,4,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,1,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,CCC1CCC2CC(C)CCC34CCC(C)CC3CC1C24
9423,9423,CHEMBL3989839,0,CCCO[C@@H]1[C@@H](O)C(OCC)O[C@@H]1[C@@H](COCc1ccc(Cl)cc1)OCc1ccc(Cl)cc1,0,CCCO[C@@H]1[C@@H](O)C(OCC)O[C@@H]1[C@@H](COCc1ccc(Cl)cc1)OCc1ccc(Cl)cc1,CCCCC1C(C)C(CCC)CC1C(CCCC1CCC(C)CC1)CCC1CCC(C)CC1
9272,9272,CHEMBL2106405,0,CC1(C)[C@@H](OC(=O)CCC(=O)O)CC[C@]2(C)C3=CC[C@@H]4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,0,CC1(C)[C@@H](OC(=O)CCC(=O)O)CC[C@]2(C)C3=CC[C@@H]4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,CC(C)CCC(C)CC1CCC2(C)C(CCC3(C)C2CCC2C4CC(C)(C(C)C)CCC4(C)CCC23C)C1(C)C
2529,2529,CHEMBL2106773,0,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,CC(C)CC1(C(C)C)CCC2C3CCC4CC(C)CCC4(C)C3(C)C(C)CC21C
8898,8898,CHEMBL2110947,0,Nc1c(Cl)cc([C@@H](O)CNCCCCCCOCCc2ccccn2)cc1Cl,0,Nc1c(Cl)cc([C@@H](O)CNCCCCCCOCCc2ccccn2)cc1Cl,CC(CCCCCCCCCCCC1CCCCC1)C1CC(C)C(C)C(C)C1
1679,1679,CHEMBL405821,3,NC(=O)C(c1ccccc1)(c1ccc(F)cc1)c1ccc(F)cc1,0,NC(=O)C(c1ccccc1)(c1ccc(F)cc1)c1ccc(F)cc1,CC1CCC(C(C(C)C)(C2CCCCC2)C2CCC(C)CC2)CC1
4103,4103,CHEMBL3545391,2,CC#C[C@]1(O)CCC2C3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc4c(c3)OCO4)C[C@@]21C,0,CC#C[C@]1(O)CCC2C3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc4c(c3)OCO4)C[C@@]21C,CCCC1(C)CCC2C3CCC4CC(C)CCC4C3C(C3CCC4CCCC4C3)CC21C
7978,7978,CHEMBL87563,3,CCOC(=O)c1ccc(OC(=O)CCCCCN=C(N)N)cc1,0,CCOC(=O)c1ccc(OC(=O)CCCCCN=C(N)N)cc1,CCCC(C)C1CCC(CC(C)CCCCCCC(C)C)CC1
9246,9246,CHEMBL420762,0,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(N(C)C)c3ccccc32)cc1,0,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(N(C)C)c3ccccc32)cc1,CC(C)C1CCCC(C(C)C2CCC(CC(C)C3CCCCC3C)CC2)C2CCCCC12
1115,1115,CHEMBL2106934,0,Cc1n[nH]c2c1N(c1ccccc1)C(=O)CC(=O)N2C,0,Cc1n[nH]c2c1N(c1ccccc1)C(=O)CC(=O)N2C,CC1CC(C)C(C2CCCCC2)C2C(C)CCC2C1C
2633,2633,CHEMBL2107014,3,O=C(Oc1ccc2c(c1)CCCN2C(=O)C(Cl)Cl)c1ccco1,0,O=C(Oc1ccc2c(c1)CCCN2C(=O)C(Cl)Cl)c1ccco1,CC(C)C(C)C1CCCC2CC(CC(C)C3CCCC3)CCC21
1569,1569,CHEMBL2106689,0,O=C(NC1CCCCC1)NS(=O)(=O)c1ccc(CCNC(=O)N2Cc3ccccc3C2=O)cc1,0,O=C(NC1CCCCC1)NS(=O)(=O)c1ccc(CCNC(=O)N2Cc3ccccc3C2=O)cc1,CC(CC1CCCCC1)CC(C)(C)C1CCC(CCCC(C)C2CC3CCCCC3C2C)CC1
6174,6174,CHEMBL4296717,2,CN(C)Cc1ccc(S(=O)(=O)n2ccc(/C=C/C(=O)NO)c2)cc1,0,CN(C)Cc1ccc(S(=O)(=O)n2ccc(/C=C/C(=O)NO)c2)cc1,CCC(C)CCC1CCC(C(C)(C)C2CCC(CC(C)C)CC2)C1
1716,1716,CHEMBL49120,1,CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,0,CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,CCC(CC)CCCC1CCC(CC2CCC3CC(C4C(C)CCCC4C)C(C)C(C)C3C2)CC1
5896,5896,CHEMBL452329,0,CC(=O)O[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@]12C)[C@H]1CCC(=O)C=C1C[C@H]3C,0,CC(=O)O[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@]12C)[C@H]1CCC(=O)C=C1C[C@H]3C,CC(C)CC1CCC2C3C(C)CC4CC(C)CCC4C3CCC12C
4797,4797,CHEMBL4060569,1,COC[C@@H](NC(=O)N1CC(=O)Nc2cc(OC)cnc21)c1ccc(OC(F)(F)F)c(F)c1,0,COC[C@@H](NC(=O)N1CC(=O)Nc2cc(OC)cnc21)c1ccc(OC(F)(F)F)c(F)c1,CCCC(CC(C)C1CC(C)CC2CC(CC)CCC21)C1CCC(CC(C)(C)C)C(C)C1
5363,5363,CHEMBL539378,2,COC(=O)c1cnc2n1CCc1ccccc1C2=C1CCN(CCc2ccc(OCc3ccc4ccccc4n3)cc2)CC1,0,COC(=O)c1cnc2n1CCc1ccccc1C2=C1CCN(CCc2ccc(OCc3ccc4ccccc4n3)cc2)CC1,CCC(C)C1CCC2C1CCC1CCCCC1C2C1CCC(CCC2CCC(CCC3CCC4CCCCC4C3)CC2)CC1
4582,4582,CHEMBL550,4,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,1,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,CCC1C(C)CCC1CC1CCCC1C
3714,3714,CHEMBL2105465,0,COc1ccc2c(c1)C1(C)CCCCC1NC2,0,COc1ccc2c(c1)C1(C)CCCCC1NC2,CCC1CCC2CCC3CCCCC3(C)C2C1
1211,1211,CHEMBL4594412,1,CN1C(=O)C(C)(C)Oc2c(-c3cn(C)c(=O)c4[nH]ccc34)cc(S(C)(=O)=O)cc21,0,CN1C(=O)C(C)(C)Oc2c(-c3cn(C)c(=O)c4[nH]ccc34)cc(S(C)(=O)=O)cc21,CC1CC(C2CC(C(C)(C)C)CC3C(C)C(C)C(C)(C)CC32)C2CCCC2C1C
8127,8127,CHEMBL1492,4,CN1CCC(OC(c2ccccc2)c2ccccc2)CC1,1,CN1CCC(OC(c2ccccc2)c2ccccc2)CC1,CC1CCC(CC(C2CCCCC2)C2CCCCC2)CC1
5596,5596,CHEMBL2104856,0,Cc1cc(-n2c(=O)[nH]c(=O)n(C)c2=O)ccc1Oc1ccc(S(=O)(=O)C(F)(F)F)cc1,0,Cc1cc(-n2c(=O)[nH]c(=O)n(C)c2=O)ccc1Oc1ccc(S(=O)(=O)C(F)(F)F)cc1,CC1CC(C2C(C)CC(C)C(C)C2C)CCC1CC1CCC(C(C)(C)C(C)(C)C)CC1
5344,5344,CHEMBL84,4,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,1,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,CCC1(C)C(C)CCC2C(C)C3CC4CC5C(CCC(C)C5CC(C)C)CC4C3CC21
8594,8594,CHEMBL4297327,1,COCCCN1CCC(c2nnc(-c3nn(C(C)C)c4ccccc34)o2)CC1,0,COCCCN1CCC(c2nnc(-c3nn(C(C)C)c4ccccc34)o2)CC1,CCCCCC1CCC(C2CCC(C3CC(C(C)C)C4CCCCC34)C2)CC1
6909,6909,CHEMBL2111007,0,C=CCN1CCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,0,C=CCN1CCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,CCCC1CCC(C2CC(C)C3CC(CC)C(CC)CC3C2)CC1
6724,6724,CHEMBL2105127,0,CC1(c2ccccc2)CC(=O)N(CN2CCOCC2)C1=O,0,CC1(c2ccccc2)CC(=O)N(CN2CCOCC2)C1=O,CC1CC(C)(C2CCCCC2)C(C)C1CC1CCCCC1
1131,1131,CHEMBL16498,2,C=C1C[C@H]2C=Nc3cc(OCCCOc4cc5c(cc4OC)C(=O)N4CC(=C)C[C@H]4C=N5)c(OC)cc3C(=O)N2C1,0,C=C1C[C@H]2C=Nc3cc(OCCCOc4cc5c(cc4OC)C(=O)N4CC(=C)C[C@H]4C=N5)c(OC)cc3C(=O)N2C1,CCC1CC2C(CCC3CC(C)CC3C2C)CC1CCCCCC1CC2CCC3CC(C)CC3C(C)C2CC1CC
9313,9313,CHEMBL2107300,0,COc1ccc2c3c1O[C@H]1/C(=N/OCC(=O)O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,0,COc1ccc2c3c1O[C@H]1/C(=N/OCC(=O)O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,CCC1CCC2CC3C(C)CCC45C3CCC(CCCC(C)C)C4CC1C25
4545,4545,CHEMBL2110791,3,CCN(CC)CCCNCc1cc(Cl)c2cccnc2c1O,0,CCN(CC)CCCNCc1cc(Cl)c2cccnc2c1O,CCC(CC)CCCCCC1CC(C)C2CCCCC2C1C
7103,7103,CHEMBL290299,0,Cn1c([N+](=O)[O-])cnc1COC(N)=O,0,Cn1c([N+](=O)[O-])cnc1COC(N)=O,CC(C)CCC1CCC(C(C)C)C1C
3205,3205,CHEMBL2104149,0,CCC(=O)n1c(=O)n(C2CCN(CCC(C#N)(c3ccccc3)c3ccccc3)CC2)c2ccccc21,0,CCC(=O)n1c(=O)n(C2CCN(CCC(C#N)(c3ccccc3)c3ccccc3)CC2)c2ccccc21,CCC(C)C1C(C)C(C2CCC(CCC(CC)(C3CCCCC3)C3CCCCC3)CC2)C2CCCCC21
9553,9553,CHEMBL2104023,0,C[C@H](NCCC(=O)C1CCCCC1)[C@H](O)c1ccccc1,0,C[C@H](NCCC(=O)C1CCCCC1)[C@H](O)c1ccccc1,CC(CCCC(C)C(C)C1CCCCC1)C1CCCCC1
6234,6234,CHEMBL2104993,4,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,1,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,CC1CCC(CC2CCCCC2C2CCCCC2)C(C)C1
9754,9754,CHEMBL1200802,4,C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,1,C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,CCCC1(C(C)CC)C(C)CC(C)CC1C
7015,7015,CHEMBL300138,3,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,0,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,CC1CC(C2C(C)CC(C)C2C2CC(C3CCC(CC4CCCCC4)CC3)C3CCCCC32)C2CCCCC12
1253,1253,CHEMBL2105999,0,C=CCc1cc(OC)c(O)c(C(=O)NCCO)c1,0,C=CCc1cc(OC)c(O)c(C(=O)NCCO)c1,CCCCC(C)C1CC(CCC)CC(CC)C1C
1069,1069,CHEMBL2110649,0,CC(C)NC(C)C(=O)c1ccc(O)c(O)c1,0,CC(C)NC(C)C(=O)c1ccc(O)c(O)c1,CC(C)CC(C)C(C)C1CCC(C)C(C)C1
3443,3443,CHEMBL24955,0,CN1C(=O)CC[C@@H]2c3ccc(Cl)cc3CC[C@H]21,0,CN1C(=O)CC[C@@H]2c3ccc(Cl)cc3CC[C@H]21,CC1CCC2C(CCC3C(C)C(C)CCC23)C1
5538,5538,CHEMBL4297522,4,CCN1C(=O)N(c2c(F)c(OC)cc(OC)c2F)Cc2cnc3[nH]c(CN4CCOCC4)cc3c21,1,CCN1C(=O)N(c2c(F)c(OC)cc(OC)c2F)Cc2cnc3[nH]c(CN4CCOCC4)cc3c21,CCC1CC(CC)C(C)C(C2CC3CCC4CC(CC5CCCCC5)CC4C3C(CC)C2C)C1C
638,638,CHEMBL1587228,0,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C(Cl)=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C(Cl)=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,CCC(C)C1(C)C(C)CC2C3CC(C)C4CC(C)C(C)CC4(C)C3(C)C(C)CC21C
808,808,CHEMBL1073,4,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,1,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,CC1CCC(C(C)CCCC2CCC(C(C)(C)CC(C)CC3CCCCC3)CC2)CC1
6989,6989,CHEMBL2106822,0,CCN(CC)Cc1nccn1-c1ccc([N+](=O)[O-])cc1C(=O)c1ccccc1Cl,0,CCN(CC)Cc1nccn1-c1ccc([N+](=O)[O-])cc1C(=O)c1ccccc1Cl,CCC(CC)CC1CCCC1C1CCC(C(C)C)CC1C(C)C1CCCCC1C
173,173,CHEMBL592435,2,OC1CCC(Nc2nc(-c3ccccc3)nc3[nH]ccc23)CC1,0,OC1CCC(Nc2nc(-c3ccccc3)nc3[nH]ccc23)CC1,CC1CCC(CC2CC(C3CCCCC3)CC3CCCC32)CC1
9010,9010,CHEMBL2105666,1,CCc1c2c(nc3ccc(OC(=O)CCC(=O)Oc4c(C)c(C)c5c(c4C)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O5)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,0,CCc1c2c(nc3ccc(OC(=O)CCC(=O)Oc4c(C)c(C)c5c(c4C)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O5)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,CCC1C2CC(CC(C)CCC(C)CC3C(C)C(C)C4CC(C)(CCCC(C)CCCC(C)CCCC(C)C)CCC4C3C)CCC2CC2C3CC4C(CCC(C)C4(C)CC)C(C)C3CC12
