,smiles,ChEMBL_ID,SUM,withdrawn_0.5,withdrawn_1.0,withdrawn_1.5,withdrawn_2.0,withdrawn_2.5,withdrawn_3.0
163,S([Au])[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO,CHEMBL2354773,1.0,1,1,0,0,0,0
164,C(=O)(c1c(nc(nc1)N2[C@H](CO)CCC2)NCc3cc(Cl)c(OC)cc3)NCc4ncccn4,CHEMBL1963681,0.0,0,0,0,0,0,0
165,[C@](c1cnc(nc1)N2CCN(C3c4n(N=CN=3)cc(-c5cnn(c5)C)c4)CC2)(c6ccc(F)cc6)(N)C,CHEMBL4204794,0.0,0,0,0,0,0,0
166,C(=O)(c1cc(Cl)c(nc1)N2CCC(C(=O)O)CC2)Nc3nc(c(N4CCN(C5CCCCC5)CC4)s3)-c6scc(Cl)c6,CHEMBL2103883,0.0,0,0,0,0,0,0
167,C(=O)([C@H]1N2C(=O)N(OS(=O)(=O)O)[C@@H](C2)CC1)N,CHEMBL1689063,0.0,0,0,0,0,0,0
168,C(=O)(c1ccc(C(C)(C)C)cc1)CC(=O)c2ccc(OC)cc2,CHEMBL1200522,0.0,0,0,0,0,0,0
169,C(=O)(c1c(Sc2cc3c(c(n[nH]3)/C=C/c4ncccc4)cc2)cccc1)NC,CHEMBL1289926,0.0,0,0,0,0,0,0
170,O=C1N=C(N=CN1[C@@H]2O[C@@H]([C@@H](O)[C@H]2O)CO)N,CHEMBL1489,0.0,0,0,0,0,0,0
171,N(C1=Nc2c(N3C(=O)[C@@H](C(=O)N13)CC=C)cc(cc2)C)(C)C,CHEMBL1483341 similar,1.0,1,1,0,0,0,0
172,C1(c2c(cccn2)CCc3c1cccc3)=C4CCN(CC4)C,CHEMBL946,0.5,1,0,0,0,0,0
173,O=[N+](c1c(Sc2c3c(nc[nH]3)ncn2)n(cn1)C)[O-],CHEMBL1542,0.0,0,0,0,0,0,0
174,C(=O)(O)CCCCCCCC(=O)O,CHEMBL1238,0.0,0,0,0,0,0,0
175,O=C1c2c(C(=NN1C3CCN(CCC3)C)Cc4ccc(Cl)cc4)cccc2,CHEMBL639,0.0,0,0,0,0,0,0
176,C(=O)(OCC1=C(OC(=O)O1)C)c2c3c(nc(OCC)n3Cc4ccc(-c5c(C6=NOC(=O)N6)cccc5)cc4)ccc2,CHEMBL2028661,0.0,0,0,0,0,0,0
177,N([C@@H]1[C@@H](O)[C@H](O[C@H]2[C@](O)(C[C@H](CN([C@@H]([C@H]([C@](O)([C@H](OC(=O)[C@@H]([C@@H](O[C@@H]3O[C@H]([C@@H]([C@](OC)(C3)C)O)C)[C@@H]2C)C)CC)C)O)C)C)C)C)O[C@@H](C1)C)(C)C,CHEMBL529,0.0,0,0,0,0,0,0
178,C(=O)(N1C(=O)NCC1)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H](C(=O)O)C(S[C@@H]32)(C)C)c4ccccc4,CHEMBL1537,0.5,1,0,0,0,0,0
179,C(/C(=N\OC(C(=O)O)(C)C)/c1nc(sc1)[NH3+])(=O)N[C@@H]2C(=O)N(S(=O)(=O)[O-])[C@H]2C,CHEMBL158,0.0,0,0,0,0,0,0
180,C(=O)(OC(OC(=O)[C@H]1C(S[C@H]2N1C(=O)[C@H]2NC(=O)[C@@H](c3ccccc3)N)(C)C)C)OCC,CHEMBL1583,0.5,1,0,0,0,0,0
181,C(=O)([C@H](NC(=O)[C@@H](NC(=O)[C@H]1N=C(SC1)[C@H]([C@H](CC)C)N)CC(C)C)CCC(=O)O)N[C@H](C(=O)N[C@@H]2C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)NCCCC2)CC(=O)N)CC(=O)O)Cc3nc[nH]c3)Cc4ccccc4)[C@H](CC)C)CCCN)[C@H](CC)C,CHEMBL1200558,0.0,0,0,0,0,0,0
182,C(=O)(O)CC(c1ccc(Cl)cc1)CN,CHEMBL701,0.0,0,0,0,0,0,0
183,C(=O)(OCOC1C(=O)C=CN2C=1C(=O)N3[C@H](N2[C@H]4c5c(c(F)c(F)cc5)CSc6c4cccc6)COCC3)OC,CHEMBL4297503,0.0,0,0,0,0,0,0
184,C(=O)(c1ccc(/N=N/c2cc(C(=O)O)c(O)cc2)cc1)NCCC(=O)O,CHEMBL1201346,0.0,0,0,0,0,0,0
185,C(#N)CC1(n2ncc(-c3c4c(ncn3)[nH]cc4)c2)CN(S(=O)(=O)CC)C1,CHEMBL2105759,0.0,0,0,0,0,0,0
186,O(c1ccc(cc1)Cn2c(c(c3c2ccc(O)c3)C)-c4ccc(O)cc4)CCN5CCCCCC5,CHEMBL46740,0.0,0,0,0,0,0,0
187,C(=O)(O[C@@]1(C(=O)COC(=O)CC)[C@@]2([C@H]([C@H]3[C@@](Cl)([C@@]4(C(=CC(=O)C=C4)CC3)C)[C@@H](O)C2)C[C@@H]1C)C)CC,CHEMBL1200500,0.0,0,0,0,0,0,0
188,[C@](c1c2c(ccc1)cccc2)([C@@H](c3c(OC)nc4c(c3)cc(Br)cc4)c5ccccc5)(O)CCN(C)C,CHEMBL376488,0.0,0,0,0,0,0,0
189,C(=O)(/C=C/c1cc(S(=O)(=O)Nc2ccccc2)ccc1)NO,CHEMBL408513,0.0,0,0,0,0,0,0
190,O(c1cc(c(-c2nc(-c3c(O)cc(OCC(CCCC)CC)cc3)nc(-c4ccc(OC)cc4)n2)cc1)O)CC(CCCC)CC,CHEMBL2104956,0.0,0,0,0,0,0,0
191,C(C(CCCCCC(O)CCCCCC(C(=O)O)(C)C)(C)C)(=O)O,CHEMBL3545313,0.0,0,0,0,0,0,0
192,C(C(c1ccccc1)(c2ccccc2)O)(=O)OCCN(CC)CC,CHEMBL70352,1.0,1,1,0,0,0,0
193,C(=O)(OCC)[C@@H](N[C@@H]1C(=O)N(c2c(cccc2)CC1)CC(=O)O)CCc3ccccc3,CHEMBL838,0.0,0,0,0,0,0,0
194,C(=O)(O)CCCc1nc2c(n1C)ccc(N(CCCl)CCCl)c2,CHEMBL487253,0.0,0,0,0,0,0,0
195,C(=O)(O)COc1c2c(n(n1)Cc3ccccc3)cccc2,CHEMBL1089221,3.0,1,1,1,1,1,1
196,C(F)(F)(F)c1c(S(=O)(=O)N)cc2c(c1)NC(NS2(=O)=O)Cc3ccccc3,CHEMBL1684,0.0,0,0,0,0,0,0
197,C(=O)(OCCNC(Cc1cc(C(F)(F)F)ccc1)C)c2ccccc2,CHEMBL400599,3.0,1,1,1,1,1,1
198,C(=O)(S/C(=C(\N(C=O)Cc1c(nc(nc1)C)N)/C)/CCOP(=O)(O)O)c2ccccc2,CHEMBL3183549,0.0,0,0,0,0,0,0
199,C(=O)(c1ccccc1)NNC(c2ccccc2)C,CHEMBL1877495,1.0,1,1,0,0,0,0
200,C(=O)(Oc1ccc(NC(=O)C)cc1)c2c(OC(=O)C)cccc2,CHEMBL162036,0.0,0,0,0,0,0,0
201,C(=O)(C(c1cc2c(oc(-c3ccc(Cl)cc3)n2)cc1)C)O,CHEMBL340978,3.0,1,1,1,1,1,1
202,C(=O)(c1ccc(F)cc1)CCCN2CCC(n3c(nc4c3cccc4)O)CC2,CHEMBL297302,0.0,0,0,0,0,0,0
203,C(=O)(C(CO)N)NNCc1c(c(c(O)cc1)O)O,CHEMBL1096979,0.0,0,0,0,0,0,0
204,C(=O)(c1ccccc1)N[C@H](C(=O)Nc2ccc(C(=O)O)cc2)Cc3ccc(O)cc3,CHEMBL1200368,1.5,1,1,1,0,0,0
205,O(C(c1ccccc1)c2ccccc2)[C@@H]3C[C@H]4N([C@@H](C3)CC4)C,CHEMBL1201203,0.0,0,0,0,0,0,0
206,C(=O)(c1c2c(oc1CC)cccc2)c3cc(Br)c(c(Br)c3)O,CHEMBL388590,2.0,1,1,1,1,0,0
207,C(c1ccc(OCCOCC[N+](Cc2ccccc2)(C)C)cc1)(CC(C)(C)C)(C)C,CHEMBL1182210,0.0,0,0,0,0,0,0
208,C(=O)(OC1=CC[C@@H]2[C@]34c5c(c(OC)ccc5C[C@H]2N(CC3)C)O[C@@H]14)c6ccccc6,CHEMBL3137321,0.0,0,0,0,0,0,0
209,C(=O)(c1c2c(oc1CC)cccc2)c3cc(I)c(c(I)c3)O,CHEMBL232201,3.0,1,1,1,1,1,1
210,C(=O)(NCc1ccccc1)Cn2c(ncc2)[N+](=O)[O-],CHEMBL110,0.0,0,0,0,0,0,0
211,C(=O)(OCC)c1ccc(cc1)N,CHEMBL278172,0.0,0,0,0,0,0,0
212,c12c(cccc1)NN=CC=C2,CHEMBL4297264,0.0,0,0,0,0,0,0
213,c1(ccccc1)C[N+](CCCCCCCCCCCC)(C)C,CHEMBL1907001,0.0,0,0,0,0,0,0
214,C(=O)(c1ccccc1)O,CHEMBL541,0.0,0,0,0,0,0,0
215,C(=O)(c1ccccc1)C(c2ccccc2)O,CHEMBL190677,0.0,0,0,0,0,0,0
216,C(=O)(OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)c1ccc(NCCCC)cc1,CHEMBL1374379,0.0,0,0,0,0,0,0
217,C(=O)(OOC(=O)c1ccccc1)c2ccccc2,CHEMBL1200370,0.0,0,0,0,0,0,0
218,N([C@H](Cc1ccccc1)C)(Cc2ccccc2)C,CHEMBL3545985,0.0,0,0,0,0,0,0
219,C(N(CC)CC)(=O)C1C(OC(=O)C)CC2c3c(cc(OC)c(OC)c3)CCN2C1,CHEMBL1201250,1.5,1,1,1,0,0,0
220,O=S(=O)(c1c(Cl)cc2c(S(=O)(=O)NC(=N2)CSCc3ccccc3)c1)N,CHEMBL1201039,0.5,1,0,0,0,0,0
221,N(CCCOc1c2c(n(n1)Cc3ccccc3)cccc2)(C)C,CHEMBL12610,1.0,1,1,0,0,0,0
222,c1(ccccc1)CO,CHEMBL720,0.0,0,0,0,0,0,0
223,C(=O)(OCc1ccccc1)c2ccccc2,CHEMBL1239,0.5,1,0,0,0,0,0
224,C(=O)(OCc1ccccc1)c2ccc(O)cc2,CHEMBL447861,0.0,0,0,0,0,0,0
225,C(=O)(N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(S[C@@H]21)(C)C)Cc3ccccc3,CHEMBL29,0.0,0,0,0,0,0,0
226,C(=O)(C(NC(=O)Cc1ccccc1)[C@H]2SC([C@H](C(=O)O)N2)(C)C)NCCCC[C@H](C(=O)O)N,CHEMBL1201779,0.0,0,0,0,0,0,0
227,C(=O)(O)CCCN1CCC(OC(c2ncccc2)c3ccc(Cl)cc3)CC1,CHEMBL1201758,0.0,0,0,0,0,0,0
228,N(c1ccccc1)(Cc2ccccc2)CC(N3CCCC3)COCC(C)C,CHEMBL1008,1.5,1,1,1,0,0,0
229,O(c1c(OC)ccc2c1c[n+]3c(-c4c(cc5c(OCO5)c4)CC3)c2)C,CHEMBL295124,0.0,0,0,0,0,0,0
230,C(#N)c1cc([C@H](c2cc(c(F)cc2)NC(=O)c3n(-c4cc(ccc4)CN)nc(C(F)(F)F)c3)NCC5CC5)ccc1,CHEMBL4594271,0.0,0,0,0,0,0,0
231,C(=O)(C1C(=O)c2c(c(Cl)c(c(F)c2)N3C[C@H](N)CCCC3)N(C=1)C4CC4)O,CHEMBL1201760,0.0,0,0,0,0,0,0
232,C(/C=C/C1=C(CCCC1(C)C)C)(=C\C=C\C(=C\C=C\C=C(\C=C\C=C(\C=C\C2=C(CCCC2(C)C)C)/C)/C)\C)\C,CHEMBL1293,0.5,1,0,0,0,0,0
233,c1(ncccc1)CCNC,CHEMBL24441,0.0,0,0,0,0,0,0
234,C(=O)([C@@]1([C@@]2([C@H]([C@H]3[C@@](F)([C@@]4(C(=CC(=O)C=C4)CC3)C)[C@@H](O)C2)C[C@@H]1C)C)O)CO,CHEMBL632,0.0,0,0,0,0,0,0
235,C(=O)([C@@]1([C@@]2([C@H]([C@H]3[C@@](F)([C@@]4(C(=CC(=O)C=C4)CC3)C)[C@@H](O)C2)C[C@@H]1C)C)O)COP(=O)(O)O,CHEMBL1201207,0.0,0,0,0,0,0,0
236,O(c1ccc(cc1)CCOCC2CC2)CC(O)CNC(C)C,CHEMBL423,0.0,0,0,0,0,0,0
237,c1(ccn[nH]1)CCN,CHEMBL1201323,0.0,0,0,0,0,0,0
238,C(=O)(OC(C[N+](C)(C)C)C)N,CHEMBL1482,0.0,0,0,0,0,0,0
239,C(=N/C)(\NCc1ccccc1)/NC,CHEMBL1201260,0.5,1,0,0,0,0,0
240,C(=O)(SCC(=O)NCC(=O)NCC(=O)NCC(=O)O)c1ccccc1,CHEMBL3183117,0.0,0,0,0,0,0,0
241,C(N(C)C)(c1ccc(C(=O)Nc2c(C(=O)Nc3ncc(Cl)cc3)cc(OC)cc2)cc1)=N,CHEMBL512351,0.0,0,0,0,0,0,0
242,C(=O)(c1ccc(C(c2c(cc3c(C(CCC3(C)C)(C)C)c2)C)=C)cc1)O,CHEMBL1023,0.0,0,0,0,0,0,0
243,C(C(Oc1ccc(cc1)CCNC(=O)c2ccc(Cl)cc2)(C)C)(=O)O,CHEMBL264374,0.0,0,0,0,0,0,0
244,C(C(c1ccccc1)(c2ccccc2)CCN3CCC(N4C(=O)N(C(=O)CC)c5c4cccc5)CC3)#N,CHEMBL2104149,2.0,1,1,1,1,0,0
245,C(#N)c1c(C(F)(F)F)cc(NC(C(O)(CS(=O)(=O)c2ccc(F)cc2)C)=O)cc1,CHEMBL409,1.0,1,1,0,0,0,0
246,C(=O)(C1C(=O)C(=C2C(=O)N3[C@H](O[C@H]4C[C@@H]3CC4)CN2C=1)O)NCc5c(F)cc(F)cc5F,CHEMBL3989866,0.0,0,0,0,0,0,0
247,c1(-c2ccccc2)ccc(C(c3ccccc3)n4cncc4)cc1,CHEMBL277535,0.0,0,0,0,0,0,0
248,C(=N)(NC(=N)N)N,CHEMBL4297654,0.0,0,0,0,0,0,0
249,C(C(c1ccc(cc1)CCN2CCC(c3nc4c(n3CCOCC)cccc4)CC2)(C)C)(=O)O,CHEMBL1742423,0.0,0,0,0,0,0,0
250,C(=O)(NCC)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O,CHEMBL1200963,0.0,0,0,0,0,0,0
251,C(=O)(c1c(c(F)c2c(n(cn2)C)c1)Nc3c(F)cc(Br)cc3)NOCCO,CHEMBL3187723,0.0,0,0,0,0,0,0
252,C(=O)(O)CCCC[C@@H]1SC[C@H]2[C@@H]1NC(=O)N2,CHEMBL857,0.0,0,0,0,0,0,0
253,C(c1ccccc1)(O)(C2C3C=CC(C2)C3)CCN4CCCCC4,CHEMBL1101,0.0,0,0,0,0,0,0
254,C(=O)(Oc1ccc(C(c2ncccc2)c3ccc(OC(=O)C)cc3)cc1)C,CHEMBL942,0.0,0,0,0,0,0,0
255,C(=O)(c1cc2c(c(O)c1)O[Bi](O2)O)O,CHEMBL1592101,0.0,0,0,0,0,0,0
256,O=C1c2c(O[Bi](O1)O)cccc2,CHEMBL1120,0.0,0,0,0,0,0,0
257,C(c1cc(c(c(c1)Cc2c(c(-n3nc4c(n3)cccc4)cc(C(CC(C)(C)C)(C)C)c2)O)O)-n5nc6c(n5)cccc6)(CC(C)(C)C)(C)C,CHEMBL2104957,0.0,0,0,0,0,0,0
258,O(c1ccc(cc1)COCCOC(C)C)CC(O)CNC(C)C,CHEMBL645,0.0,0,0,0,0,0,0
259,O=C1C(c2ccc(O)cc2)(c3ccc(O)cc3)Oc4c(cccc4)N1,CHEMBL2106004,0.0,0,0,0,0,0,0
260,C(c1ccc(OCC2OC2)cc1)(c3ccc(OCC4OC4)cc3)(C)C,CHEMBL258558,0.0,0,0,0,0,0,0
261,S(c1c(c(Cl)cc(Cl)c1)O)c2c(c(Cl)cc(Cl)c2)O,CHEMBL290106,3.0,1,1,1,1,1,1
262,C(=O)(Oc1c(OC(=O)c2ccc(cc2)C)ccc(C(O)CNC(C)(C)C)c1)c3ccc(cc3)C,CHEMBL1201295,1.5,1,1,1,0,0,0
263,C(=O)(c1c(c(nc(n1)[C@@H](NC[C@@H](C(=O)N)N)CC(=O)N)N)C)N[C@H](C(=O)N[C@@H]([C@H]([C@@H](C(=O)N[C@H](C(=O)NCCc2nc(-c3nc(C(=O)NCCC[S+](C)C)cs3)cs2)[C@H](O)C)C)O)C)[C@@H](OC4OC(C(O)C(O)C4OC5OC(C(O)C(OC(=O)N)C5O)CO)CO)c6nc[nH]c6,CHEMBL403664,0.0,0,0,0,0,0,0
264,C(C(=O)N)(=O)C(NC(=O)[C@H]1N(C(=O)[C@H](C(C)(C)C)NC(=O)NC(C)(C)C)C[C@@H]2C([C@H]12)(C)C)CC3CCC3,CHEMBL218394,1.0,1,1,0,0,0,0
265,B([C@@H](NC(=O)[C@@H](NC(=O)c1nccnc1)Cc2ccccc2)CC(C)C)(O)O,CHEMBL325041,0.0,0,0,0,0,0,0
266,C(=O)(c1c(Cl)nccc1)Nc2c(-c3ccc(Cl)cc3)cccc2,CHEMBL1076544,0.0,0,0,0,0,0,0
267,C(c1ccc(S(=O)(=O)Nc2c(Oc3c(OC)cccc3)c(OCCO)nc(-c4ncccn4)n2)cc1)(C)(C)C,CHEMBL957,0.0,0,0,0,0,0,0
268,C(#N)c1c(c2c(nc1)cc(OCCCN3CCN(CC3)C)c(OC)c2)Nc4c(Cl)cc(Cl)c(OC)c4,CHEMBL288441,0.0,0,0,0,0,0,0
269,C(=O)([C@@H](NC(=O)C)CCCC)N[C@@H]1C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CCCCNC(=O)C1)Cc2c3c(cccc3)[nH]c2)CCCNC(=N)N)Cc4ccccc4)Cc5cnc[nH]5,CHEMBL2070241,0.0,0,0,0,0,0,0
270,Brc1c(cccc1)C[N+](CC)(C)C,CHEMBL1199080,0.0,0,0,0,0,0,0
271,C(=O)([C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4([C@H](C[C@H](O)CC4)CC3)C)CC2)CC1)C)C,CHEMBL207538,0.0,0,0,0,0,0,0
272,O=C1C=Cc2c(cc(OCCCCN3CCN(c4c5c(scc5)ccc4)CC3)cc2)N1,CHEMBL2105760,0.0,0,0,0,0,0,0
273,O=P(c1c(Nc2c(Cl)cnc(n2)Nc3c(OC)cc(N4CCC(N5CCN(CC5)C)CC4)cc3)cccc1)(C)C,CHEMBL3545311,0.0,0,0,0,0,0,0
274,C(/c1c(cc(N(Cc2cc(S(=O)(=O)[O-])ccc2)CC)cc1)C)(\c3ccc(Nc4ccc(OCC)cc4)cc3)=C5\C(=C/C(=[N+](/Cc6cc(S(=O)(=O)[O-])ccc6)\CC)/C=C\5)C,CHEMBL4173394,0.0,0,0,0,0,0,0
275,C(c1ccc(N(CC)CC)cc1)(c2ccccc2)=C3C=CC(=[N+](CC)CC)C=C3,CHEMBL1589793,0.0,0,0,0,0,0,0
276,Brc1c2c(nccn2)ccc1NC3=NCCN3,CHEMBL844,0.0,0,0,0,0,0,0
277,O=S(=O)(c1sc2c(c1)[C@@H](NCC)CN(S2(=O)=O)CCCOC)N,CHEMBL220491,0.0,0,0,0,0,0,0
278,C(=O)([C@@H](N1C(=O)C[C@@H](CCC)C1)CC)N,CHEMBL607400,0.0,0,0,0,0,0,0
279,O=C1C(/C=C/Br)=CN(C(=O)N1)[C@@H]2O[C@@H]([C@@H](O)C2)CO,CHEMBL31634,0.0,0,0,0,0,0,0
280,O=C1Nc2c(C(c3ncccc3)=NC1)cc(Br)cc2,CHEMBL277062,0.0,0,0,0,0,0,0
281,C(=O)(c1c(c(ccc1)CC(=O)O)N)c2ccc(Br)cc2,CHEMBL1077,1.0,1,1,0,0,0,0
282,N(C1CCCCC1)(Cc2c(c(Br)cc(Br)c2)N)C,CHEMBL253376,0.0,0,0,0,0,0,0
283,C(=O)(N[C@]1(C(=O)N2[C@](O1)(O)[C@H]3N(C(=O)[C@@H]2CC(C)C)CCC3)C(C)C)[C@@H]4C=C5c6c7c(c(Br)[nH]c7ccc6)C[C@H]5N(C4)C,CHEMBL493,1.0,1,1,0,0,0,0
284,N(CCOC(c1ccc(Br)cc1)c2ccccc2)(C)C,CHEMBL1201245,0.5,1,0,0,0,0,0
285,C(C(Br)(CBr)CCC#N)#N,CHEMBL3188084,0.0,0,0,0,0,0,0
286,O=C1c2c(nc(Br)[nH]2)N(C(=O)N1C)C,CHEMBL316160,0.0,0,0,0,0,0,0
287,C(=O)(c1ccc(F)cc1)CCCN2CCC(c3ccc(Br)cc3)(O)CC2,CHEMBL28218,0.0,0,0,0,0,0,0
288,C(Br)([N+](=O)[O-])(CO)CO,CHEMBL1408862,0.0,0,0,0,0,0,0
289,Clc1c(C2c3c(-n4c(nnc4C)CN=2)sc(Br)c3)cccc1,CHEMBL32479,1.0,1,1,0,0,0,0
290,C(=O)(Nc1ccc(OCC)cc1)CC(O)C,CHEMBL1697856,3.0,1,1,1,1,1,1
291,C(c1ccc(cc1)CN2CCN(C(c3ccc(Cl)cc3)c4ccccc4)CC2)(C)(C)C,CHEMBL1201271,0.5,1,0,0,0,0,0
292,C(=O)([C@]12[C@@]3([C@H]([C@H]4[C@@H]([C@@]5(C(=CC(=O)C=C5)CC4)C)[C@@H](O)C3)C[C@H]1OC(O2)CCC)C)CO,CHEMBL1370,0.0,0,0,0,0,0,0
293,C(=O)(NO)Cc1ccc(OCCCC)cc1,CHEMBL94394,2.0,1,1,1,1,0,0
294,C(=N/C(=N/CCCC)/N)(N)N,CHEMBL39736,3.0,1,1,1,1,1,1
295,C(N(c1ccccc1)Nc2ccccc2)(=O)C(C(=O)O)CCCC,CHEMBL2105456,0.0,0,0,0,0,0,0
296,C(=O)(c1cc(S(=O)(=O)N)c(Oc2ccccc2)c(NCCCC)c1)O,CHEMBL1072,0.0,0,0,0,0,0,0
297,C(/C(=C/c1c(I)c(c(I)cc1I)NC(=O)CCC)/CC)(=O)O,CHEMBL2110636,2.0,1,1,1,1,0,0
298,C(=O)(Nc1c(cccc1C)C)C2N(CCCC)CCCC2,CHEMBL1098,0.0,0,0,0,0,0,0
299,C([C@@](O)([C@@H]1[C@@]2(OC)[C@H]3[C@]45c6c(c(O)ccc6C[C@H]([C@]4(C1)CC2)N(CC7CC7)CC5)O3)C)(C)(C)C,CHEMBL560511,1.0,1,1,0,0,0,0
300,C(=O)(c1cc(Cl)ccc1)C(NC(C)(C)C)C,CHEMBL894,1.0,1,1,0,0,0,0
301,O=C1N(C(=O)CC2(C1)CCCC2)CCCCN3CCN(c4ncccn4)CC3,CHEMBL49,0.0,0,0,0,0,0,0
302,O=S(=O)(OCCCCOS(=O)(=O)C)C,CHEMBL820,0.0,0,0,0,0,0,0
303,O=C1C(C(=O)NC(=O)N1)(C(CC)C)CC,CHEMBL449,0.0,0,0,0,0,0,0
304,O=C1C(C(=O)NC(=O)N1)(CC=C)CC(C)C,CHEMBL454,0.0,0,0,0,0,0,0
305,C(=O)(OCCCC)c1ccc(cc1)N,CHEMBL127516,3.0,1,1,1,1,1,1
306,C(=O)(c1cc2c(Sc3c(N2CCCN4CCN(CC4)C)cccc3)cc1)CCC,CHEMBL1697826,0.0,0,0,0,0,0,0
307,C(c1ccc(cc1)CN(Cc2c3c(ccc2)cccc3)C)(C)(C)C,CHEMBL990,0.0,0,0,0,0,0,0
308,O=C1C(C(=O)NC(=O)N1)(CCCC)CC,CHEMBL404422,0.0,0,0,0,0,0,0
309,S(c1c(Cl)cccc1Cl)C(Cn2cncc2)CCc3ccc(Cl)cc3,CHEMBL1295,0.0,0,0,0,0,0,0
310,c12c(ccc(O)c1)C[C@@H]3[C@]4([C@]2(CCN3CC5CCC5)CCCC4)O,CHEMBL33986,0.0,0,0,0,0,0,0
311,C(O)(CCO)C,CHEMBL3186475,0.0,0,0,0,0,0,0
312,C(=O)(OCCCC)c1ccc(O)cc1,CHEMBL459008,0.0,0,0,0,0,0,0
313,C(=O)(O[C@H]1C[C@@H]2[N+]([C@@H]([C@H]3O[C@H]32)C1)(CCCC)C)[C@@H](c4ccccc4)CO,CHEMBL1618102,0.0,0,0,0,0,0,0
314,C(=O)(O[C@@H]1[C@]2(C(C(=C([C@@H](OC(=O)[C@@H]([C@H](c3ccccc3)NC(=O)OC(C)(C)C)O)C2)C)[C@@H](OC)C(=O)[C@@]4([C@@H](OC)C[C@@H]5[C@](OC(=O)C)([C@H]41)CO5)C)(C)C)O)c6ccccc6,CHEMBL1201748,0.0,0,0,0,0,0,0
315,C(N(C(=O)[C@H]1CN([C@H]2[C@@H](c3c4c(ccc3)[nH]cc4C2)C1)CC=C)CCCN(C)C)(=O)NCC,CHEMBL1201087,0.0,0,0,0,0,0,0
316,C(=O)(C1C(=O)C(=C2C(=O)N3[C@H](OC[C@@H]3C)CN2C=1)O)NCc4c(F)cc(F)cc4,CHEMBL2403238,0.0,0,0,0,0,0,0
317,C(=O)(C1(C(=O)Nc2ccc(F)cc2)CC1)Nc3ccc(Oc4c5c(ncc4)cc(OC)c(OC)c5)cc3,CHEMBL2105717,0.0,0,0,0,0,0,0
318,O=C1c2c(ncn2C)N(C(=O)N1C)C,CHEMBL113,0.0,0,0,0,0,0,0
319,C(O)(CCC[C@H]([C@@H]1[C@@]2([C@H](/C(=C/C=C3\C(=C)CC[C@H](O)C\3)/CCC2)CC1)C)C)(C)C,CHEMBL1040,0.0,0,0,0,0,0,0
320,C1(/C(=C\C=C2\[C@H]3[C@@]([C@@H]([C@@H](/C=C/[C@@H](O)C4CC4)C)CC3)(CCC\2)C)/C[C@@H](O)C[C@@H]1O)=C,CHEMBL1200666,0.0,0,0,0,0,0,0
321,C(O)(CCC[C@H]([C@@H]1[C@@]2([C@H](/C(=C/C=C3\C([C@@H](O)C[C@H](O)C\3)=C)/CCC2)CC1)C)C)(C)C,CHEMBL846,0.0,0,0,0,0,0,0
322,C(=O)([O-])C([C@@H]([C@H]([C@@H]([C@H](O)CO)O)O)O)O,CHEMBL1237066,0.5,1,0,0,0,0,0
323,C(=O)([O-])[C@H]([C@@H]([C@H]([C@H](O)CO)O)O)O,CHEMBL2106119,0.0,0,0,0,0,0,0
324,O=P(OC(CO)CO)([O-])[O-],CHEMBL3707206,0.0,0,0,0,0,0,0
325,C(=O)([O-])[C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O,CHEMBL2104217,0.0,0,0,0,0,0,0
326,C(=O)([O-])CCCCCCCCC=C,CHEMBL2104130,0.0,0,0,0,0,0,0
327,O=C1[C@]2(C([C@@H](C1)CC2)(C)C)C,CHEMBL504760,0.0,0,0,0,0,0,0
328,Fc1ccc(-c2sc(cc2)Cc3c(ccc(c3)[C@@H]4O[C@@H]([C@@H](O)[C@H](O)[C@H]4O)CO)C)cc1,CHEMBL2048484,0.0,0,0,0,0,0,0
329,C(=O)(OC(OC(=O)c1c2c(nc(OCC)n2Cc3ccc(-c4c(-c5nnn[nH]5)cccc4)cc3)ccc1)C)OC6CCCCC6,CHEMBL1014,0.0,0,0,0,0,0,0
330,C(=O)(c1ccc(cc1)N)CC(C(CC(C2OC(=O)CC(=O)CCCC(=O)CC(O)CC(O)CC(O)CC(=O)CC(O)C(C(=O)O)C(O)CC(OC3O[C@@H]([C@@H](O)[C@@H]([C@@H]3O)N)C)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C2C)C)C)O,CHEMBL1200647,1.5,1,1,1,0,0,0
331,C(F)(F)(F)CCSc1nc2c(c(n1)NCCSC)ncn2[C@@H]3O[C@@H]([C@@H](O)[C@H]3O)COP(=O)(OP(C(P(=O)(O)O)(Cl)Cl)(=O)O)O,CHEMBL334966,0.0,0,0,0,0,0,0
