,smiles,withdrawn
776,O=C(O)CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,0
777,CC(Cc1ccc2c(c1)OCO2)NCC(O)c1ccc(O)c(O)c1,0
778,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,0
779,COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C,0
780,ClC=C(Cl)Cl,0
781,CCC1(CC)C(=O)NCC(C)C1=O,0
782,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1,0
783,O=C(O)C(Cl)(Cl)Cl,0
784,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCC1CCCC1,0
785,CCO,0
786,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C,0
787,Cc1cccc(Nc2ccccc2C(=O)O)c1C,0
788,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21,0
789,NC(=O)NO,0
790,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](COP(=O)(O)O)OC4=O)cc3F)cn2)n1,0
791,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,0
792,CN1C(=O)CC(c2ccccc2)C1=O,0
793,NCc1ccc(S(N)(=O)=O)cc1,0
794,Cn1c(=O)c2c(ncn2CCCNCC(O)c2cc(O)cc(O)c2)n(C)c1=O,0
795,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,0
796,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,0
797,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](F)[C@@H]2O,0
798,C/C(=C\C(=O)OCCCCCCCCC(=O)O)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O,0
799,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,0
800,COc1cc(/C=C/C(=O)N2CCN(CC(=O)N3CCCC3)CC2)cc(OC)c1OC,1
801,N=C(N)NCc1cccc(I)c1,0
802,CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,0
803,Oc1cccc(O)c1O,0
804,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0
805,CN(C)CCN(Cc1cccs1)c1ccccn1,1
806,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,0
807,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,0
808,Cc1cc(O)cc(C)c1Cl,0
809,C=CC(N)CCC(=O)O,0
810,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,0
811,O=C([O-])[O-].[Na+].[Na+],0
812,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,0
813,COc1ccc2c(C(=O)c3ccc(Cl)cc3)c(C)n(CC(=O)O)c2c1,1
814,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCc1ccccc1,0
815,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,0
816,CC[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,0
817,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,0
818,Nc1ccc2cc3ccc(N)cc3nc2c1,0
819,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O,0
820,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,0
821,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,0
822,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,0
823,CCc1oc2ccccc2c1C(=O)c1ccc(O)cc1,1
824,Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,0
825,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,0
826,C[C@@H](CC(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1)N1CCOCC1,0
827,CN(c1nccc(=O)[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,0
828,CCc1oc2ccccc2c1C(=O)c1cc(I)c(O)c(I)c1,1
829,CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0
830,CCN(CC)C(=O)c1ccc(O)c(OC)c1,0
831,CC(O)(P(=O)(O)O)P(=O)(O)O,0
832,COc1ccc(C2C(=O)c3ccccc3C2=O)cc1,0
833,CN1[C@H]2CC[C@@H]1C[C@H](OC(c1ccccc1)c1ccccc1)C2,0
834,C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4,0
835,CN(C)[C@@H](CCOc1cccc2ccccc12)c1ccccc1,0
836,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O,0
837,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,0
838,CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1,0
839,Oc1ccc(CCNCCCCCCNCCc2ccccc2)cc1O,0
840,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,0
841,CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0
842,O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1,0
843,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,0
844,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,0
845,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,0
846,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,0
847,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,0
848,O=C([O-])[O-].[Mg+2],0
849,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)[C@@H]1c1ccccc1Cl,0
850,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,0
851,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,0
852,CC(=O)[O-].CC(=O)[O-].[Zn+2],0
853,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CCC(=O)O2,0
854,CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12,0
855,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1,0
856,Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,0
857,O=C(O)CCCO,0
858,Nc1c2c(nc3ccccc13)CCCC2,0
859,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1,0
860,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,0
861,C[C@H](O)[C@H](O)[C@H]1CNc2nc(N)nc(O)c2N1,0
862,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,0
863,C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12,0
864,C=C1CCN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1,0
865,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,0
866,CCCCCCCCCCNCCN[C@@]1(C)C[C@H](O[C@H]2[C@H](Oc3c4cc5cc3Oc3ccc(cc3Cl)[C@@H](O)[C@@H](NC(=O)[C@@H](CC(C)C)NC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]5C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c5cc(O)c(CNCP(=O)(O)O)c(O)c5-c5cc3ccc5O)[C@H](O)c3ccc(c(Cl)c3)O4)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@@H](C)[C@H]1O,0
867,CC(O)C(=O)[O-].CC(O)C(=O)[O-].[Ca+2],0
868,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,1
869,Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,0
870,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,0
871,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,0
872,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,1
873,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,0
874,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,0
875,C[C@](N)(Cc1ccc(O)cc1)C(=O)O,0
876,C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0
877,Clc1ccc(CCCOCCCN2CCCCC2)cc1,0
878,CCOCCOC(=O)/C=C/c1ccc(OC)cc1,0
879,OC(O)C(Cl)(Cl)Cl,0
880,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,0
881,C#CCN[C@@H]1CCc2ccccc21,0
882,N[C@H](C(=O)O)[C@H](O)c1ccc(O)c(O)c1,0
883,CC(N)C(O)c1ccccc1,1
884,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,0
885,CC=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,0
886,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,0
887,Cc1c(OCC(F)(F)F)ccnc1C[S@@+]([O-])c1nc2ccccc2[nH]1,0
888,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,0
889,Clc1cccc(Cl)c1N=C1NCCN1,0
890,c1ccc2c(c1)CCCC2C1=NCCN1,0
891,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,0
892,CCCCCCCCCCCCCCCC(=O)OCCC1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0
893,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,0
894,CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,0
895,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,0
896,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,0
897,CN(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)C(=O)c1ccc(CN2CCC(C(N)=O)CC2)cc1,0
898,O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,0
899,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,0
900,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,0
901,N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O,0
902,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,0
903,Clc1ccc2nsnc2c1NC1=NCCN1,0
904,CC(O)CN(C)C.CC(O)CN(C)C.CC(O)CN(C)C.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0
905,CCCN(CCC)C(=O)Cc1c(-c2ccc(Cl)cc2)nc2ccc(Cl)cn12,1
906,CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,0
907,Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(C(=O)NOCCO)cc21,0
908,C[C@]1(F)C[C@@](N)(C(=O)O)C1,0
909,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,0
910,CC(=O)Oc1cc(C)c(OC(C)=O)c2ccccc12,0
911,O=C([O-])[C@H](O)[C@@H](O)C(=O)[O-].[K+].[Na+],0
912,CCOC(=O)CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C,0
913,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1,0
914,CNc1ncc(-c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C)cc1C,0
915,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,0
916,C=CCNc1nc(NCC=C)nc(N2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)n1,0
917,O=S(O)CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)O)cc2)cc1,0
918,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0
919,O=S(=O)(O)Oc1ccc(C(c2ccc(OS(=O)(=O)O)cc2)c2ccccn2)cc1,0
920,O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,0
921,CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@H](O)c1ccc2c(c1)OCCO2,0
922,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,0
923,CC(=O)NC(CCC(=O)O)C(=O)O,0
924,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,0
925,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,0
926,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0
927,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,0
928,O=P1(NCCCl)OCCCN1CCCl,0
929,CCOCCn1c(C2CCN(CCc3ccc(C(C)(C)C(=O)O)cc3)CC2)nc2ccccc21,0
930,C[C@H]1CNCCc2ccc(Cl)cc21,0
931,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,0
932,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,0
933,CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,0
934,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,0
935,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1,0
936,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,0
937,CN(C)C(=O)Oc1ccc[n+](C)c1,0
938,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,0
939,CC(=O)O[C@H]1Cc2ccccc2N(C(N)=O)c2ccccc21,0
940,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,0
941,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,0
942,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1,0
943,FC(F)(F)C(F)(F)C(F)(F)F,0
944,CCOc1ccc(NC(=O)CC(C)O)cc1,1
945,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,0
946,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0
947,OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,0
948,CCOC(=O)CCCCCCCCC(C)c1ccc(I)cc1,0
949,COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1,0
950,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,0
951,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0
952,CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0
953,C[S+](C)[O-],0
954,CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1,0
955,Cc1cccc([C@H](C)c2c[nH]cn2)c1C,0
956,c1ccc2[nH]c(-c3cscn3)nc2c1,0
957,Oc1ccccc1,0
958,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,0
959,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,0
960,C[n+]1ccccc1C=NO,0
961,CCOC(=O)c1ccc(N)cc1,0
962,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,0
963,CCCCCOc1ccc(-c2ccc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)cc5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)cc2)cc1,0
964,Cc1cn[nH]c1,0
965,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0
966,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,0
967,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,0
968,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0
969,COc1ccc(CN(C(=O)[C@@H](N)Cc2c(C)cc(C(N)=O)cc2C)[C@@H](C)c2nc(-c3ccccc3)c[nH]2)cc1C(=O)O,0
970,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,1
971,FCOC(C(F)(F)F)C(F)(F)F,0
972,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12,0
973,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,0
974,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,0
975,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O,0
976,C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1,0
977,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,0
978,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,0
979,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O,0
980,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CS[C@H]12)c1csc(N)n1,0
981,CC1OC2(CS1)CN1CCC2CC1,0
982,CCn1c(=O)c2c(nc(/C=C/c3ccc(OC)c(OC)c3)n2C)n(CC)c1=O,0
983,NC(=O)NS(=O)(=O)c1ccc(N)cc1,1
984,Cc1ccc(=O)n(-c2ccccc2)c1,0
985,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,0
986,II,0
987,COc1ccc(C(=O)CC(=O)c2ccc(C(C)(C)C)cc2)cc1,0
988,CCC1(C)CC(=O)NC1=O,0
989,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,0
990,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,0
991,Nc1nc2[nH]cnc2c(=S)[nH]1,0
992,CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,0
993,CCCOC(=O)Cn1cc(I)c(=O)c(I)c1,0
994,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,0
995,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,0
996,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,0
997,CC(=O)OC[C@H]1O[C@@H](n2ncc(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,1
998,CCCCCCCC/C=C\CCCCCCCC(=O)[O-].CCCCCCCC/C=C\CCCCCCCC(=O)[O-].[Zn+2],0
999,CC(C)NCC(O)COc1cccc2[nH]ccc12,0
1000,CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1,0
1001,COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC,0
1002,CC12CC3CC(C)(C1)CC(N)(C3)C2,0
1003,O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,1
1004,C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)NCC(=O)O)CC[C@@]1(C)c1cccc(O)c1,0
1005,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,0
1006,C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@H]1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]21,1
1007,CN(C)CCN(Cc1ccccc1)c1ccccn1,0
1008,CN(C)[C@@H]1C(O)=C(C(=O)NCNCCCC[C@H](N)C(=O)O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,0
1009,FC(F)OC(Cl)C(F)(F)F,0
1010,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0
1011,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,0
1012,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,0
1013,CCCCOc1ccc(CC(=O)NO)cc1,0
1014,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,0
1015,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,0
1016,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1,1
1017,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,1
1018,CC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,0
1019,CC(C)OC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)COc1cccc(C(F)(F)F)c1,0
1020,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,0
1021,CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1,1
1022,CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,0
1023,CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)C[C@H]2C[C@H]1O,0
1024,O=C(O)C[C@@H]1CC[C@H](NC(=O)Cc2cccs2)B(O)O1,0
1025,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)[C@H](C)C[C@]4(C)[C@H]3CC[C@]12C,0
1026,Cn1c(=O)c2c(ncn2C)n(C)c1=O,0
1027,C=Cc1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)O)c(CCC(=O)OC)c4C)C1(C)C3=CC=C(C(=O)OC)C1C(=O)OC.C=Cc1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)OC)c(CCC(=O)O)c4C)C1(C)C3=CC=C(C(=O)OC)C1C(=O)OC,0
1028,OC[C@H]1O[C@H](O)[C@H](F)[C@@H](O)[C@@H]1O,0
1029,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,0
1030,N[C@@H](CSCC(=O)O)C(=O)O,0
1031,C=CCN.ClCC1CO1,0
1032,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,1
1033,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c(NC(=O)CN5CCCC5)cc(F)c4C[C@H]3C[C@@H]12,0
1034,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,0
1035,CC(C)(CCCCCC(O)CCCCCC(C)(C)C(=O)O)C(=O)O,0
1036,Cc1ccccc1OCC(O)CO,0
