DrugBank ID,CHEMBL_21July2021,smiles,withdrawn
DB00976,CHEMBL1136,N([C@@H]1[C@@H](O)[C@H](O[C@H]2[C@](OC)(C[C@H](C(=O)[C@@H]([C@@H]3[C@](OC(=O)N3CCCCn4cc(-c5cnccc5)nc4)([C@H](OC(=O)[C@@H](C(=O)[C@@H]2C)C)CC)C)C)C)C)O[C@@H](C1)C)(C)C,0
DB00975,CHEMBL932,N(c1nc2c(c(n1)N3CCCCC3)nc(N(CCO)CCO)nc2N4CCCCC4)(CCO)CCO,0
DB00974,CHEMBL858,C(=O)(O)CN(CC(=O)O)CCN(CC(=O)O)CC(=O)O,0
DB00973,CHEMBL1138,O=C1N(c2ccc(F)cc2)[C@H](c3ccc(O)cc3)[C@H]1CC[C@@H](c4ccc(F)cc4)O,0
DB00972,CHEMBL639,O=C1c2c(C(=NN1C3CCN(CCC3)C)Cc4ccc(Cl)cc4)cccc2,0
DB00970,CHEMBL1554,C(=O)(C1C2C(=C(C(=O)C=1N)C)Oc3c(c(C(=O)N[C@@H]4C(=O)N[C@@H](C(=O)N5[C@H](C(=O)N(CC(=O)N([C@H](C(=O)O[C@@H]4C)C(C)C)C)C)CCC5)C(C)C)ccc3C)N=2)N[C@@H]6C(=O)N[C@@H](C(=O)N7[C@H](C(=O)N(CC(=O)N([C@H](C(=O)O[C@@H]6C)C(C)C)C)C)CCC7)C(C)C,0
DB00968,CHEMBL459,C([C@](Cc1cc(c(O)cc1)O)(N)C)(=O)O,0
DB00967,CHEMBL1172,Clc1cc2c(C(c3c(cccn3)CC2)=C4CCNCC4)cc1,0
DB00966,CHEMBL1017,C(=O)(c1c(-c2ccc(cc2)Cn3c4c(c(cc(-c5nc6c(n5C)cccc6)c4)C)nc3CCC)cccc1)O,0
DB00964,CHEMBL647,Clc1c(c(Cl)cc(c1)N)NC2=NCCN2,0
DB00963,CHEMBL1077,C(=O)(c1c(c(ccc1)CC(=O)O)N)c2ccc(Br)cc2,0
DB00962,CHEMBL1521,C(#N)c1c2N=CC=C(c3cc(N(C(=O)C)CC)ccc3)n2nc1,0
DB00961,CHEMBL1087,C(=O)(Nc1c(cccc1C)C)C2N(CCCC2)C,0
DB00960,CHEMBL500,O(c1c2c(ccc1)[nH]cc2)CC(O)CNC(C)C,0
DB00959,CHEMBL650,C(=O)([C@@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)C=C4)[C@H](C3)C)C)[C@@H](O)C2)CC1)C)O)CO,0
DB00957,CHEMBL1200934,C([C@@]1(OC(=O)C)[C@@]2([C@H]([C@H]3[C@@H]([C@@H]4C(=C/C(=N/O)/CC4)CC3)CC2)CC1)CC)#C,0
DB00956,CHEMBL1457,O=C1[C@H]2[C@@]34c5c(c(OC)ccc5C[C@@H](N(CC3)C)[C@@H]4CC1)O2,0
DB00955,CHEMBL1572,O([C@H]1OC(=CC[C@H]1N)CN)[C@H]2[C@H](O)[C@@H](O[C@H]3OC[C@](O)([C@H](NC)[C@H]3O)C)[C@H](NCC)C[C@@H]2N,0
DB00953,CHEMBL905,N(CCc1c2c(ccc(c2)Cn3ncnc3)[nH]c1)(C)C,0
DB00952,CHEMBL1278,O=S(=O)(NC)CCc1cc2c(c[nH]c2cc1)C3CCN(CC3)C,0
DB00951,CHEMBL64,C(=O)(c1ccncc1)NN,0
DB00950,CHEMBL914,C(C(c1ccc(C(O)CCCN2CCC(C(c3ccccc3)(c4ccccc4)O)CC2)cc1)(C)C)(=O)O,0
DB00949,CHEMBL1094,C(=O)(OCC(c1ccccc1)COC(=O)N)N,0
DB00948,CHEMBL1731,C(=O)(N1C(=O)N(S(=O)(=O)C)CC1)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H](C(=O)O)C(S[C@@H]32)(C)C)c4ccccc4,0
DB00947,CHEMBL1358,C(C(F)(F)CCCS(=O)CCCCCCCCC[C@H]1[C@@H]2[C@@H](c3c(cc(O)cc3)C1)CC[C@@]4([C@@H](O)CC[C@H]42)C)(F)(F)F,0
DB00946,CHEMBL1465,O=C1C(=C(c2c(O1)cccc2)O)C(c3ccccc3)CC,0
DB00945,CHEMBL25,C(=O)(Oc1c(C(=O)O)cccc1)C,0
DB00944,CHEMBL1201229,C(N(CCCCCCCCCCN(C(=O)Oc1cc([N+](C)(C)C)ccc1)C)C)(=O)Oc2cc([N+](C)(C)C)ccc2,0
DB00943,CHEMBL853,O=C1N=C(C=CN1[C@@H]2O[C@H](CO)CC2)N,0
DB00942,CHEMBL1201227,C(c1ccccc1)(O)(C2CCCC2)CCN3CCCCC3,0
DB00941,CHEMBL1201349,c12-c3c(cccc3)C(c1cccc2)[N+](CCCCCC[N+](C4c5c(-c6c4cccc6)cccc5)(C)C)(C)C,0
DB00940,CHEMBL1201264,C(=O)(OCC[N+](CC)(CC)C)C1c2c(Oc3c1cccc3)cccc2,0
DB00939,CHEMBL509,C(=O)(c1c(Nc2c(Cl)c(ccc2Cl)C)cccc1)O,0
DB00938,CHEMBL1263,O(CCCCc1ccccc1)CCCCCCNCC(c2cc(c(O)cc2)CO)O,0
DB00937,CHEMBL1194666,C(=O)(c1ccccc1)C(N(CC)CC)C,0
DB00936,CHEMBL424,C(=O)(c1c(O)cccc1)O,0
DB00935,CHEMBL762,C(c1c(c(c(c(c1)C)CC2=NCCN2)C)O)(C)(C)C,0
DB00934,CHEMBL21731,c12c(cccc1)C3c4c(C2(CCCNC)CC3)cccc4,0
DB00933,CHEMBL1088,O=S(c1cc2c(Sc3c(N2CCC4N(CCCC4)C)cccc3)cc1)C,0
DB00932,CHEMBL222559,C(F)(F)(F)c1cnc(S(=O)(=O)Nc2cc([C@H](C3C(=O)O[C@@](CCc4ccccc4)(CCC)CC=3O)CC)ccc2)cc1,0
DB00931,CHEMBL249837,C(=O)(C1C(=O)[C@]2(C(=C3C(=O)c4c(C([C@H]3[C@H](O)[C@H]2[C@H](N(C)C)C=1O)=C)cccc4O)O)O)N,0
DB00929,CHEMBL606,C(=O)(OC)CCCCCC[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/CC(O)(CCCC)C,0
DB00928,CHEMBL1489,O=C1N=C(N=CN1[C@@H]2O[C@@H]([C@@H](O)[C@H]2O)CO)N,0
DB00927,CHEMBL902,C(=NS(=O)(=O)N)(CCSCc1nc(N=C(N)N)sc1)N,0
DB00925,CHEMBL753,N(C(COc1ccccc1)C)(Cc2ccccc2)CCCl,0
DB00924,CHEMBL669,N(CCC=C1c2c(C=Cc3c1cccc3)cccc2)(C)C,0
DB00923,CHEMBL1201046,C(=O)(C1=C(CSc2nnnn2CC(=O)O)CS[C@H]3N1C(=O)[C@H]3NC(=O)Cc4c(cccc4)CN)O,0
DB00922,CHEMBL2051955,C(C(C#N)=NNc1ccc(C2=NNC(=O)C[C@H]2C)cc1)#N,0
DB00921,CHEMBL560511,C([C@@](O)([C@@H]1[C@@]2(OC)[C@H]3[C@]45c6c(c(O)ccc6C[C@H]([C@]4(C1)CC2)N(CC7CC7)CC5)O3)C)(C)(C)C,0
DB00920,CHEMBL534,O=C1c2c(C(c3c(cccc3)C1)=C4CCN(CC4)C)ccs2,0
DB00919,CHEMBL1167,O=C1[C@@]2(O[C@H]3[C@H](O[C@@H]2O[C@@H](C1)C)[C@@H](O)[C@H](NC)[C@H](O)[C@@H]3NC)O,0
DB00918,CHEMBL1505,N(CCc1c2c(ccc(c2)CS(=O)(=O)N3CCCC3)[nH]c1)(C)C,0
DB00917,CHEMBL548,C(=O)(O)CCC/C=C\C[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)CCCCC,0
DB00916,CHEMBL137,O=[N+](c1n(c(nc1)C)CCO)[O-],0
DB00915,CHEMBL660,C12(N)CC3CC(C1)CC(C2)C3,0
DB00913,CHEMBL1201347,C(=O)(OCC)C1(c2ccccc2)CCN(CCc3ccc(cc3)N)CC1,0
DB00912,CHEMBL1272,C(=O)(c1c(OCC)cc(cc1)CC(=O)N[C@H](c2c(N3CCCCC3)cccc2)CC(C)C)O,0
DB00911,CHEMBL1220,O=S(=O)(CCn1c(ncc1[N+](=O)[O-])C)CC,0
DB00910,CHEMBL1200622,C([C@H](/C=C/[C@H]([C@@H]1[C@@]2([C@H](/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)/CCC2)CC1)C)C)C)(O)(C)C,0
DB00909,CHEMBL750,O=S(=O)(Cc1c2c(on1)cccc2)N,0
DB00908,CHEMBL1294,O(c1cc2c(nccc2[C@H](O)[C@@H]3N4C[C@H](C=C)[C@H](C3)CC4)cc1)C,0
DB00907,CHEMBL370805,C(=O)(O[C@@H]1[C@H](C(=O)OC)[C@@H]2N([C@H](C1)CC2)C)c3ccccc3,0
DB00906,CHEMBL1027,C(c1c(ccs1)C)(c2c(ccs2)C)=CCCN3C[C@H](C(=O)O)CCC3,0
DB00905,CHEMBL1200963,C(=O)(NCC)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O,0
DB00904,CHEMBL46,O=C1c2c3c(n(c2CCC1Cn4c(ncc4)C)C)cccc3,0
DB00903,CHEMBL456,C(C(=C)CC)(=O)c1c(Cl)c(Cl)c(OCC(=O)O)cc1,0
DB00902,CHEMBL1200959,c12c(Sc3c(N1CC4CN(CC4)C)cccc3)cccc2,0
DB00900,CHEMBL1460,O=C1c2c(n(cn2)[C@@H]3O[C@H](CO)CC3)NC=N1,0
DB00899,CHEMBL1005,C(N(c1ccccc1)C2(C(=O)OC)CCN(CCC(=O)OC)CC2)(=O)CC,0
DB00897,CHEMBL646,Clc1c(C2c3c(-n4c(nnc4C)CN=2)ccc(Cl)c3)cccc1,0
DB00896,CHEMBL1200617,C(=O)([C@@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)C=C4)CC3)C)[C@@H](O)C2)C[C@H]1C)C)C)CC,0
DB00895,CHEMBL1201779,C(=O)(C(NC(=O)Cc1ccccc1)[C@H]2SC([C@H](C(=O)O)N2)(C)C)NCCCC[C@H](C(=O)O)N,0
DB00894,CHEMBL1571,O=C1C=C2[C@](C=C1)([C@@H]3[C@H]([C@H]4[C@@](OC(=O)CC4)(CC3)C)CC2)C,0
DB00892,CHEMBL1200,C(=O)(OCCN(CC)CC)c1cc(OCCCC)c(cc1)N,0
DB00891,CHEMBL700,O=S(=O)(c1ccc(cc1)N)Nc2ncccc2,0
DB00890,CHEMBL1018,C(/C(/c1ccc(O)cc1)=C/C)(\c2ccc(O)cc2)=C\C,0
DB00889,CHEMBL1290003,C(=O)(c1c2c(n(n1)C)cccc2)N[C@@H]3C[C@H]4N([C@@H](C3)CCC4)C,0
DB00888,CHEMBL427,N(CCCl)(CCCl)C,0
DB00887,CHEMBL1072,C(=O)(c1cc(S(=O)(=O)N)c(Oc2ccccc2)c(NCCCC)c1)O,0
DB00884,CHEMBL923,C(P(=O)(O)O)(P(=O)(O)O)(O)Cc1cnccc1,0
DB00883,CHEMBL6622,O=[N+](O[C@@H]1[C@H]2OC[C@@H](O[N+](=O)[O-])[C@H]2OC1)[O-],0
DB00882,CHEMBL2355051,C(=C(c1ccc(OCCN(CC)CC)cc1)c2ccccc2)(Cl)c3ccccc3,0
DB00881,CHEMBL1592,C(=O)(OCC)[C@@H](N[C@H](C(=O)N1[C@H](C(=O)O)Cc2c(cccc2)C1)C)CCc3ccccc3,0
DB00880,CHEMBL842,O=S(=O)(c1c(Cl)cc2c(S(=O)(=O)N=CN2)c1)N,0
DB00879,CHEMBL885,O=C1N=C(C(F)=CN1[C@H]2O[C@H](SC2)CO)N,0
DB00878,CHEMBL790,C(=N)(NC(=N)NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)Nc2ccc(Cl)cc2,0
DB00877,CHEMBL413,O=C1C(=O)N2[C@H](C(=O)O[C@H]([C@@H](C[C@H]3C[C@@H](OC)[C@H](O)CC3)C)CC(=O)[C@@H](/C=C(/[C@@H](O)[C@@H](OC)C(=O)[C@@H](C[C@@H](/C=C/C=C/C=C(/[C@@H](OC)C[C@H]4O[C@]1(O)[C@@H](CC4)C)\C)C)C)\C)C)CCCC2,0
DB00876,CHEMBL813,C(/C(=C/c1n(c(nc1)CCCC)Cc2ccc(C(=O)O)cc2)/Cc3sccc3)(=O)O,0
DB00874,CHEMBL980,O(c1c(OC)cccc1)CC(O)CO,0
DB00873,CHEMBL1201389,C(=O)(OCCl)[C@@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)C=C4)CC3)C)[C@@H](O)C2)CC1)C)O,0
DB00872,CHEMBL1755,C(=O)(c1ccc(NC(=O)c2c(-c3ccccc3)cccc2)cc1)N4c5c(-c6c([nH]c(n6)C)CC4)cccc5,0
DB00871,CHEMBL1760,C(NCC(c1cc(O)cc(O)c1)O)(C)(C)C,0
DB00869,CHEMBL218490,O=S(=O)(c1sc2c(c1)[C@@H](NCC)C[C@@H](S2(=O)=O)C)N,0
DB00868,CHEMBL1374379,C(=O)(OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)c1ccc(NCCCC)cc1,0
DB00867,CHEMBL785,c1([C@H]([C@@H](NCCc2ccc(O)cc2)C)O)ccc(O)cc1,0
DB00865,CHEMBL3545985,N([C@H](Cc1ccccc1)C)(Cc2ccccc2)C,0
DB00864,CHEMBL269732,C(=C/[C@H]1C[C@@H](OC)[C@H](O)CC1)(\[C@H]2OC(=O)[C@H]3N(C(=O)C(=O)[C@@]4(O[C@@H]([C@@H](OC)C[C@H]4C)[C@@H](OC)C[C@H](C/C(=C/[C@H](C(=O)C[C@H](O)[C@H]2C)CC=C)/C)C)O)CCCC3)/C,0
DB00862,CHEMBL1520,O=S(=O)(c1cc(c(OCC)cc1)C2=NC(=O)c3c(nc(n3N2)CCC)C)N4CCN(CC)CC4,0
DB00861,CHEMBL898,C(=O)(c1c(O)ccc(-c2c(F)cc(F)cc2)c1)O,0
DB00860,CHEMBL131,C(=O)([C@@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)C=C4)CC3)C)[C@@H](O)C2)CC1)C)O)CO,0
DB00859,CHEMBL1430,C(=O)([C@@H](C(S)(C)C)N)O,0
DB00857,CHEMBL822,C(#C/C=C/CN(Cc1c2c(ccc1)cccc2)C)C(C)(C)C,0
DB00856,CHEMBL388751,O(c1ccc(Cl)cc1)CC(O)CO,0
DB00855,CHEMBL601,C(=O)(O)CCC(=O)CN,0
DB00854,CHEMBL592,c12c(ccc(O)c1)C[C@H]3N(CC[C@]24[C@H]3CCCC4)C,0
DB00853,CHEMBL810,C(=O)(c1c2N=NN(C(=O)n2cn1)C)N,0
DB00852,CHEMBL1590,c1([C@@H]([C@@H](NC)C)O)ccccc1,0
DB00851,CHEMBL476,C(=O)(c1c(/N=N/N(C)C)[nH]cn1)N,0
DB00850,CHEMBL567,Clc1cc2c(Sc3c(N2CCCN4CCN(CCO)CC4)cccc3)cc1,0
DB00849,CHEMBL45029,O=C1C(C(=O)NC(=O)N1C)(c2ccccc2)CC,0
DB00847,CHEMBL602,SCCN,0
DB00846,CHEMBL1201012,C(=O)([C@]12[C@@]3([C@H]([C@H]4[C@@H]([C@@]5(C(=CC(=O)CC5)[C@@H](F)C4)C)[C@@H](O)C3)C[C@H]1OC(O2)(C)C)C)CO,0
DB00844,CHEMBL895,c12c3c(O)ccc1C[C@@H]4[C@]5([C@@]2([C@@H](O3)[C@@H](O)CC5)CCN4CC6CCC6)O,0
DB00843,CHEMBL502,O=C1c2c(cc(OC)c(OC)c2)CC1CC3CCN(Cc4ccccc4)CC3,0
DB00842,CHEMBL568,O=C1C(N=C(c2c(ccc(Cl)c2)N1)c3ccccc3)O,0
DB00841,CHEMBL926,c1(c(O)ccc(c1)CCNC(CCc2ccc(O)cc2)C)O,0
DB00839,CHEMBL817,C(=O)(NS(=O)(=O)c1ccc(cc1)C)NN2CCCCCC2,0
DB00838,CHEMBL2106011,C(=O)([C@@H]1[C@@]2([C@H]([C@H]3[C@@](Cl)([C@@]4(C(=CC(=O)C=C4)[C@@H](F)C3)C)[C@@H](O)C2)C[C@H]1C)C)CO,0
DB00836,CHEMBL841,C(C(c1ccccc1)(c2ccccc2)CCN3CCC(c4ccc(Cl)cc4)(O)CC3)(N(C)C)=O,0
DB00834,CHEMBL1276308,C(#CC)[C@]1([C@@]2([C@H]([C@H]3C(=C4C(=CC(=O)CC4)CC3)[C@@H](c5ccc(N(C)C)cc5)C2)CC1)C)O,0
DB00833,CHEMBL680,C(=O)(C1=C(Cl)CS[C@H]2N1C(=O)[C@H]2NC(=O)[C@@H](c3ccccc3)N)O,0
DB00832,CHEMBL797,O=C1N(C(=O)CC1c2ccccc2)C,0
DB00831,CHEMBL422,C(F)(F)(F)c1cc2c(Sc3c(N2CCCN4CCN(CC4)C)cccc3)cc1,0
DB00830,CHEMBL1201208,c1(ccccc1)C2OCCNC2C,0
DB00829,CHEMBL12,O=C1N(c2c(C(c3ccccc3)=NC1)cc(Cl)cc2)C,0
DB00828,CHEMBL1757,O=P(O)(O)[C@H]1O[C@H]1C,0
DB00826,CHEMBL1200656,C(=O)(O)[C@H]1[C@H]2O[C@@](O)(C[C@@H]1O)C[C@@H](O)C[C@H]3O[C@@H]3/C=C/C(=O)O[C@@H](C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]4O[C@@H]([C@@H](O)[C@@H]([C@@H]4O)N)C)C2)C,0
DB00825,CHEMBL470670,C([C@H]1[C@H](O)C[C@@H](CC1)C)(C)C,0
DB00824,CHEMBL279898,O=C1c2c(nc[nH]2)N(C(=O)N1)CCC,0
DB00823,CHEMBL1200624,C([C@@]1(OC(=O)C)[C@@]2([C@H]([C@H]3[C@@H]([C@@H]4C(=C[C@@H](OC(=O)C)CC4)CC3)CC2)CC1)C)#C,0
DB00822,CHEMBL964,C(N(CC)CC)(=S)SSC(N(CC)CC)=S,0
DB00820,CHEMBL779,O=C1N(CC(=O)N2[C@@H]1Cc3c4c(cccc4)[nH]c3[C@H]2c5cc6c(OCO6)cc5)C,0
DB00819,CHEMBL20,C(=O)(Nc1nnc(S(=O)(=O)N)s1)C,0
DB00818,CHEMBL526,c1(c(C(C)C)cccc1C(C)C)O,0
DB00817,CHEMBL291157,C(=O)(C1C(=O)c2c(N(C=1)CC)cc(-c3ccncc3)cc2)O,0
DB00816,CHEMBL776,c1(C(O)CNC(C)C)cc(O)cc(O)c1,0
DB00814,CHEMBL599,C(=O)(C1=C(c2c(S(=O)(=O)N1C)cccc2)O)Nc3ncc(s3)C,0
DB00813,CHEMBL596,C(N(c1ccccc1)C2CCN(CCc3ccccc3)CC2)(=O)CC,0
DB00812,CHEMBL101,O=C1N(c2ccccc2)N(C(=O)C1CCCC)c3ccccc3,0
DB00811,CHEMBL1643,C(=O)(c1nn(cn1)[C@@H]2O[C@@H]([C@@H](O)[C@H]2O)CO)N,0
DB00810,CHEMBL1101,C(c1ccccc1)(O)(C2C3C=CC(C2)C3)CCN4CCCCC4,0
DB00809,CHEMBL1200604,C(N(Cc1ccncc1)CC)(=O)C(c2ccccc2)CO,0
DB00808,CHEMBL406,C(=O)(c1cc(S(=O)(=O)N)c(Cl)cc1)NN2c3c(cccc3)CC2C,0
DB00807,CHEMBL1196,C(=O)(OCCN(CC)CC)c1cc(c(OCCC)cc1)N,0
DB00806,CHEMBL628,C(=O)(CCCCN1C(=O)c2c(ncn2C)N(C1=O)C)C,0
DB00805,CHEMBL278819,c1(-c2ccccc2)nnc(c(c1)C)NCCN3CCOCC3,0
DB00804,CHEMBL1123,C(=O)(OCCN(CC)CC)C1(C2CCCCC2)CCCCC1,0
DB00803,CHEMBL407135,C(=O)([C@H]([C@H](O)C)NC(=O)[C@@H](NC(=O)CCCC(CC)C)CCN)N[C@H](C(=O)N[C@@H]1C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)NC(C(=O)NCC1)[C@H](O)C)CCN)CCN)CC(C)C)CC(C)C)CCN)CCN,0
DB00802,CHEMBL634,C(N(c1ccccc1)C2(COC)CCN(CCN3C(=O)N(N=N3)CC)CC2)(=O)CC,0
DB00800,CHEMBL588,Clc1c(c(O)cc2c1CCNCC2c3ccc(O)cc3)O,0
DB00799,CHEMBL1657,C(#Cc1cc2c(SCCC2(C)C)cc1)c3ncc(C(=O)OCC)cc3,0
DB00798,CHEMBL329592,O(C1OC(C(NC)C)CCC1N)C2C(O)C(OC3OCC(O)(C(NC)C3O)C)C(N)CC2N,0
DB00797,CHEMBL770,C1(=NCCN1)Cc2ccccc2,0
DB00796,CHEMBL1014,C(=O)(OC(OC(=O)c1c2c(nc(OCC)n2Cc3ccc(-c4c(-c5nnn[nH]5)cccc4)cc3)ccc1)C)OC6CCCCC6,0
DB00795,CHEMBL421,C(=O)(c1c(O)ccc(/N=N/c2ccc(S(=O)(=O)Nc3ncccc3)cc2)c1)O,0
DB00794,CHEMBL856,O=C1C(C(=O)NCN1)(c2ccccc2)CC,0
DB00792,CHEMBL1241,N(c1ncccc1)(Cc2ccccc2)CCN(C)C,0
DB00791,CHEMBL1488,N(C1C(=O)NC(=O)NC=1)(CCCl)CCCl,0
DB00790,CHEMBL1581,C(=O)(OCC)[C@@H](N[C@H](C(=O)N1[C@H](C(=O)O)C[C@H]2[C@@H]1CCCC2)C)CCC,0
DB00788,CHEMBL154,C(=O)([C@H](c1cc2c(cc(OC)cc2)cc1)C)O,0
DB00787,CHEMBL184,O=C1c2c(n(cn2)COCCO)NC(=N1)N,0
DB00784,CHEMBL686,C(=O)(c1c(Nc2c(c(ccc2)C)C)cccc1)O,0
DB00783,CHEMBL135,c12c(cc(O)cc1)CC[C@@H]3[C@@H]2CC[C@@]4([C@@H](O)CC[C@H]43)C,0
DB00782,CHEMBL1180725,C(=O)(OCC[N+](C(C)C)(C(C)C)C)C1c2c(Oc3c1cccc3)cccc2,0
DB00781,CHEMBL1201283,C(=O)([C@H]([C@H](O)C)NC(=O)[C@@H](NC(=O)CCCCC(CC)C)CCN)N[C@H](C(=O)N[C@@H]1C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC1)[C@H](O)C)CCN)CCN)CC(C)C)Cc2ccccc2)CCN)CCN,0
DB00780,CHEMBL1089,c1(ccccc1)CCNN,0
DB00779,CHEMBL5,C(=O)(C1C(=O)c2c(nc(cc2)C)N(C=1)CC)O,0
DB00777,CHEMBL1201210,C(=O)(c1cc2c(Sc3c(N2CC(N(C)C)C)cccc3)cc1)CC,0
DB00776,CHEMBL1068,C(=O)(N1c2c(C(=O)Cc3c1cccc3)cccc2)N,0
DB00775,CHEMBL916,C(=O)([C@@H](NS(=O)(=O)CCCC)Cc1ccc(OCCCCC2CCNCC2)cc1)O,0
DB00773,CHEMBL44657,O=C1OC[C@@H]2[C@H](O[C@@H]3O[C@H]4[C@@H](O[C@@H](OC4)C)[C@H](O)[C@H]3O)c5c(cc6c(OCO6)c5)[C@@H](c7cc(OC)c(c(OC)c7)O)[C@@H]12,0
DB00772,CHEMBL1200468,C(=O)(OCC)C(SP(OC)(OC)=S)CC(=O)OCC,0
DB00771,CHEMBL620,C(C(c1ccccc1)(c2ccccc2)O)(=O)OC3C4CC[N+](C3)(CC4)C,0
DB00770,CHEMBL495,C(=O)(O)CCCCCC[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)CCCCC,0
DB00769,CHEMBL1201263,C(=O)(OCC(=O)[C@@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)CC4)CC3)C)[C@@H](O)C2)CC1)C)O)CN(CC)CC,0
DB00768,CHEMBL1189432,C(=O)(O)Cc1cc2c(OCc3c(/C/2=C/CCN(C)C)cccc3)cc1,0
DB00766,CHEMBL777,C(=O)(O)[C@H]1/C(/O[C@H]2N1C(=O)C2)=C/CO,0
DB00765,CHEMBL1200862,C([C@](Cc1ccc(O)cc1)(N)C)(=O)O,0
DB00763,CHEMBL1515,S=C1N(C=CN1)C,0
DB00762,CHEMBL481,C(=O)(Oc1cc2c(c3c(C4N(C(=O)C5=C([C@@](C(=O)OC5)(O)CC)C=4)C3)nc2cc1)CC)N6CCC(N7CCCCC7)CC6,0
DB00760,CHEMBL127,C(N(C)C)(=O)[C@H]1NC[C@@H](SC2=C(C(=O)O)N3C(=O)[C@H]([C@H](O)C)[C@H]3[C@H]2C)C1,0
DB00759,CHEMBL1440,C(=O)(C1C(=O)[C@]2(C(=C3C(=O)c4c([C@@](O)([C@H]3C[C@H]2[C@H](N(C)C)C=1O)C)cccc4O)O)O)N,0
DB00758,CHEMBL1771,C(=O)(OC)[C@H](c1c(Cl)cccc1)N2Cc3c(scc3)CC2,0
DB00757,CHEMBL2368925,C(=O)(O[C@@H]1C[C@H]2N3[C@@H](C1)C[C@@H](C(=O)C3)C2)c4c5c(cccc5)[nH]c4,0
DB00755,CHEMBL38,C(=O)(/C=C(/C=C/C=C(/C=C/C1=C(CCCC1(C)C)C)\C)\C)O,0
DB00754,CHEMBL1095,O=C1N(C(=O)NC1c2ccccc2)CC,0
DB00753,CHEMBL1256,C(F)(F)(F)C(OC(F)F)Cl,0
DB00752,CHEMBL313833,c1(ccccc1)C2C(N)C2,0
DB00751,CHEMBL1106,c12c(cccc1)Cc3c(cccc3)C4N2C(=NC4)N,0
DB00750,CHEMBL1194,C(=O)(C(NCCC)C)Nc1c(cccc1)C,0
DB00749,CHEMBL622,C(=O)(O)CC1(c2c(c3c(c(ccc3)CC)[nH]2)CCO1)CC,0
DB00748,CHEMBL864,N(CCOC(c1ncccc1)c2ccc(Cl)cc2)(C)C,0
DB00747,CHEMBL569713,C(=O)(O[C@H]1C[C@@H]2N([C@@H]([C@H]3O[C@H]32)C1)C)[C@@H](c4ccccc4)CO,0
DB00746,CHEMBL556,C(N(O)CCCCCNC(=O)CCC(N(O)CCCCCN)=O)(=O)CCC(=O)NCCCCCN(C(=O)C)O,0
DB00745,CHEMBL1373,C(=O)(CS(=O)C(c1ccccc1)c2ccccc2)N,0
DB00741,CHEMBL389621,C(=O)([C@@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)CC4)CC3)C)[C@@H](O)C2)CC1)C)O)CO,0
DB00740,CHEMBL744,C(Oc1cc2c(nc(s2)N)cc1)(F)(F)F,0
DB00738,CHEMBL55,C(c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1)(=N)N,0
DB00737,CHEMBL1623,Clc1ccc(C(c2ccccc2)N3CCN(Cc4cc(ccc4)C)CC3)cc1,0
DB00736,CHEMBL1201320,O=[S@](c1nc2c(ccc(OC)c2)[nH]1)Cc3c(c(OC)c(cn3)C)C,0
DB00735,CHEMBL626,N(Cc1c2c(ccc1)cccc2)(CC=Cc3ccccc3)C,0
DB00734,CHEMBL85,O=C1C(=C(N=C2N1CCCC2)C)CCN3CCC(c4c5c(on4)cc(F)cc5)CC3,0
DB00733,CHEMBL1420,N(=C/c1[n+](cccc1)C)\O,0
DB00732,CHEMBL1200527,C(=O)(OCCCCCOC(=O)CC[N+]1(C(c2c(cc(OC)c(OC)c2)CC1)Cc3cc(OC)c(OC)cc3)C)CC[N+]4(C(c5c(cc(OC)c(OC)c5)CC4)Cc6cc(OC)c(OC)cc6)C,0
DB00731,CHEMBL783,C(=O)([C@H](NC(=O)C1CCC(C(C)C)CC1)Cc2ccccc2)O,0
DB00730,CHEMBL625,c1(-c2nc3c(cccc3)[nH]2)ncsc1,0
