,smiles,ChEMBL_ID,SUM,withdrawn_0.5,withdrawn_1.0,withdrawn_1.5,withdrawn_2.0,withdrawn_2.5,withdrawn_3.0,standardized_smiles,scaffolds
506,C(N(Cc1nc(sc1)C(C)C)C)(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)CC[C@@H](NC(=O)OCc3scnc3)Cc4ccccc4)CCN5CCOCC5,CHEMBL2095208,0.0,0,0,0,0,0,0,CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,CC(CCC1CCCC1)CC(CCC(CC1CCCCC1)CC(C)C(CCC1CCCCC1)CC(C)C(C)CC1CCC(C(C)C)C1)CC1CCCCC1
507,C(=O)(c1c(c(F)c(F)cc1)Nc2c(F)cc(I)cc2)N3CC(O)([C@H]4NCCCC4)C3,CHEMBL2146883,0.0,0,0,0,0,0,0,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1,CC1CCC(CC2C(C)C(C)CCC2C(C)C2CC(C)(C3CCCCC3)C2)C(C)C1
508,C(=O)(O[C@@H]1[C@H](C(=O)OC)[C@@H]2N([C@H](C1)CC2)C)c3ccccc3,CHEMBL370805,0.0,0,0,0,0,0,0,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,CCC(C)C1C(CC(C)C2CCCCC2)CC2CCC1C2C
509,O(c1c2c3c(cc1)C[C@H]4N(CC[C@@]35[C@@H](O2)[C@@H](O)C=C[C@H]54)C)C,CHEMBL485,0.0,0,0,0,0,0,0,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314,CCC1CCC2CC3C(C)CCC45C(CC1C24)C(C)CCC35
510,O=S(=O)(O)CCS,CHEMBL1098319,0.0,0,0,0,0,0,0,O=S(=O)(O)CCS,CCCC(C)(C)C
511,C(=O)(NC1C2C(c3c(OC)c(OC)c(OC)cc3CC1)=CC=C(C(=O)C=2)O)C,CHEMBL323668,0.0,0,0,0,0,0,0,COc1cc2c(c(OC)c1OC)-c1ccc(O)c(=O)cc1C(NC(C)=O)CC2,CCC1CC2CCC(CC(C)C)C3CC(C)C(C)CCC3C2C(CC)C1CC
512,C(=O)(NC1C2C(c3c(OC)c(OC)c(OC)cc3CC1)=CC=C(OC)C(=O)C=2)C,CHEMBL87,0.0,0,0,0,0,0,0,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,CCC1CCC2C(CC1C)C(CC(C)C)CCC1CC(CC)C(CC)C(CC)C12
513,C(=O)(O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)(OCC[N+](C)(C)C)[O-])CCCCCCCCCCCCCCC,CHEMBL1200737,1.5,1,1,1,0,0,0,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC(C)CCC(CCC(C)(C)CCCC(C)(C)C)CC(C)CCCCCCCCCCCCCCC
514,C(=O)(C(C(O)C)NC(=O)C(NC(=O)CCCCC(CC)C)CCNCS(=O)(=O)[O-])NC(C(=O)NC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC1)C(O)C)CCNCS(=O)(=O)[O-])CCNCS(=O)(=O)[O-])CC(C)C)CC(C)C)CCNCS(=O)(=O)[O-])CCNCS(=O)(=O)[O-],CHEMBL2304327,0.0,0,0,0,0,0,0,CCC(C)CCCCC(=O)NC(CCNCS(=O)(=O)O)C(=O)NC(C(=O)NC(CCNCS(=O)(=O)O)C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CCNCS(=O)(=O)O)NC(=O)C(CCNCS(=O)(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCNCS(=O)(=O)O)NC1=O)C(C)O,CCC(C)CCCCC(C)CC(CCCCC(C)(C)C)C(C)CC(C(C)C)C(C)CC(CCCCC(C)(C)C)C(C)CC1CCCC(C)C(C(C)C)CC(C)C(CCCCC(C)(C)C)CC(C)C(CCCCC(C)(C)C)CC(C)C(CC(C)C)CC(C)C(CC(C)C)CC(C)C(CCCCC(C)(C)C)CC1C
515,C(=O)([C@H]([C@H](O)C)NC(=O)[C@@H](NC(=O)CCCC(CC)C)CCN)N[C@H](C(=O)N[C@@H]1C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)NC(C(=O)NCC1)[C@H](O)C)CCN)CCN)CC(C)C)CC(C)C)CCN)CCN,CHEMBL407135,0.0,0,0,0,0,0,0,CCC(C)CCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)C([C@@H](C)O)NC(=O)[C@@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,CCCC(CC(C)CCCC(C)CC)C(C)CC(C(C)C)C(C)CC(CCC)C(C)CC1CCCC(C)C(C(C)C)CC(C)C(CCC)CC(C)C(CCC)CC(C)C(CC(C)C)CC(C)C(CC(C)C)CC(C)C(CCC)CC1C
516,C(=O)(c1ccc(NC(=O)c2c(-c3ccccc3)cccc2)cc1)N4c5c(-c6c([nH]c(n6)C)CC4)cccc5,CHEMBL1755,0.0,0,0,0,0,0,0,Cc1nc2c([nH]1)CCN(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)c1ccccc1-2,CC1CC2CCC(C(C)C3CCC(CC(C)C4CCCCC4C4CCCCC4)CC3)C3CCCCC3C2C1
517,C(=O)(c1cnc(nc1)N)NC2=Nc3c(OC)c(OCCCN4CCOCC4)ccc3C5=NCCN52,CHEMBL3218576,0.0,0,0,0,0,0,0,COc1c(OCCCN2CCOCC2)ccc2c1N=C(NC(=O)c1cnc(N)nc1)N1CCN=C21,CCC1C(CCCCC2CCCCC2)CCC2C3CCCC3C(CC(C)C3CCC(C)CC3)CC12
518,C(=O)(OCC(=O)[C@@]1([C@@]2([C@H]([C@H]3[C@H](C(=O)C2)[C@@]4(C(=CC(=O)CC4)CC3)C)CC1)C)O)C,CHEMBL1650,0.0,0,0,0,0,0,0,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C,CC(C)CCC(C)C1(C)CCC2C3CCC4CC(C)CCC4(C)C3C(C)CC21C
519,C(N(CC(=O)O)C)(=N)N,CHEMBL283800,0.0,0,0,0,0,0,0,CN(CC(=O)O)C(=N)N,CC(C)CC(C)C(C)C
521,O(c1c(ncc(-c2cnn(c2)C3CCNCC3)c1)N)[C@@H](c4c(Cl)c(F)ccc4Cl)C,CHEMBL601719,0.0,0,0,0,0,0,0,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,CC1CCC(C2CCC(C3CCCCC3)C2)CC1CC(C)C1C(C)CCC(C)C1C
522,C(=O)(C1Oc2c(C(=O)C=1)c(OCC(O)COc3c4C(=O)C=C(C(=O)O)Oc4ccc3)ccc2)O,CHEMBL428880,0.0,0,0,0,0,0,0,O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,CC(CCC1CCCC2CC(C(C)C)CC(C)C12)CCC1CCCC2CC(C(C)C)CC(C)C12
523,C(N(c1c(cccc1)C)CC)(=O)C=CC,CHEMBL1200709,0.0,0,0,0,0,0,0,CC=CC(=O)N(CC)c1ccccc1C,CCCC(C)C(CC)C1CCCCC1C
524,C(=O)(/C=C/c1cc(OC)c(O)cc1)CC(=O)/C=C/c2cc(OC)c(O)cc2,CHEMBL140,0.0,0,0,0,0,0,0,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,CCC1CC(CCC(C)CC(C)CCC2CCC(C)C(CC)C2)CCC1C
526,C(=O)(C1(N)CCCCC1)N[C@@H]2C(=O)N3[C@@H](C(=O)O)C(S[C@@H]32)(C)C,CHEMBL1200356,0.5,1,0,0,0,0,0,CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O,CC(C)C1C2C(C)C(CC(C)C3(C)CCCCC3)C2CC1(C)C
527,C(=O)(OC1CC(CC(C1)C)(C)C)C(c2ccccc2)O,CHEMBL1480987,0.0,0,0,0,0,0,0,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,CC1CC(CC(C)C(C)C2CCCCC2)CC(C)(C)C1
528,c1(C(c2ccccc2)N3CCN(CC3)C)ccccc1,CHEMBL648,0.5,1,0,0,0,0,0,CN1CCN(C(c2ccccc2)c2ccccc2)CC1,CC1CCC(C(C2CCCCC2)C2CCCCC2)CC1
529,N(CCC=C1c2c(C=Cc3c1cccc3)cccc2)(C)C,CHEMBL669,0.0,0,0,0,0,0,0,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,CC(C)CCCC1C2CCCCC2CCC2CCCCC21
530,Clc1ccc(N2C(=NC(=NC2(C)C)N)N)cc1,CHEMBL747,0.0,0,0,0,0,0,0,CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1,CC1CCC(C2C(C)CC(C)CC2(C)C)CC1
531,C(NC)(CC1CCCC1)C,CHEMBL329203,1.0,1,1,0,0,0,0,CNC(C)CC1CCCC1,CCC(C)CC1CCCC1
532,O=S(=O)(c1c(Cl)cc2c(S(=O)(=O)NC(N2)CC3CCCC3)c1)N,CHEMBL1373254,0.0,0,0,0,0,0,0,NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,CC1CC2CC(CC3CCCC3)CC(C)(C)C2CC1C(C)(C)C
533,C(=O)(OCCN(C)C)C(c1ccccc1)C2(O)CCCC2,CHEMBL1201338,0.0,0,0,0,0,0,0,CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1,CC(C)CCCC(C)C(C1CCCCC1)C1(C)CCCC1
534,N(P1(=O)OCCCN1)(CCCl)CCCl,CHEMBL88,0.0,0,0,0,0,0,0,O=P1(N(CCCl)CCCl)NCCCO1,CCCC(CCC)C1(C)CCCCC1
535,O=C1[C@H](N)CON1,CHEMBL771,0.0,0,0,0,0,0,0,N[C@@H]1CONC1=O,CC1CCCC1C
536,O=C1N([C@H](C(=O)N[C@H](C(=O)N(CC(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H]1C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C)CC)[C@@H]([C@@H](C/C=C/C)C)O)C,CHEMBL160,0.0,0,0,0,0,0,0,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CCC1CC(C)C(C(C)C(C)CCCC)C(C)C(C)C(C(C)C)C(C)C(C)C(CC(C)C)C(C)C(C)C(CC(C)C)C(C)C(C)C(C)CC(C)C(C)CC(C)C(CC(C)C)C(C)C(C)C(C(C)C)CC(C)C(CC(C)C)C(C)C(C)CC(C)C1C
537,O=S(=O)(c1c(Cl)cc2c(S(=O)(=O)NC(C3C4C=CC(C4)C3)N2)c1)N,CHEMBL61593,0.5,1,0,0,0,0,0,NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,CC1CC2CC(C3CC4CCC3C4)CC(C)(C)C2CC1C(C)(C)C
538,C(c1ccccc1)(O)(C2CCCC2)CCN3CCCCC3,CHEMBL1201227,0.5,1,0,0,0,0,0,OC(CCN1CCCCC1)(c1ccccc1)C1CCCC1,CC(CCC1CCCCC1)(C1CCCCC1)C1CCCC1
539,C1(c2c(C=Cc3c1cccc3)cccc2)=C4CCN(CC4)C,CHEMBL516,0.0,0,0,0,0,0,0,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,CC1CCC(C2C3CCCCC3CCC3CCCCC32)CC1
540,C(=O)(O[C@@]1(C(=O)C)[C@@]2([C@H]([C@@H]3C=C(Cl)C4[C@]([C@@H]5[C@H](C(=O)C=4)C5)([C@H]3CC2)C)CC1)C)C,CHEMBL139835,0.0,0,0,0,0,0,0,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,CC(C)CC1(C(C)C)CCC2C3CC(C)C4CC(C)C5CC5C4(C)C3CCC21C
541,SCCN,CHEMBL602,0.0,0,0,0,0,0,0,NCCS,CCCC
542,C(=O)([C@H](CS)N)O,CHEMBL863,0.5,1,0,0,0,0,0,N[C@@H](CS)C(=O)O,CCC(C)C(C)C
543,C(=O)([C@H](CSSC[C@@H](C(=O)O)N)N)O,CHEMBL590540,0.0,0,0,0,0,0,0,N[C@@H](CSSC[C@H](N)C(=O)O)C(=O)O,CC(C)C(C)CCCCC(C)C(C)C
544,O=C1N=C(C=CN1[C@@H]2O[C@@H]([C@@H](O)[C@@H]2O)CO)N,CHEMBL803,0.0,0,0,0,0,0,0,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,CCC1CC(C2CCC(C)CC2C)C(C)C1C
545,C(/N=C(\c1ccc(NCc2nc3c(n2C)ccc(C(N(c4ncccc4)CCC(=O)OCC)=O)c3)cc1)/N)(=O)OCCCCCC,CHEMBL539697,0.0,0,0,0,0,0,0,CCCCCCOC(=O)/N=C(/N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,CCCCCCCC(C)CC(C)C1CCC(CCC2CC3CC(C(C)C(CCC(C)CCC)C4CCCCC4)CCC3C2C)CC1
546,C(c1nc(c(-c2nc(ncc2)N)s1)-c3c(F)c(NS(=O)(=O)c4c(F)cccc4F)ccc3)(C)(C)C,CHEMBL2028663,0.0,0,0,0,0,0,0,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,CC1CCCC(C2CC(C(C)(C)C)CC2C2CCCC(CC(C)(C)C3C(C)CCCC3C)C2C)C1
547,C(=O)(c1c(/N=N/N(C)C)[nH]cn1)N,CHEMBL476,0.0,0,0,0,0,0,0,CN(C)/N=N/c1[nH]cnc1C(N)=O,CC(C)CCC1CCCC1C(C)C
548,C(=O)(OC)N[C@H](C(=O)N1[C@H](c2ncc(-c3ccc(-c4ccc(-c5cnc([C@H]6N(C(=O)[C@H](C(C)C)NC(=O)OC)CCC6)[nH]5)cc4)cc3)[nH]2)CCC1)C(C)C,CHEMBL2023898,0.0,0,0,0,0,0,0,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)cc3)cc2)[nH]1)C(C)C,CCC(C)CC(C(C)C)C(C)C1CCCC1C1CCC(C2CCC(C3CCC(C4CCC(C5CCCC5C(C)C(CC(C)CC)C(C)C)C4)CC3)CC2)C1
549,C(=O)(/C=C/CN1CCCCC1)Nc2c(OC)cc3c(c(ncn3)Nc4cc(Cl)c(F)cc4)c2,CHEMBL2110732,0.0,0,0,0,0,0,0,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,CCC1CC2CCCC(CC3CCC(C)C(C)C3)C2CC1CC(C)CCCC1CCCCC1
550,C(=O)(C1C2C(=C(C(=O)C=1N)C)Oc3c(c(C(=O)N[C@@H]4C(=O)N[C@@H](C(=O)N5[C@H](C(=O)N(CC(=O)N([C@H](C(=O)O[C@@H]4C)C(C)C)C)C)CCC5)C(C)C)ccc3C)N=2)N[C@@H]6C(=O)N[C@@H](C(=O)N7[C@H](C(=O)N(CC(=O)N([C@H](C(=O)O[C@@H]6C)C(C)C)C)C)CCC7)C(C)C,CHEMBL1554,0.0,0,0,0,0,0,0,Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O,CC(C)C1CC(C)C(CC(C)C2CCC(C)C3CC4C(C)C(C)C(C)C(C(C)CC5C(C)CC(C)C(C(C)C)C(C)C(C)CC(C)C(C)C6CCCC6C(C)C(C(C)C)CC5C)C4CC23)C(C)CC(C)C(C(C)C)C(C)C(C)CC(C)C(C)C2CCCC2C1C
551,c1(ccncc1)N,CHEMBL284348,0.0,0,0,0,0,0,0,Nc1ccncc1,CC1CCCCC1
552,N(CCS(=O)(=O)[C@H]1[C@@H]2C(=O)O[C@H](C(C)C)[C@@H](/C=C/C(=O)NC/C=C/C(=C/[C@@H](O)CC(=O)Cc3nc(C(=O)N2CC1)co3)/C)C)(CC)CC,CHEMBL1200937,0.0,0,0,0,0,0,0,CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C(=O)c3coc(n3)CC(=O)C[C@H](O)/C=C(C)/C=C/CNC(=O)/C=C/[C@@H](C)[C@@H](C(C)C)OC(=O)[C@@H]12,CCC(CC)CCC(C)(C)C1CCC2C(C)C3CCC(CC(C)CC(C)CC(C)CCCCC(C)CCC(C)C(C(C)C)CC(C)C21)C3
553,C(=O)(Oc1c(c2c(c(c1C)C)O[C@](CCC[C@@H](CCC[C@@H](CCCC(C)C)C)C)(CC2)C)C)C,CHEMBL1047,0.0,0,0,0,0,0,0,CC(=O)Oc1c(C)c(C)c2c(c1C)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,CC(C)CCCC(C)CCCC(C)CCCC1(C)CCC2C(C)C(CC(C)C)C(C)C(C)C2C1
554,C([C@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=Cc5c(cno5)C4)CC3)C)CC2)CC1)C)O)#C,CHEMBL1479,0.0,0,0,0,0,0,0,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,CCC1(C)CCC2C3CCC4CC5CCCC5CC4(C)C3CCC21C
555,N(/N1C(=O)NC(=O)C1)=C\c2oc(-c3ccc([N+](=O)[O-])cc3)cc2,CHEMBL1201288,0.0,0,0,0,0,0,0,O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,CC1CC(C)C(CCC2CCC(C3CCC(C(C)C)CC3)C2)C1
556,O=C1c2c(C(=O)c3c1c(O)ccc3)cccc2O,CHEMBL53418,3.0,1,1,1,1,1,1,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,CC1CCCC2C(C)C3CCCC(C)C3C(C)C12
557,O(c1ccc(cc1)Cc2c(Cl)ccc(c2)[C@@H]3O[C@@H]([C@@H](O)[C@H](O)[C@H]3O)CO)CC,CHEMBL429910,0.0,0,0,0,0,0,0,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,CCCC1CCC(CC2CC(C3CC(CC)C(C)C(C)C3C)CCC2C)CC1
558,c1(c(cccc1)C)N2CCN(CCc3nnc4n3CCCC4)CC2,CHEMBL1201216,0.5,1,0,0,0,0,0,Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1,CC1CCCCC1C1CCC(CCC2CCC3CCCCC32)CC1
559,O=S(=O)(c1ccc(cc1)N)c2ccc(cc2)N,CHEMBL1043,0.0,0,0,0,0,0,0,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,CC1CCC(C(C)(C)C2CCC(C)CC2)CC1
560,C(=O)(c1c(cccc1)N)C[C@H]2C(=O)O[C@@H]([C@@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](C(=O)N[C@H](C(=O)N2)[C@@H](CC(=O)O)C)CO)CC(=O)O)C)CC(=O)O)CCCN)NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)CCCCCCCCC)Cc3c4c(cccc4)[nH]c3)CC(=O)N)CC(=O)O)C,CHEMBL387675,0.0,0,0,0,0,0,0,CCCCCCCCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]1C(=O)NCC(=O)N[C@@H](CCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@@H]([C@H](C)CC(=O)O)C(=O)N[C@@H](CC(=O)c2ccccc2N)C(=O)O[C@@H]1C,CCCCCCCCCC(C)CC(CC1CCC2CCCCC21)C(C)CC(CC(C)C)C(C)CC(CC(C)C)C(C)CC1C(C)CCC(C)CC(CCCC)C(C)CC(CC(C)C)C(C)CC(C)C(C)CC(CC(C)C)C(C)CCC(C)CC(CC)C(C)CC(C(C)CC(C)C)C(C)CC(CC(C)C2CCCCC2C)C(C)CC1C
561,C(C(c1ccccc1)(c2ccccc2)[C@H]3CN(CCc4cc5c(OCC5)cc4)CC3)(=O)N,CHEMBL1346,0.0,0,0,0,0,0,0,NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,CC(C)C(C1CCCCC1)(C1CCCCC1)C1CCC(CCC2CCC3CCCC3C2)C1
562,C(#N)c1c(Cl)cc(-c2nn(cc2)C[C@@H](NC(=O)c3n[nH]c(C(O)C)c3)C)cc1,CHEMBL4297185,0.0,0,0,0,0,0,0,CC(O)c1cc(C(=O)N[C@@H](C)Cn2ccc(-c3ccc(C#N)c(Cl)c3)n2)n[nH]1,CCC1CCC(C2CCC(CC(C)CC(C)C3CCC(C(C)C)C3)C2)CC1C
563,C(=O)(O[C@@H]1[C@H]2[C@@H](OC1)OCC2)N[C@H]([C@H](O)CN(S(=O)(=O)c3ccc(cc3)N)CC(C)C)Cc4ccccc4,CHEMBL1323,0.0,0,0,0,0,0,0,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc(N)cc1,CC(C)CC(CC(C)C(CC(C)CC1CCC2CCCC21)CC1CCCCC1)C(C)(C)C1CCC(C)CC1
564,C(c1c(OC)c(-c2cc3c(cc(NS(=O)(=O)C)cc3)cc2)cc(N4C(=O)NC(=O)C=C4)c1)(C)(C)C,CHEMBL3137312,0.0,0,0,0,0,0,0,COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C,CCC1C(C2CCC3CC(CC(C)(C)C)CCC3C2)CC(C2CCC(C)CC2C)CC1C(C)(C)C
565,C(=O)(c1sc(nc1)Nc2nc(nc(N3CCN(CCO)CC3)c2)C)Nc4c(Cl)cccc4C,CHEMBL1421,0.0,0,0,0,0,0,0,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,CCCC1CCC(C2CC(C)CC(CC3CCC(C(C)CC4C(C)CCCC4C)C3)C2)CC1
566,C(=O)([C@]1(O)Cc2c(c3C(=O)c4c(C(=O)c3c(c2[C@@H](O[C@@H]5O[C@H]([C@@H](O)[C@@H](N)C5)C)C1)O)c(OC)ccc4)O)C,CHEMBL178,0.0,0,0,0,0,0,0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,CCC1CCCC2C(C)C3C(C)C4CC(C)(C(C)C)CC(CC5CC(C)C(C)C(C)C5)C4C(C)C3C(C)C12
567,C(N1Cc2c(cccc2)CC1)(=N)N,CHEMBL169901,0.0,0,0,0,0,0,0,N=C(N)N1CCc2ccccc2C1,CC(C)C1CCC2CCCCC2C1
568,[N+](CCCCCCCCCC[N+](C)(C)C)(C)(C)C,CHEMBL1190,0.5,1,0,0,0,0,0,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,CC(C)(C)CCCCCCCCCCC(C)(C)C
569,O=C1N=C(N=CN1[C@@H]2O[C@@H]([C@@H](O)C2)CO)N,CHEMBL1201129,0.0,0,0,0,0,0,0,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,CCC1CC(C2CCC(C)CC2C)CC1C
570,C(=O)(c1ccc(-n2c(-c3c(O)cccc3)nc(-c4c(O)cccc4)n2)cc1)O,CHEMBL550348,0.0,0,0,0,0,0,0,O=C(O)c1ccc(-n2nc(-c3ccccc3O)nc2-c2ccccc2O)cc1,CC(C)C1CCC(C2CC(C3CCCCC3C)CC2C2CCCCC2C)CC1
571,O=C1C(=C(N(C=C1)C)C)O,CHEMBL70927,0.0,0,0,0,0,0,0,Cc1c(O)c(=O)ccn1C,CC1CCC(C)C(C)C1C
572,C(N(O)CCCCCNC(=O)CCC(N(O)CCCCCN)=O)(=O)CCC(=O)NCCCCCN(C(=O)C)O,CHEMBL556,0.0,0,0,0,0,0,0,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,CCCCCCC(C)C(C)CCC(C)CCCCCCC(C)C(C)CCC(C)CCCCCCC(C)C(C)C
573,C(=O)(OCC(=O)[C@]12[C@@]3([C@H]([C@H]4[C@@H]([C@@]5(C(=CC(=O)C=C5)CC4)C)[C@@H](O)C3)C[C@H]1OC(=N2)C)C)C,CHEMBL1201891,0.0,0,0,0,0,0,0,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,CC(C)CCC(C)C12CC(C)CC1CC1C3CCC4CC(C)CCC4(C)C3C(C)CC12C
