,chembl_id,drugbank_id,canonical_smiles_ap,canonical_smiles_ap_nonstereo,original_smiles,mw_ap,rule_of_5,rule_of_5_label,in_drugbank,in_chembl,wd_drugbank,wd_chembl,wd_withdrawn,drugbank_three_class
275,CHEMBL1200688,,C(=O)(O[C@@H]1[C@@H](N(C)C)C[C@H](O[C@H]1O[C@H]2[C@](O)(C[C@H](C(=O)[C@@H]([C@H]([C@](O)([C@H](OC(=O)[C@@H]([C@@H](O[C@@H]3O[C@H]([C@@H]([C@](OC)(C3)C)O)C)[C@@H]2C)C)CC)C)O)C)C)C)C)CCC(=O)OCC,C(=O)(OC1C(N(C)C)CC(OC1OC2C(O)(CC(C(=O)C(C(C(O)(C(OC(=O)C(C(OC3OC(C(C(OC)(C3)C)O)C)C2C)C)CC)C)O)C)C)C)C)CCC(=O)OCC,CCOC(=O)CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C,862.07215,2,Mw; NO,no,yes,,0.0,0.0,
276,CHEMBL1200690,DB14642,C(=O)(N1[C@H](C(=O)NC(C(=O)NCC(=O)N)CCCCN)CCC1)[C@H]2NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CSSC2)Cc3ccc(O)cc3)Cc4ccccc4)CCC(=O)N)CC(=O)N,C(=O)(N1C(C(=O)NC(C(=O)NCC(=O)N)CCCCN)CCC1)C2NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(N)CSSC2)Cc3ccc(O)cc3)Cc4ccccc4)CCC(=O)N)CC(=O)N,[H]N([H])C(=O)C[C@]1([H])NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)[C@@H](N)CSSC[C@H](NC1=O)C(=O)N1CCC[C@H]1C(=O)NC([H])(CCCCN)C(=O)NCC(N)=O,1056.23655,3,Hb; Mw; NO,yes,yes,0,0.0,0.0,AD
277,CHEMBL1200692,,C(=O)(OCC1=C(OC(=O)O1)C)c2c(C(O)(C)C)nc(n2Cc3ccc(-c4c(-c5nnn[nH]5)cccc4)cc3)CCC,C(=O)(OCC1=C(OC(=O)O1)C)c2c(C(O)(C)C)nc(n2Cc3ccc(-c4c(-c5nnn[nH]5)cccc4)cc3)CCC,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,558.5976,2,Mw; NO,no,yes,,0.0,0.0,
278,CHEMBL1200694,DB01236,C(F)(F)(F)C(C(F)(F)F)OCF,C(F)(F)(F)C(C(F)(F)F)OCF,FCOC(C(F)(F)F)C(F)(F)F,200.05651,0,,yes,yes,0,0.0,0.0,AD
279,CHEMBL1200709,DB00265,C(N(c1c(cccc1)C)CC)(=O)C=CC,C(N(c1c(cccc1)C)CC)(=O)C=CC,C/C=C/C(=O)N(CC)c1ccccc1C,203.28589,0,,yes,yes,0,0.0,0.0,AD
280,CHEMBL1200711,,C(=O)(OCC)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,C(=O)(OCC)CCC=CCC=CCC=CCC=CCC=CCC=CCC,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OCC.CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC,356.55212,1,LP,no,yes,,0.0,0.0,
281,CHEMBL1200714,DB01178,O=C1N(C(c2ccc(Cl)cc2)S(=O)(=O)CC1)C,O=C1N(C(c2ccc(Cl)cc2)S(=O)(=O)CC1)C,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,273.73964,0,,yes,yes,1,1.0,1.0,WD
282,CHEMBL1200732,DB00288,C(=O)(OCC(=O)[C@]12[C@@]3([C@H]([C@H]4[C@@](F)([C@@]5(C(=CC(=O)C=C5)CC4)C)[C@@H](O)C3)C[C@H]1OC6(O2)CCCC6)C)C,C(=O)(OCC(=O)C12C3(C(C4C(F)(C5(C(=CC(=O)C=C5)CC4)C)C(O)C3)CC1OC6(O2)CCCC6)C)C,CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,502.58395,1,Mw,yes,yes,0,0.0,0.0,AD
283,CHEMBL1200733,DB01189,C(F)(F)(F)C(OC(F)F)F,C(F)(F)(F)C(OC(F)F)F,FC(F)OC(F)C(F)(F)F,168.03904,0,,yes,yes,0,0.0,0.0,AD
284,CHEMBL1200737,DB09114,C(=O)(O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)(OCC[N+](C)(C)C)[O-])CCCCCCCCCCCCCCC,C(=O)(OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(OCC[N+](C)(C)C)[O-])CCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC(=O)OC[C@H](CO[P@](=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC,734.0573,1,Mw,yes,yes,1,0.0,0.0,DISCONT
285,CHEMBL1200761,DB00269,C(=C(c1ccc(OC)cc1)c2ccc(OC)cc2)(Cl)c3ccc(OC)cc3,C(=C(c1ccc(OC)cc1)c2ccc(OC)cc2)(Cl)c3ccc(OC)cc3,COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,380.87387,1,LP,yes,yes,1,0.0,0.0,DISCONT
286,CHEMBL1200763,DB09382,C(=O)(c1c([131I])cccc1)NCC(=O)[O-],C(=O)(c1c([131I])cccc1)NCC(=O)[O-],[Na+].[O-]C(=O)CNC(=O)C1=C([131I])C=CC=C1,308.16059,0,,yes,yes,0,0.0,0.0,AD
287,CHEMBL1200770,DB09403,C(N(c1c(I)c(c(I)cc1I)N)CC(C(=O)O)C)(=O)C,C(N(c1c(I)c(c(I)cc1I)N)CC(C(=O)O)C)(=O)C,CC(=O)N(CC(C)C(=O)O)c1c(I)cc(I)c(N)c1I,613.96041,1,Mw,yes,yes,0,0.0,0.0,AD
288,CHEMBL1200774,DB09378,C(=O)([C@@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)C=C4)[C@@H](F)C3)C)[C@@H](O)C2)CC1)C)O)CO,C(=O)(C1(C2(C(C3C(C4(C(=CC(=O)C=C4)C(F)C3)C)C(O)C2)CC1)C)O)CO,C[C@]12C[C@H](O)[C@H]3[C@@H](C[C@H](F)C4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,378.44369,0,,yes,yes,0,0.0,0.0,AD
289,CHEMBL1200790,DB01107,O=C1C(C(=O)NCC1C)(CC)CC,O=C1C(C(=O)NCC1C)(CC)CC,CCC1(CC)C(=O)NCC(C)C1=O,183.25199,0,,yes,yes,1,0.0,0.0,DISCONT
290,CHEMBL1200799,DB00287,C(=O)(OC(C)C)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cc(C(F)(F)F)ccc2)[C@H](O)C[C@@H]1O,C(=O)(OC(C)C)CCCC=CCC1C(C=CC(O)COc2cc(C(F)(F)F)ccc2)C(O)CC1O,CC(C)OC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)COc1cccc(C(F)(F)F)c1,500.55915,1,Mw,yes,yes,0,0.0,0.0,AD
291,CHEMBL1200802,DB00306,O=C1C(C(=O)NC(=O)N1)(C(CC)C)CC=C,O=C1C(C(=O)NC(=O)N1)(C(CC)C)CC=C,C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,224.26122,0,,yes,yes,0,0.0,0.0,AD
292,CHEMBL1200807,DB06713,C([C@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@H]4C(=CC(=NO)CC4)CC3)CC2)CC1)CC)O)#C,C(C1(C2(C(C3C(C4C(=CC(=NO)CC4)CC3)CC2)CC1)CC)O)#C,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,327.46973,0,,yes,yes,0,0.0,0.0,AD
293,CHEMBL1200810,DB06410,C1(/C(=C\C=C2\[C@H]3[C@@]([C@@H]([C@@H](/C=C/[C@@H](C(C)C)C)C)CC3)(CCC\2)C)/C[C@@H](O)C[C@@H]1O)=C,C1(C(C(O)CC(O)C1)=C)=CC=C2C3C(C(C(C=CC(C(C)C)C)C)CC3)(CCC2)C,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)/C=C/[C@H](C)C(C)C)C[C@@H](O)C[C@@H]1O,412.66028,1,LP,yes,yes,0,0.0,0.0,AD
294,CHEMBL1200821,DB09366,C(=O)(OCCC)CN1C=C(I)C(=O)C(I)=C1,C(=O)(OCCC)CN1C=C(I)C(=O)C(I)=C1,CCCOC(=O)Cn1cc(I)c(=O)c(I)c1,447.01157,0,,yes,yes,0,0.0,0.0,AD
295,CHEMBL1200829,DB04564,O=C1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO,O=C1OC(C(O)C(O)C1O)CO,O=C1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,178.1427,0,,yes,yes,0,0.0,0.0,AD
296,CHEMBL1200838,DB09512,O([Si](OC)(C)C)[Si](C)(C)C,O([Si](OC)(C)C)[Si](C)(C)C,O=[Si]=O.CO[Si](C)(C)O[Si](C)(C)C,178.38086,0,,yes,yes,0,,0.0,AD
297,CHEMBL1200845,DB06786,C(=O)([C@]12[C@@]3([C@H]([C@H]4[C@@](F)([C@@]5(C(=CC(=O)CC5)CC4)C)[C@@H](O)C3)C[C@H]1OC(O2)(C)C)C)CCl,C(=O)(C12C3(C(C4C(F)(C5(C(=CC(=O)CC5)CC4)C)C(O)C3)CC1OC(O2)(C)C)C)CCl,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1,454.96984,0,,yes,yes,1,0.0,0.0,DISCONT
298,CHEMBL1200848,DB06789,C(=O)(O[C@@]1(C(=O)C)[C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)CC4)CC3)C)CC2)CC1)C)CCCCC,C(=O)(OC1(C(=O)C)C2(C(C3C(C4(C(=CC(=O)CC4)CC3)C)CC2)CC1)C)CCCCC,CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,428.6161,0,,yes,yes,0,0.0,0.0,AD
299,CHEMBL1200853,DB00378,C(=O)([C@@H]1[C@@]2([C@H]([C@@H]3C=CC4[C@]([C@@H]3CC2)(CCC(=O)C=4)C)CC1)C)C,C(=O)(C1C2(C(C3C=CC4C(C3CC2)(CCC(=O)C=4)C)CC1)C)C,CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C,312.45506,0,,yes,yes,1,0.0,0.0,DISCONT
300,CHEMBL1200854,,C(=O)(OCCN1CCN(CCCN2c3c(Sc4c2cccc4)ccc(C(F)(F)F)c3)CC1)CCCCCCCCC,C(=O)(OCCN1CCN(CCCN2c3c(Sc4c2cccc4)ccc(C(F)(F)F)c3)CC1)CCCCCCCCC,CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,591.78398,2,Mw; LP,no,yes,,0.0,0.0,
301,CHEMBL1200861,,C(=O)([C@H]([C@@H](C(=O)O)O)O)O,C(=O)(C(C(C(=O)O)O)O)O,O=C(O)[C@@H](O)[C@H](O)C(=O)O,150.08862,0,,no,yes,,0.0,0.0,
302,CHEMBL1200862,DB00765,C([C@](Cc1ccc(O)cc1)(N)C)(=O)O,C(C(Cc1ccc(O)cc1)(N)C)(=O)O,C[C@](N)(Cc1ccc(O)cc1)C(=O)O,195.21951,0,,yes,yes,0,0.0,0.0,AD
303,CHEMBL1200865,DB14596,C(=O)(O[C@@]1(C(=O)OCCl)[C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)C=C4)CC3)C)[C@@H](O)C2)CC1)C)OCC,C(=O)(OC1(C(=O)OCCl)C2(C(C3C(C4(C(=CC(=O)C=C4)CC3)C)C(O)C2)CC1)C)OCC,CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,466.96227,0,,yes,yes,0,0.0,0.0,AD
304,CHEMBL1200866,,C(C(C(C(C(F)(F)Br)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,C(C(C(C(C(F)(F)Br)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,498.9706,1,LP,no,yes,,0.0,0.0,
305,CHEMBL1200868,DB06807,C(=O)(Oc1ccccc1)c2c(O)cc(cc2)N,C(=O)(Oc1ccccc1)c2c(O)cc(cc2)N,Nc1ccc(C(=O)Oc2ccccc2)c(O)c1,229.23687,0,,yes,yes,0,0.0,0.0,AD
306,CHEMBL1200877,,C(C(C)(C)C)(=O)OCC(=O)[C@@]1([C@@]2([C@H]([C@H]3[C@@](F)([C@@]4(C(=CC(=O)C=C4)[C@@H](F)C3)C)[C@@H](O)C2)C[C@H]1C)C)O,C(C(C)(C)C)(=O)OCC(=O)C1(C2(C(C3C(F)(C4(C(=CC(=O)C=C4)C(F)C3)C)C(O)C2)CC1C)C)O,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C,494.57982,0,,no,yes,,0.0,0.0,
307,CHEMBL1200878,,C(=O)(OCC(=O)[C@]12[C@@]3([C@H]([C@H]4[C@@](F)([C@@]5(C(=CC(=O)C=C5)CC4)C)[C@@H](O)C3)C[C@H]1OC(O2)(C)C)C)CC(C)(C)C,C(=O)(OCC(=O)C12C3(C(C4C(F)(C5(C(=CC(=O)C=C5)CC4)C)C(O)C3)CC1OC(O2)(C)C)C)CC(C)(C)C,CC(C)(C)CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,532.65397,1,Mw,no,yes,,0.0,0.0,
308,CHEMBL1200889,DB01578,C(N(c1c(I)c(C(=O)N[C@@H](C=O)[C@H]([C@@H]([C@H](O)CO)O)O)c(I)c(c1I)NC(=O)C)C)(=O)C,C(N(c1c(I)c(C(=O)NC(C=O)C(C(C(O)CO)O)O)c(I)c(c1I)NC(=O)C)C)(=O)C,CN(C(C)=O)C1=C(I)C(C(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO)=C(I)C(NC(C)=O)=C1I,789.10244,3,Hb; Mw; NO,yes,yes,experimental,,1.0,
309,CHEMBL1200896,DB01160,C(=O)(O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)CCCCC)[C@H](O)C[C@@H]1O,C(=O)(O)CCCC=CCC1C(C=CC(O)CCCCC)C(O)CC1O,NC(CO)(CO)CO.CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(O)=O,354.48998,0,,yes,yes,0,0.0,0.0,AD
310,CHEMBL1200907,DB01108,C(#N)C1=C(O)[C@@H]2[C@]3([C@@]([C@@H]4[C@H]([C@H]5[C@@]([C@@H](O)CC5)(CC4)C)CC3)(C1)C)O2,C(#N)C1=C(O)C2C3(C(C4C(C5C(C(O)CC5)(CC4)C)CC3)(C1)C)O2,C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C#N)C[C@]35C)[C@@H]1CC[C@@H]2O,329.44209,0,,yes,yes,1,0.0,0.0,DISCONT
311,CHEMBL1200908,,C(=O)(O[C@@]1(C(=O)CCl)[C@@]2([C@H]([C@H]3[C@@](F)([C@@]4(C(=CC(=O)C=C4)[C@@H](F)C3)C)[C@@H](O)C2)C[C@@H]1C)C)CC,C(=O)(OC1(C(=O)CCl)C2(C(C3C(F)(C4(C(=CC(=O)C=C4)C(F)C3)C)C(O)C2)CC1C)C)CC,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,484.97137,0,,no,yes,,0.0,0.0,
312,CHEMBL1200909,DB14632,C(=O)(OCC(=O)[C@@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)C=C4)CC3)C)[C@@H](O)C2)CC1)C)O)CC(C)(C)C,C(=O)(OCC(=O)C1(C2(C(C3C(C4(C(=CC(=O)C=C4)CC3)C)C(O)C2)CC1)C)O)CC(C)(C)C,CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,458.59896,0,,yes,yes,0,0.0,0.0,AD
313,CHEMBL1200910,DB14033,C(N(S(=O)(=O)c1ccc(cc1)N)c2c(c(no2)C)C)(=O)C,C(N(S(=O)(=O)c1ccc(cc1)N)c2c(c(no2)C)C)(=O)C,CC(=O)N(c1onc(C)c1C)S(=O)(=O)c1ccc(N)cc1,309.34555,0,,yes,yes,0,0.0,0.0,AD
314,CHEMBL1200922,DB06797,C(=O)(OCC(C(CC)C)(COC(=O)N)C)N,C(=O)(OCC(C(CC)C)(COC(=O)N)C)N,CCC(C)C(C)(COC(N)=O)COC(N)=O,232.2814,0,,yes,yes,0,0.0,0.0,AD
315,CHEMBL1200932,DB08947,C(=O)(c1c(I)c(C(=O)NC(CO)CO)c(I)c(c1I)NC(=O)[C@@H](O)C)NC(CO)CO,C(=O)(c1c(I)c(C(=O)NC(CO)CO)c(I)c(c1I)NC(=O)C(O)C)NC(CO)CO,C[C@H](O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,777.09134,3,Hb; Mw; NO,yes,yes,0,0.0,0.0,AD
316,CHEMBL1200934,DB00957,C([C@@]1(OC(=O)C)[C@@]2([C@H]([C@H]3[C@@H]([C@@H]4C(=C/C(=N/O)/CC4)CC3)CC2)CC1)CC)#C,C(C1(OC(=O)C)C2(C(C3C(C4C(=CC(=NO)CC4)CC3)CC2)CC1)CC)#C,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,369.50727,0,,yes,yes,0,0.0,0.0,AD
317,CHEMBL1200937,DB01764,N(CCS(=O)(=O)[C@H]1[C@@H]2C(=O)O[C@H](C(C)C)[C@@H](/C=C/C(=O)NC/C=C/C(=C/[C@@H](O)CC(=O)Cc3nc(C(=O)N2CC1)co3)/C)C)(CC)CC,N(CCS(=O)(=O)C1C2C(=O)OC(C(C)C)C(C=CC(=O)NCC=CC(=CC(O)CC(=O)Cc3nc(C(=O)N2CC1)co3)C)C)(CC)CC,CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C(=O)c3coc(n3)CC(=O)C[C@H](O)/C=C(C)/C=C/CNC(=O)/C=C/[C@@H](C)[C@@H](C(C)C)OC(=O)[C@@H]12,690.8613,2,Mw; NO,yes,yes,0,0.0,0.0,AD
318,CHEMBL1200946,DB08804,C(=O)(O[C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@H]4C(=CC(=O)CC4)CC3)CC2)CC1)C)CCCCCCCCC,C(=O)(OC1C2(C(C3C(C4C(=CC(=O)CC4)CC3)CC2)CC1)C)CCCCCCCCC,CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C,428.65968,1,LP,yes,yes,0,0.0,0.0,AD
319,CHEMBL1200951,,C(=O)(OCCN1CCN(CCCN2c3c(Sc4c2cccc4)ccc(C(F)(F)F)c3)CC1)CCCCCC,C(=O)(OCCN1CCN(CCCN2c3c(Sc4c2cccc4)ccc(C(F)(F)F)c3)CC1)CCCCCC,CCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,549.70286,2,Mw; LP,no,yes,,0.0,0.0,
320,CHEMBL1200952,DB01577,c1(ccccc1)C[C@@H](NC)C,c1(ccccc1)CC(NC)C,CN[C@@H](C)Cc1ccccc1.Cl,149.23725,0,,yes,yes,0,0.0,0.0,AD
321,CHEMBL1200953,DB14543,C(=O)(O[C@@]1(C(=O)COC(=O)CC)[C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)CC4)CC3)C)[C@@H](O)C2)CC1)C)CCC,C(=O)(OC1(C(=O)COC(=O)CC)C2(C(C3C(C4(C(=CC(=O)CC4)CC3)C)C(O)C2)CC1)C)CCC,CCCC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,488.6254,0,,yes,yes,0,0.0,0.0,AD
322,CHEMBL1200959,DB00902,c12c(Sc3c(N1CC4CN(CC4)C)cccc3)cccc2,c12c(Sc3c(N1CC4CN(CC4)C)cccc3)cccc2,CN1CCC(CN2c3ccccc3Sc3ccccc32)C1,296.4366,0,,yes,yes,0,0.0,0.0,AD
323,CHEMBL1200963,DB00905,C(=O)(NCC)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O,C(=O)(NCC)CCCC=CCC1C(C=CC(O)CCc2ccccc2)C(O)CC1O,CCNC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)CCc1ccccc1,415.57669,0,,yes,yes,0,0.0,0.0,AD
324,CHEMBL1200969,DB01126,C(=O)(Nc1c(C(F)(F)F)ccc(C(F)(F)F)c1)[C@@H]2[C@@]3([C@H]([C@H]4[C@@H]([C@]5(C=CC(=O)N[C@@H]5CC4)C)CC3)CC2)C,C(=O)(Nc1c(C(F)(F)F)ccc(C(F)(F)F)c1)C2C3(C(C4C(C5(C=CC(=O)NC5CC4)C)CC3)CC2)C,C[C@]12CC[C@H]3[C@@H](CC[C@H]4NC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2C(=O)Nc1cc(C(F)(F)F)ccc1C(F)(F)F,528.5414,2,Mw; LP,yes,yes,0,0.0,0.0,AD
325,CHEMBL1200971,DB00689,C(=O)(C1=C(COC(=O)C)CS[C@H]2N1C(=O)[C@H]2NC(=O)[C@@H](c3ccccc3)N)O,C(=O)(C1=C(COC(=O)C)CSC2N1C(=O)C2NC(=O)C(c3ccccc3)N)O,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,405.43173,0,,yes,yes,0,0.0,0.0,AD
326,CHEMBL1200973,DB13954,C(=O)(O[C@@H]1[C@@]2([C@H]([C@H]3[C@@H](c4c(cc(O)cc4)CC3)CC2)CC1)C)CCC5CCCC5,C(=O)(OC1C2(C(C3C(c4c(cc(O)cc4)CC3)CC2)CC1)C)CCC5CCCC5,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,396.57372,1,LP,yes,yes,0,0.0,0.0,AD
327,CHEMBL1200975,,C(C(C)(C)C)(=O)OCC(=O)[C@@H]1[C@@]2([C@H]([C@H]3[C@@](Cl)([C@@]4(C(=CC(=O)C=C4)[C@@H](F)C3)C)[C@@H](O)C2)C[C@H]1C)C,C(C(C)(C)C)(=O)OCC(=O)C1C2(C(C3C(Cl)(C4(C(=CC(=O)C=C4)C(F)C3)C)C(O)C2)CC1C)C,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C,495.03502,0,,no,yes,,0.0,0.0,
328,CHEMBL1200979,DB09357,C(=O)([C@@H](C(CO)(C)C)O)NCCCO,C(=O)(C(C(CO)(C)C)O)NCCCO,CC(C)(CO)[C@@H](O)C(=O)NCCCO,205.25563,0,,yes,yes,0,0.0,0.0,AD
329,CHEMBL1200986,,C(=O)(OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c3ccc(F)cc3)CC1)CCCCCCCCC,C(=O)(OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c3ccc(F)cc3)CC1)CCCCCCCCC,CCCCCCCCCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,530.12717,2,Mw; LP,no,yes,,0.0,0.0,
330,CHEMBL1200989,,C(=O)(O[C@@]1(C(=O)COC(=O)CC)[C@@]2([C@H]([C@@H]3[C@H](Cl)CC4[C@](C=CC(=O)C=4)([C@H]3[C@@H](O)C2)C)C[C@H]1C)C)CC,C(=O)(OC1(C(=O)COC(=O)CC)C2(C(C3C(Cl)CC4C(C=CC(=O)C=4)(C3C(O)C2)C)CC1C)C)CC,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@@]21C)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl,521.05449,1,Mw,no,yes,,0.0,0.0,
331,CHEMBL1200993,DB00483,O(c1c(OCC[N+](CC)(CC)CC)cccc1OCC[N+](CC)(CC)CC)CC[N+](CC)(CC)CC,O(c1c(OCC[N+](CC)(CC)CC)cccc1OCC[N+](CC)(CC)CC)CC[N+](CC)(CC)CC,[I-].[I-].[I-].CC[N+](CC)(CC)CCOC1=CC=CC(OCC[N+](CC)(CC)CC)=C1OCC[N+](CC)(CC)CC,510.8295,1,Mw,yes,yes,0,0.0,0.0,AD
332,CHEMBL1201,DB01623,N(S(=O)(=O)c1cc2c(Sc3c(/C/2=C/CCN4CCN(CC4)C)cccc3)cc1)(C)C,N(S(=O)(=O)c1cc2C(c3c(Sc2cc1)cccc3)=CCCN4CCN(CC4)C)(C)C,CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,443.63333,0,,yes,yes,0,0.0,0.0,AD
333,CHEMBL1201010,,C(=O)(OCC(=O)[C@@]1([C@@]2([C@H]([C@H]3[C@@](F)([C@@]4(C(=CC(=O)CC4)CC3)C)[C@@H](O)C2)CC1)C)O)C,C(=O)(OCC(=O)C1(C2(C(C3C(F)(C4(C(=CC(=O)CC4)CC3)C)C(O)C2)CC1)C)O)C,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,422.49717,0,,no,yes,,0.0,0.0,
