,chembl_id,Phase,Smiles,market
196,CHEMBL2104711,0,OC(COc1cccc2[nH]ccc12)CN1CCC(COc2ccccc2)CC1,0
197,CHEMBL12948,3,CC1CCC(NC(=O)N(CCCl)N=O)CC1,0
198,CHEMBL1201266,4,N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1,1
199,CHEMBL472566,0,Nc1nc2cc(Cl)ccc2o1,0
200,CHEMBL4297849,3,C[C@@H]1CN(c2nc(-n3ccc(OCCC4(C(F)(F)F)CC4)n3)ccc2C(=O)NS(=O)(=O)c2ccccc2)C(C)(C)C1,0
201,CHEMBL119423,4,Sc1[nH]cnc2nncc1-2,1
202,CHEMBL2104175,0,NC(=O)COC(=O)c1ccccc1Nc1cccc(C(F)(F)F)c1,0
203,CHEMBL1200692,4,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,1
204,CHEMBL3264610,2,CC(C)[C@](O)(c1ccc2cc(OC(F)F)c(OC(F)F)cc2c1)c1c[nH]nn1,0
205,CHEMBL1442422,4,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21,1
206,CHEMBL4297074,0,Cc1ccc(C=C2C(=O)C3(C)CCC2C3(C)C)cc1,0
207,CHEMBL146428,2,N=C1NC(=O)N2CC12,0
208,CHEMBL2104230,0,Cn1c(=O)cnn(CCCCN2CCN(c3ncccn3)CC2)c1=O,0
209,CHEMBL1623,4,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,1
210,CHEMBL1132,1,c1cncc(C2CCCN2)c1,0
211,CHEMBL2104816,0,CCCCNC(=O)OCC(C)(CCC)COC(N)=O,0
212,CHEMBL1200391,4,NC(CO)(CO)CO,1
213,CHEMBL82663,0,O=S(=O)(CCCOCCc1ccccc1)CCNCCc1ccc(O)c2nc(O)sc12,0
214,CHEMBL1363,4,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1,1
215,CHEMBL575448,2,C[C@@]1(C(=O)Nc2ccc(F)nc2)CCCN1c1nc(Nc2cc(C3CC3)n[nH]2)c2cccn2n1,0
216,CHEMBL2105318,0,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C(O)=C4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,0
217,CHEMBL2104876,0,COC(=O)C1=C(C)NC(COC(N)=O)=C(C(=O)OC(C)C)C1c1cccc(Cl)c1Cl,0
218,CHEMBL1233550,0,I,0
219,CHEMBL2110921,0,CCCCCCCCCC[N+](C)(C)CCOC(=O)C12CC3CC(CC(C3)C1)C2,0
220,CHEMBL2107427,0,COc1ccc(C(=O)COC(=O)/C=C(C)\C=C\C=C(C)\C=C\C2=C(C)CCCC2(C)C)cc1,0
221,CHEMBL1311,4,O=[N+]([O-])O[C@@H]1CO[C@@H]2[C@@H](O)CO[C@H]12,1
222,CHEMBL2105162,0,CN(C(=O)Cc1cccc([N+](=O)[O-])c1)[C@H]1c2ccccc2C[C@@H]1N1CCCC1,0
223,CHEMBL2105310,0,CC1CC(=O)N2CCSC2=N1,0
224,CHEMBL118218,3,CC1=C(CO)C2=C(C)C3(CC3)[C@@](C)(O)C(=O)C2=C1,0
225,CHEMBL28318,0,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,0
226,CHEMBL4297266,1,CCCCC[C@@H](O)/C=C/c1ccccc1/C=C/[C@@H](O)[C@@H](O)CCCC(=O)O,0
227,CHEMBL1004,4,CN(C)CCOC(C)(c1ccccc1)c1ccccn1,1
228,CHEMBL36591,0,CC(N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1,0
229,CHEMBL190044,3,CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C,0
230,CHEMBL1908351,1,Cc1cnc(NCCCN(C)C)c2c1[nH]c1ccc3cc(O)ccc3c12,0
231,CHEMBL461343,0,N/C(=N\O)N/N=C/c1c(Cl)cccc1Cl,0
232,CHEMBL2104988,2,CCCc1c(SCCCOc2ccc(C(C)=O)c(OCCCC(=O)O)c2CCC)ccc(C(C)=O)c1O,0
233,CHEMBL3527358,1,CO[C@H]1[C@H]([C@@]2(C)O[C@@H]2CC=C(C)C)[C@]2(CC[C@H]1OC(=O)N[C@@H](C(N)=O)C(C)C)CO2,0
234,CHEMBL221186,1,CN(C)CCNC(=O)COc1c2cccc1Cc1cccc(c1OCC(=O)NCCN(C)C)Cc1cccc(c1OCC(=O)NCCN(C)C)Cc1cccc(c1OCC(=O)NCCN(C)C)C2,0
235,CHEMBL464982,4,CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O,1
236,CHEMBL2104561,0,O=C(O)Cc1cscc1Nc1c(Cl)cccc1Cl,0
237,CHEMBL2106020,0,NOCc1ccc(Br)c(O)c1,0
238,CHEMBL1326877,0,COc1ccc(C(=O)c2ccccc2O)c(O)c1,0
239,CHEMBL4297344,2,FC(F)(F)Oc1ccc(Nc2ccc3cccc(Cl)c3n2)cc1,0
240,CHEMBL2105230,0,CN(C)CCOCCOC(=O)C1(c2ccccc2)CCCC1,0
241,CHEMBL3407547,2,COc1ccccc1[C@H](Cn1c(=O)n(C(C)(C)C(=O)O)c(=O)c2c(C)c(-c3ncco3)sc21)OC1CCOCC1,0
242,CHEMBL4297649,2,CC(C)COc1cc(F)cc(-c2ccc(C(=O)NS(=O)(=O)c3ccccc3)c(N3C[C@@H](C)CC3(C)C)n2)c1,0
243,CHEMBL8759,0,N[C@@]1(C(=O)O)CC[C@H]2[C@H](C(=O)O)[C@H]21,0
244,CHEMBL186,4,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,1
245,CHEMBL1952329,1,CN1CCC(CNc2ccc3ncc(-c4cccc(OC(F)(F)F)c4)n3n2)CC1,0
246,CHEMBL1742413,0,Nc1c(NC/C=C\COc2cc(CN3CCCCC3)ccn2)c(=O)c1=O,0
247,CHEMBL184412,4,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,1
248,CHEMBL2106845,0,COc1cc(NCCCCCCN2CCN(CCC(C)O)CC2)c2ncccc2c1,0
249,CHEMBL123558,3,CN1CCN(CCCCN2C(=O)CN(/N=C/c3ccc(-c4ccc(Cl)cc4)o3)C2=O)CC1,0
250,CHEMBL1352,3,O=[N+]([O-])O,0
251,CHEMBL2105097,0,COc1ccccc1OC(=O)c1ccccc1OC(C)=O,0
252,CHEMBL1183060,0,NS(=O)(=O)c1cc(S(=O)(=O)O)c(NCc2ccco2)cc1Oc1ccccc1,0
253,CHEMBL2110680,0,COc1cc([S+](C)[O-])ccc1-c1nc2cnccc2[nH]1,0
254,CHEMBL1624,4,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,1
255,CHEMBL3545085,1,CC(C)c1cc(CNc2nc(Nc3cc(C4CC4)[nH]n3)cc(N3CCN(C)CC3)n2)on1,0
256,CHEMBL2104701,0,CNC(C)CCCC(C)(C)O,0
257,CHEMBL2106614,0,N=C(/N=C(/N)NP(=O)(O)O)NCc1ccccc1,0
258,CHEMBL2111068,0,c1ccc(N2CCN(CCc3nnn[nH]3)CC2)cc1,0
259,CHEMBL146817,0,COCN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,0
260,CHEMBL4297385,2,COC[C@@H]1[C@@H](c2ccc(Cl)c(Cl)c2)C[C@@H]2CC[C@H]1N2C,0
261,CHEMBL2111088,0,COC(=O)Nc1nc2cc(Sc3ccc(NC(=O)[C@H](C)N)cc3)ccc2[nH]1,0
262,CHEMBL2104884,0,CCCCC(CC)CN1CN2CN(CC(CC)CCCC)CC2(C)C1,0
263,CHEMBL564109,0,CCCCOC(=O)C(=O)Nc1cccc(-c2nnn[nH]2)c1,0
264,CHEMBL428880,4,O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,1
265,CHEMBL1233058,3,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O,0
266,CHEMBL1278,4,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,1
267,CHEMBL476632,0,O=C1/C(=C/c2cccs2)CCC/C1=C\c1cccs1,0
268,CHEMBL2051959,0,CCOC(=O)[C@@]1(CCCCCCOc2ccc(Cl)cc2)CO1,0
269,CHEMBL4297283,2,CCCCN1C[C@H](OC(=O)CCC)[C@@H](OC(=O)CCC)[C@H](OC(=O)CCC)[C@H]1COC(=O)CCC,0
270,CHEMBL273453,1,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C=O)[C@@H](C(=O)CO)CC[C@@H]12,0
271,CHEMBL1476245,2,CN[C@H](C)CCC=C(C)C,0
272,CHEMBL1078549,3,C[C@@]12C[C@@]3(O)O[C@@H](O1)[C@]1(COC(=O)c4ccccc4)[C@@H]3C[C@@]21O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0
273,CHEMBL4594216,1,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@H](C)[C@@H](O)c1ccccc1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C(=O)OCc1ccc(NC(=O)[C@H](CCCNC(N)=O)NC(=O)[C@@H](NC(=O)CCCCCN2C(=O)CCC2=O)C(C)C)cc1)C(C)C,0
274,CHEMBL4594219,0,C=CCNS(=O)(=O)c1cc(S(N)(=O)=O)c(Cl)cc1N=CC=C(C)O,0
275,CHEMBL4594227,0,CN(C)CCC(=C1CC2CCC1C2)c1ccccc1,0
276,CHEMBL4594239,0,O=C(CN1CCCC1)NC1C(c2ccccc2)C1c1ccccc1,0
277,CHEMBL4594223,0,O=C(Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I)C(=O)[C@@H](O)[C@H](O)[C@@H](O)CO,0
278,CHEMBL4594226,0,CC(C)(Oc1ccc(Cl)cc1)C(=O)N[C@@H](C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)c1ccccc1,0
279,CHEMBL4594229,0,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](NC(CO)CO)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,0
280,CHEMBL4594246,3,CCC(CC)C(=O)OCOC(=O)C1=C(S[C@H]2CC[S+]([O-])C2)S[C@@H]2[C@@H]([C@@H](C)O)C(=O)N12,0
281,CHEMBL2104331,0,COCCNC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OC)c(OC)c1OC)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(C)C,0
282,CHEMBL1220,4,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,1
283,CHEMBL2111166,0,OC1(c2ccc(Cl)cc2)NC=N[n+]2ccc3ccccc3c21,0
284,CHEMBL551064,1,Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2[C@H]1C[C@H](N2CCC2)C1,0
285,CHEMBL4297588,3,CCCCC1(CCCC)CN(c2ccccc2)c2cc(SC)c(OCC(=O)N[C@@H](C(=O)N[C@@H](CC)C(=O)O)c3ccc(O)cc3)cc2S(=O)(=O)N1,0
286,CHEMBL2110632,0,CCCCN(CCCC)CCC[C@@H](O)c1ccc(NS(C)(=O)=O)cc1,0
287,CHEMBL2107116,0,O=[N+]([O-])c1cc(Cl)cc(-c2cc(Cl)cc([N+](=O)[O-])c2O)c1O,0
288,CHEMBL2104930,0,OCCOCCOCCN1CCC(=C(c2ccccc2)c2ccccc2)CC1,0
289,CHEMBL1630842,2,CCN1c2ncc(CCOc3cc[n+]([O-])c4ccccc34)cc2C(=O)N(C)c2cccnc21,0
290,CHEMBL2107078,0,COc1ccc(NC(=O)N2CCc3c(sc4c3C(c3ccccc3Cl)=NCc3nnc(C)n3-4)C2)cc1,0
291,CHEMBL832,4,O=C1C(CC[S+]([O-])c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,1
292,CHEMBL579205,4,CNc1ccc(-c2nc3ccc(O)cc3s2)cc1F,1
293,CHEMBL2107787,3,CC(=O)O[C@@]12CO[C@@H]1CC[C@@]1(C)[C@@H]3O[C@H](CN(C)C)O[C@@H]3C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ncccc4F)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C,0
294,CHEMBL4297455,3,O=C(O)Cc1nn(Cc2nc3cc(C(F)(F)F)ccc3s2)c(=O)c2nccnc12,0
295,CHEMBL2387541,2,CCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,0
296,CHEMBL1697848,0,CCCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0
297,CHEMBL498485,3,COc1ccc(-c2oc3c(CC=C(C)C)c(O)cc(O)c3c(=O)c2O)cc1,0
298,CHEMBL2104933,0,NS(=O)(=O)c1ccc(NC(=O)OCCO)cc1,0
299,CHEMBL1201353,4,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1,1
300,CHEMBL1230191,3,O=P(O)(O)OP(=O)(O)OP(=O)(O)O,0
301,CHEMBL88055,4,Oc1ccc(C(O)C2CCCCN2)cc1O,1
302,CHEMBL2105608,0,Cc1ccc(S(=O)(=O)NC(=O)N2CCCC2)cc1,0
303,CHEMBL2105281,0,CCN(C(=O)c1cnc(N2CC(C)(C)NC2=O)nc1N)c1cccc(C(F)(F)F)c1,0
304,CHEMBL2104654,0,O=C(O)C(=O)Nc1cccc(-c2nnn[nH]2)c1,0
305,CHEMBL3544919,2,N=C(N)NCCC[C@H](N)C(=O)NCCCN1CCN(CCCNC(=O)[C@@H](N)CCCNC(=N)N)CC1,0
306,CHEMBL52440,4,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,1
307,CHEMBL178459,3,Cc1c(-c2cnccn2)ssc1=S,0
308,CHEMBL526,4,CC(C)c1cccc(C(C)C)c1O,1
309,CHEMBL253371,4,CCN(CCCc1ccccc1)CCCc1ccccc1,1
310,CHEMBL456071,0,CC(=O)NCCOC(=O)C(Oc1cccc(C(F)(F)F)c1)c1ccc(Cl)cc1,0
311,CHEMBL27926,0,c1ccc(C2CCN(CC3CCCc4c3ccc3c4OCO3)C2)cc1,0
312,CHEMBL2010412,4,C[n+]1c2cc(N)ccc2cc2ccc(N)cc21.Nc1ccc2cc3ccc(N)cc3nc2c1,1
313,CHEMBL2106152,0,O=C(N1CCCC1)C(CCN1CCOCC1)(c1ccccc1)c1ccccc1,0
314,CHEMBL2110851,0,CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)CCO3,0
315,CHEMBL3935857,2,Nc1nc2cc(-c3ccc4ncc(C(=O)N5CCOCC5)n4c3)ccc2o1,0
316,CHEMBL239800,1,CN1CC(=O)N=C1NC(=O)Nc1cccc(Cl)c1,0
317,CHEMBL4297376,1,Cc1ccc(NS(=O)(=O)c2cccc(C#N)c2)c2[nH]cc(C#N)c12,0
318,CHEMBL781,4,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,1
319,CHEMBL182,4,Nc1nc(O)c2ncn(COC(CO)CO)c2n1,1
320,CHEMBL3930624,3,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCn2nc(C(F)(F)F)nc2C1,0
321,CHEMBL998,4,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,1
322,CHEMBL12213,0,CN1c2c([nH]c(N)nc2=O)NCC1CCNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,0
323,CHEMBL344760,0,Nc1nccs1,0
324,CHEMBL1553945,0,CNC(=O)Oc1ccccc1C(=O)Nc1ccccc1,0
325,CHEMBL460,4,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2,1
326,CHEMBL685,4,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,1
327,CHEMBL2104096,0,Clc1ccc(CC2=NCCN2)c2ccccc12,0
328,CHEMBL517427,3,COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,0
329,CHEMBL1880767,0,CNP(=O)(OC)Oc1ccc(C(C)(C)C)cc1Cl,0
330,CHEMBL2104585,3,CC(C)c1cc2c(cc1S(=O)(=O)O)[C@@]1(C)CCC[C@@](C)(C(=O)O)[C@@H]1CC2,0
331,CHEMBL2105345,4,CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1,1
332,CHEMBL154,4,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,1
333,CHEMBL1234521,0,C=C[C@]1(C)C[C@@H](OC(=O)CSCCN(CC)CC)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,0
334,CHEMBL2107238,0,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](OS(=O)(=O)O)C[C@@H]4C[C@H](OS(=O)(=O)O)CC[C@]4(C)[C@H]3CC[C@@]21C,0
335,CHEMBL2110639,0,Cc1ncc(C[n+]2csc(CCCl)c2C)c(N)n1,0
336,CHEMBL1242035,0,CN(C)c1cccc2c(S(=O)(=O)Nc3ccc(NC(=O)C(C)(C)CO)cc3)cccc12,0
337,CHEMBL1261,4,O=C(O)CC(O)(CC(=O)O)C(=O)O,1
338,CHEMBL1643880,2,O=C(N[C@H]1CN2CCC1CC2)c1c[nH]c2ccsc2c1=O,0
339,CHEMBL592,4,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,1
340,CHEMBL1099,0,CC1(C)OC(=O)NC1=O,0
341,CHEMBL1614650,3,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc(F)c(C)c3c1c2[C@@H](N)CC3,0
342,CHEMBL2110963,0,CC(=O)OC1(C(C)CN(C)C)CCCCC1c1ccccc1,0
343,CHEMBL2104067,0,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)[C@H](N)c4ccc(O)cc4)[C@H]3SC2)s1,0
344,CHEMBL501680,1,C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O)c(CCC(=O)O)c2C)NC1=O,0
345,CHEMBL397420,4,CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,1
346,CHEMBL357513,0,N/C(CC(O)COc1cccc2ccccc12)=N\O,0
347,CHEMBL1371412,0,CCCOc1ccc2nc(NC(=O)OC)sc2c1,0
348,CHEMBL2107417,0,C[C@@H](Oc1c(Cl)cccc1Cl)C1=NCCN1,0
349,CHEMBL36503,0,NCCCC[C@H](OP(=O)(O)CCCCc1ccccc1)C(=O)N1CCC[C@H]1C(=O)O,0
350,CHEMBL2105202,0,CC1CC(c2ccc(Cl)cc2)C(c2ccccc2)C(=O)O1,0
351,CHEMBL3989419,0,CC(=O)NC[C@@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,0
352,CHEMBL2104148,0,CCCC(c1ccc(CCCl)cc1)c1c(O)c2ccccc2oc1=O,0
353,CHEMBL2104865,0,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)(C)CN(C)Cc2ccccc2)C1c1cc([N+](=O)[O-])ccc1F,0
354,CHEMBL2105599,0,CCC(C)Cn1c(=O)n(C)c(=O)c2[nH]c(C)nc21,0
355,CHEMBL442218,2,O=C1N[C@H](C(=O)O)CS1,0
356,CHEMBL97138,0,Cc1cnc2c(c1)CCCC2C(N)=S,0
357,CHEMBL173930,2,CCOC(=O)C1=Cc2c3nc(cc4nc(cc5[nH]c(cc6[nH]c2c(C)c6CC)c(C)c5CC)C(C)=C4CC)C(C)C13CC,0
358,CHEMBL2105471,0,COCC(O)COC(C)(C)C,0
359,CHEMBL561371,2,CCCCCCCC/C(=C\CCCCCCCC(=O)O)[N+](=O)[O-],0
360,CHEMBL2106753,0,NC(=O)NCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,0
361,CHEMBL336296,3,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,0
362,CHEMBL1166,4,CC1CNc2c(cccc2S(=O)(=O)N[C@@H](CCCNC(=N)N)C(=O)N2CC[C@@H](C)C[C@@H]2C(=O)O)C1,1
363,CHEMBL2107026,0,CN(C)CCOC1(Cc2ccccc2)C[C@@H]2CC[C@]1(C)C2(C)C,0
364,CHEMBL2107052,0,CCCCOc1ccc(NC(=S)Nc2ccc(N(C)C)cc2)cc1,0
365,CHEMBL2105443,0,COc1cc(OC)c(C(=O)CCCN2CCCC(C)C2)c(OC)c1,0
366,CHEMBL23013,3,N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2)cc1,0
367,CHEMBL1365576,2,Clc1ccc(Sc2cc(Cl)c(Cl)cc2Cl)cc1,0
368,CHEMBL2105419,0,CCn1cc(C(=O)O)c(=O)c2c3sc(=O)n(C)c3ccc21,0
369,CHEMBL3833385,2,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(-c2ccc3c(c2)O[C@@H](c2cnc(C4CC4)s2)n2c-3cc3cc(-c4c[nH]c([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)n4)ccc32)c[nH]1)C(C)C,0
370,CHEMBL1200562,4,CCCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
371,CHEMBL1431,4,CN(C)C(=N)NC(=N)N,1
372,CHEMBL2104537,4,COc1cc(C(=O)OC(COCCC(C)C)CN2CCOCC2)cc(OC)c1OC,1
373,CHEMBL2103874,0,CNS(=O)(=O)C[C@H]1CC[C@H](N(C)c2ncnc3[nH]ccc23)CC1,0
374,CHEMBL283754,0,CCC(CC)(CC(=O)Nc1cccc(/C=C/c2nc(C3CCC3)cs2)c1)C(=O)O,0
375,CHEMBL222645,4,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,1
376,CHEMBL2107201,0,CCCCCC(N)C(O)(c1ccccc1)c1ccccc1,0
377,CHEMBL2104284,0,CC(C)N(CCCO/N=C1\CCCC\C1=C/c1ccc(Cl)cc1)C(C)C,0
378,CHEMBL2111074,0,CC[N+](CC)(CC)CCOC(=O)c1cc(OC)c(OC)c(OC)c1,0
379,CHEMBL563251,2,CN1C[C@H]2[C@@H](C1)[C@@H]2CN(Cc1ccc(F)c(Cl)c1)C(=O)c1cn(C)cn1,0
380,CHEMBL286013,2,CCC(C)(C)C(=O)O,0
381,CHEMBL127865,0,CC1CCCCN1CCCOC(=O)c1ccccc1,0
382,CHEMBL602070,1,CC1=C(C(=O)N2CCC[C@H]2c2ccc(F)cc2)[C@@H](c2ccc(Cl)c(Cl)c2)n2nccc2N1,0
383,CHEMBL2107558,0,CC(Cc1ccccc1)N(C)Cc1ccco1,0
384,CHEMBL296373,0,CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,0
385,CHEMBL3301607,3,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,0
386,CHEMBL2104482,2,O=Cc1c(O)cccc1OCc1ccc(C(=O)O)cc1,0
387,CHEMBL4297915,2,Cc1ccc(S(=O)(=O)NO)o1,0
388,CHEMBL2104231,0,CC(=O)[C@@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3CC[C@@]21C,0
389,CHEMBL2104461,0,O=C1CN2CCOC2(c2ccccc2F)c2cc(Br)ccc2N1,0
390,CHEMBL2110619,0,C[N+](C)([O-])CCOC(c1ccccc1)c1ccccc1,0
391,CHEMBL681,4,CCOC(=O)c1cncn1[C@H](C)c1ccccc1,1
392,CHEMBL2110822,0,N=C(NC(N)=O)Nc1c(Cl)cccc1Cl,0
393,CHEMBL3301610,4,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,1
394,CHEMBL388558,0,CCOC(=O)c1ccccc1C(=O)OCC,0
395,CHEMBL123292,0,C[C@H]1C[C@H](C)C(=O)[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1,0
396,CHEMBL3544988,3,O=C(O)CNC(=O)C1C(=O)N(C2CCCCC2)C(=O)N(C2CCCCC2)C1=O,0
397,CHEMBL584059,0,CNC[C@H](O)CC12CCC(c3ccccc31)c1ccccc12,0
398,CHEMBL3989635,0,CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@H](C(=O)N[C@H](CCC(=O)O)C(N)=O)[C@@H](C)O,0
399,CHEMBL365795,4,CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1,1
400,CHEMBL2110834,0,Clc1ccc([I+]c2ccc(Cl)cc2Cl)c(Cl)c1,0
401,CHEMBL1720051,0,O=c1[nH]c(=O)c2ccccc2o1,0
402,CHEMBL338802,4,NC(N)=NS(=O)(=O)c1ccc(N)cc1,1
403,CHEMBL3707215,0,CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O,0
404,CHEMBL655,4,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,1
405,CHEMBL2304041,2,C=CC[C@H]1C(=O)C(C)(C)[C@@H](O)CC(=O)O[C@H](c2ccc3sc(C)nc3c2)C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@@H]1O,0
406,CHEMBL2107626,0,CC(CN(C)C)CN1c2ccccc2OCOc2ccc(Cl)cc21,0
407,CHEMBL3039515,3,CCCCC1(CCCC)CN(c2ccccc2)c2cc(SC)c(OCC(=O)N[C@@H](C(=O)NCC(=O)O)c3ccccc3)cc2S(=O)(=O)C1,0
408,CHEMBL119443,4,C[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,1
409,CHEMBL356479,0,CCCCC(CC)C1NC(=O)N(SC(Cl)(Cl)Cl)C1=O,0
410,CHEMBL1318939,0,Cn1c(=O)c2c(ncn2CCOC(=O)C(C)(C)Oc2ccc(Cl)cc2)n(C)c1=O,0
411,CHEMBL2107763,2,Cc1cc(=O)oc2cc(O[C@@H]3SC[C@@H](O)[C@H](O)[C@H]3O)ccc12,0
412,CHEMBL2107485,0,CN(C)CCN(Cc1ccsc1)c1ccccn1,0
413,CHEMBL3989690,2,CCOC[C@@H]1[C@@H](c2ccc(Cl)c(Cl)c2)C[C@@H]2CC[C@H]1N2C,0
414,CHEMBL2110797,0,c1ccc(Cn2cc(CCc3ccncc3)c3ccccc32)cc1,0
415,CHEMBL1200747,4,CC(O)C(=O)O.N,1
