,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_scale_pos_weight,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
35,987.0525068759919,31.768333422816255,1.7799493312835692,0.5481193793456296,15,100,3,15,0.1,0.2,0.7,"{'scale_pos_weight': 15, 'n_estimators': 100, 'min_child_weight': 3, 'max_depth': 15, 'learning_rate': 0.1, 'gamma': 0.2, 'colsample_bytree': 0.7}",0.33673024377539534,0.32648359536300053,0.35247180446822046,0.3736018496715672,0.3661988698130725,0.3510972726182512,0.017599137420833702,14
36,389.9943473815918,8.78978848940042,1.4790146350860596,0.4815632774245703,35,100,7,12,0.15,0.4,0.3,"{'scale_pos_weight': 35, 'n_estimators': 100, 'min_child_weight': 7, 'max_depth': 12, 'learning_rate': 0.15, 'gamma': 0.4, 'colsample_bytree': 0.3}",0.3195179678623571,0.32522465202556106,0.3385853798377363,0.35756942864193075,0.3550749163730697,0.339194468948131,0.015313518364752058,54
37,1171.4662730693817,70.15003517261408,1.2484006404876709,0.32359447435497546,15,300,1,15,0.3,0.3,0.3,"{'scale_pos_weight': 15, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 15, 'learning_rate': 0.3, 'gamma': 0.3, 'colsample_bytree': 0.3}",0.3374753532072031,0.3267431189602992,0.3422107633896623,0.3798002959227113,0.34035951122577524,0.34531780854113026,0.01805438216362161,34
38,223.2491039276123,31.829813939306195,1.3479934215545655,0.468305102584946,10,200,5,3,0.3,0.1,0.4,"{'scale_pos_weight': 10, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.3, 'gamma': 0.1, 'colsample_bytree': 0.4}",0.3073341248523831,0.30430475874134233,0.336900647843166,0.349620112554515,0.3424995422909245,0.3281318372564662,0.018683380176810507,91
39,1571.3479816436768,100.74032695168673,1.2577150344848633,0.5212060232585833,10,500,5,8,0.3,0.4,0.4,"{'scale_pos_weight': 10, 'n_estimators': 500, 'min_child_weight': 5, 'max_depth': 8, 'learning_rate': 0.3, 'gamma': 0.4, 'colsample_bytree': 0.4}",0.3175836442199466,0.3307633642062561,0.35834980347402123,0.3703808782351031,0.36573772230328,0.3485630824877214,0.020704202172596345,23
40,1823.749233007431,91.21375248586801,1.4149899005889892,0.3992517011520558,5,300,1,10,0.2,0.0,0.7,"{'scale_pos_weight': 5, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.2, 'gamma': 0.0, 'colsample_bytree': 0.7}",0.33600930320744044,0.3390397105955546,0.34956910385992956,0.36028133716824784,0.36663236595150234,0.35030636415653493,0.011814613054890153,15
41,1811.2714432239532,22.744271283873164,1.3497920513153077,0.4105727138092259,15,200,1,15,0.2,0.3,0.7,"{'scale_pos_weight': 15, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 15, 'learning_rate': 0.2, 'gamma': 0.3, 'colsample_bytree': 0.7}",0.3373203704848904,0.3346863102097524,0.35371417218451295,0.3667071613867852,0.3524461786363391,0.34897483858045597,0.011738274374821394,21
42,1402.1081711292268,19.788560202272002,1.9485584259033204,0.3178484226035315,20,400,3,8,0.3,0.1,0.5,"{'scale_pos_weight': 20, 'n_estimators': 400, 'min_child_weight': 3, 'max_depth': 8, 'learning_rate': 0.3, 'gamma': 0.1, 'colsample_bytree': 0.5}",0.32310423126751087,0.3394277651367379,0.34720167489332254,0.35950238044621025,0.3430766829449634,0.342462546937749,0.011808020231851485,42
43,188.03534116744996,10.789266547416888,1.3984019756317139,0.5976725761465608,5,100,1,3,0.2,0.1,0.7,"{'scale_pos_weight': 5, 'n_estimators': 100, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.2, 'gamma': 0.1, 'colsample_bytree': 0.7}",0.3172092476492284,0.3137837261367147,0.3468934848422302,0.35493628331234894,0.346230558620479,0.33581066011220023,0.01690201832735643,69
44,453.37301406860354,39.844893286192516,1.3579843521118165,0.49636072293825806,15,500,3,3,0.2,0.0,0.3,"{'scale_pos_weight': 15, 'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.2, 'gamma': 0.0, 'colsample_bytree': 0.3}",0.31295373513612773,0.2965545288773736,0.3419034459141891,0.35848426754772333,0.33501762624210707,0.32898272074350415,0.02182760863889139,89
